,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,0.0,4.0,13.0,21.0,47.0,9.0,28.0,7.0,17.0,31.0,9.0,62.29999999999927
