time,into,inth,intl,intc
2024-01-02 09:15:00,48170.65,48170.65,48069.4,48085.6
2024-01-02 09:20:00,48084.75,48132.35,48074.0,48086.05
2024-01-02 09:25:00,48088.65,48193.2,48085.35,48180.15
2024-01-02 09:30:00,48177.35,48187.8,48134.3,48145.05
2024-01-02 09:35:00,48145.65,48207.4,48128.6,48206.9
2024-01-02 09:40:00,48204.6,48219.6,48169.4,48178.35
2024-01-02 09:45:00,48178.6,48193.85,48160.8,48182.3
2024-01-02 09:50:00,48187.8,48191.3,48127.95,48131.7
2024-01-02 09:55:00,48131.9,48137.3,47894.45,47927.35
2024-01-02 10:00:00,47924.55,47990.8,47900.6,47972.1
2024-01-02 10:05:00,47974.35,48029.8,47971.0,48002.35
2024-01-02 10:10:00,48002.6,48013.7,47922.35,47968.65
2024-01-02 10:15:00,47967.6,47984.55,47928.6,47949.25
2024-01-02 10:20:00,47945.5,47968.2,47912.45,47913.2
2024-01-02 10:25:00,47917.85,47932.0,47874.1,47879.95
2024-01-02 10:30:00,47880.85,47940.45,47877.8,47908.7
2024-01-02 10:35:00,47904.05,47917.45,47824.5,47831.65
2024-01-02 10:40:00,47826.65,47899.5,47818.45,47894.45
2024-01-02 10:45:00,47893.55,47931.2,47880.85,47929.2
2024-01-02 10:50:00,47929.35,47944.75,47894.35,47904.0
2024-01-02 10:55:00,47905.3,47920.5,47867.75,47894.75
2024-01-02 11:00:00,47891.8,47903.1,47854.3,47876.45
2024-01-02 11:05:00,47879.5,47888.6,47855.6,47870.6
2024-01-02 11:10:00,47870.15,47878.4,47850.65,47861.65
2024-01-02 11:15:00,47859.95,47892.7,47835.45,47882.3
2024-01-02 11:20:00,47882.6,47928.05,47875.0,47919.85
2024-01-02 11:25:00,47922.85,47923.9,47873.45,47886.65
2024-01-02 11:30:00,47889.3,47896.0,47863.25,47873.75
2024-01-02 11:35:00,47874.85,47965.1,47857.1,47945.1
2024-01-02 11:40:00,47949.15,47960.75,47830.55,47891.3
2024-01-02 11:45:00,47889.65,47893.05,47871.25,47875.95
2024-01-02 11:50:00,47878.25,47894.05,47868.2,47885.4
2024-01-02 11:55:00,47889.45,47890.6,47866.0,47881.65
2024-01-02 12:00:00,47879.65,47898.85,47861.75,47867.8
2024-01-02 12:05:00,47869.4,47892.95,47853.5,47891.25
2024-01-02 12:10:00,47892.7,47908.1,47857.05,47859.6
2024-01-02 12:15:00,47865.5,47928.2,47855.7,47914.0
2024-01-02 12:20:00,47912.25,47913.85,47873.9,47895.9
2024-01-02 12:25:00,47890.9,47903.75,47876.1,47876.1
2024-01-02 12:30:00,47875.9,47902.35,47874.45,47896.8
