time,into,inth,intl,intc
2024-07-18 11:00:00,24590.2,24599.55,24580.4,24588.25
2024-07-18 11:05:00,24587.8,24609.1,24587.75,24596.4
2024-07-18 11:10:00,24595.65,24605.65,24531.5,24537.35
2024-07-18 11:15:00,24538.55,24551.2,24528.65,24542.0
2024-07-18 11:20:00,24542.35,24551.25,24536.9,24546.8
2024-07-18 11:25:00,24546.65,24557.45,24543.55,24551.95
2024-07-18 11:30:00,24552.55,24560.45,24505.25,24529.3
2024-07-18 11:35:00,24530.05,24543.05,24523.85,24536.05
2024-07-18 11:40:00,24534.75,24541.15,24530.8,24538.85
2024-07-18 11:45:00,24538.6,24546.45,24529.9,24535.85
2024-07-18 11:50:00,24535.6,24549.0,24533.3,24545.1
2024-07-18 11:55:00,24545.0,24553.45,24541.75,24553.2
2024-07-18 12:00:00,24553.0,24568.55,24541.45,24545.45
2024-07-18 12:05:00,24545.3,24566.25,24543.5,24563.6
2024-07-18 12:10:00,24564.8,24612.1,24559.0,24607.8
2024-07-18 12:15:00,24607.0,24641.35,24599.75,24611.4
2024-07-18 12:20:00,24611.15,24618.65,24606.15,24615.45
2024-07-18 12:25:00,24614.85,24641.05,24610.4,24615.3
2024-07-18 12:30:00,24615.25,24629.0,24610.0,24628.5
