stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
36.61297032393897,2.721061285065023,15.610890017763694,18.489030064736635,49.512162766894065,28.976162539591403,31.122422088816034,14.596321766615691,15.215607121476413,18.32994422205623,14.014667789678755,28.419999999999987
37.787566793352276,2.679934770975219,15.42705752592189,18.406874106945864,49.63191041153677,28.587830947748504,31.45337398347717,14.996104187807573,14.686047188787583,18.764893443542412,14.365027701759901,28.419999999999987
34.68742195678664,2.470118102640803,15.542216288816284,18.710219918663977,49.25185890690492,28.58241866639672,31.096741718648417,14.389464783410784,15.136562763110739,18.281873708414132,14.081592274461084,28.419999999999987
36.0084852385914,2.7216282075607885,15.956866618512958,18.8680607089304,48.363339878579886,28.067490909334367,31.33681093135277,14.996860202813792,15.126467283659998,18.79426550900308,14.490843856216916,28.419999999999987
36.49445263013969,2.1893304150772313,14.469862861481573,19.989673207091947,49.838789669249564,28.326972890411252,31.060402491045533,14.018341006901862,12.463281763260332,18.000621050664908,13.154675847377145,28.419999999999987
