stoploss,squee,length_super,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
24.319043326276248,4.3174300873964935,44.4829903586029,51.543063372493535,18.73582892660756,41.61910730047661,8.304622298208907,22.829911999368726,14.650077424880513,7.243512485301151,-50000.0
11.961509088347933,3.063755885909799,59.01508512273099,35.82623945913019,21.036113694245927,35.60619067046237,11.325891502284259,22.52706345311739,19.875022207597322,14.436310681589024,-50000.0
14.084367899083428,5.675884374834491,63.29070919957936,62.369890751121176,21.293343619039206,40.19427441297704,7.269352512776246,14.154072536952057,23.002705502500998,8.075562730683846,-50000.0
34.77669273970359,2.947915108461884,46.85553499122018,40.67298061934796,6.431908342411036,29.45820429133431,16.403927698565607,12.460269553544254,27.810570941920993,6.609950769119802,-50000.0
13.331375262071777,3.243312849234864,61.18519792821476,61.49689107011807,7.23890764626114,20.829863226064603,6.622261151175655,17.522426333405093,31.02572782758197,17.15049019261742,-50000.0
