stoploss,squee,length_super,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
33.07785566447679,5.247971652504987,40.79211577142677,64.6671669832362,30.42929771119326,37.89582378953202,19.630602827508298,22.544824364591996,34.77892201007671,21.910453299919844,-50000.0
13.558866868739933,4.557503537811314,56.986409542413625,38.056638681640415,14.456341216763738,38.445983198988046,8.30945955792408,5.642772364215571,30.449231212608293,23.806824898525857,-50000.0
8.658907285467837,4.465139003502524,48.091860567990956,51.80097825197316,7.838956718958514,44.21666548336596,7.405281618061926,22.13622600936169,17.59484057235008,15.192545931175385,-50000.0
6.4206359349998525,1.941038324422561,57.20472638732452,53.26608249858114,29.18477639758293,34.12245351804058,15.611670297513141,13.416437030505762,32.12256903624053,23.435529654355133,-50000.0
27.416035101376536,2.687857558034231,50.32727712466449,48.52409506423142,7.036814176191747,36.88147131455639,15.02941361185656,6.691269613887547,22.05847446934538,9.706561885826147,-50000.0
