time,into,inth,intl,intc
2024-03-26 09:15:00,46638.75,46782.15,46638.75,46706.15
2024-03-26 09:20:00,46707.95,46745.4,46694.85,46733.85
2024-03-26 09:25:00,46731.5,46769.55,46698.8,46738.05
2024-03-26 09:30:00,46740.5,46767.7,46694.0,46727.55
2024-03-26 09:35:00,46735.5,46778.4,46708.2,46774.1
2024-03-26 09:40:00,46774.05,46774.05,46684.1,46713.45
2024-03-26 09:45:00,46714.1,46738.15,46691.35,46727.85
2024-03-26 09:50:00,46724.0,46735.4,46667.95,46709.5
2024-03-26 09:55:00,46714.45,46714.45,46681.55,46689.3
2024-03-26 10:00:00,46688.25,46716.3,46621.55,46682.3
2024-03-26 10:05:00,46682.35,46689.85,46622.65,46628.3
2024-03-26 10:10:00,46629.0,46643.85,46594.05,46638.15
2024-03-26 10:15:00,46634.55,46675.5,46614.8,46637.15
2024-03-26 10:20:00,46636.0,46656.7,46616.85,46629.1
2024-03-26 10:25:00,46628.85,46672.25,46605.5,46661.8
2024-03-26 10:30:00,46659.55,46725.65,46656.95,46670.85
2024-03-26 10:35:00,46670.65,46678.15,46641.05,46645.75
2024-03-26 10:40:00,46651.45,46654.5,46620.85,46631.4
2024-03-26 10:45:00,46630.3,46646.6,46620.15,46646.3
2024-03-26 10:50:00,46646.9,46654.75,46620.6,46641.45
2024-03-26 10:55:00,46641.05,46646.55,46623.05,46630.3
2024-03-26 11:00:00,46630.0,46649.5,46608.95,46647.2
2024-03-26 11:05:00,46649.9,46649.9,46616.0,46640.05
2024-03-26 11:10:00,46640.85,46659.8,46623.6,46636.5
2024-03-26 11:15:00,46635.2,46667.35,46621.95,46653.4
2024-03-26 11:20:00,46651.55,46669.15,46640.9,46662.4
2024-03-26 11:25:00,46663.1,46694.65,46656.7,46680.65
2024-03-26 11:30:00,46680.85,46713.85,46669.6,46705.75
2024-03-26 11:35:00,46704.85,46732.55,46689.2,46695.1
2024-03-26 11:40:00,46693.1,46732.9,46680.45,46731.75
2024-03-26 11:45:00,46730.9,46753.95,46728.75,46746.55
2024-03-26 11:50:00,46745.5,46753.75,46717.2,46722.5
2024-03-26 11:55:00,46720.2,46732.15,46691.15,46698.4
2024-03-26 12:00:00,46698.5,46720.95,46693.95,46701.85
2024-03-26 12:05:00,46702.7,46724.55,46695.8,46709.65
2024-03-26 12:10:00,46709.3,46715.95,46662.95,46680.75
2024-03-26 12:15:00,46681.45,46697.3,46675.95,46689.5
2024-03-26 12:20:00,46686.1,46718.85,46681.35,46715.05
2024-03-26 12:25:00,46718.2,46730.1,46704.45,46712.3
2024-03-26 12:30:00,46715.2,46726.4,46685.45,46704.05
2024-03-26 12:35:00,46701.95,46718.55,46691.55,46708.6
2024-03-26 12:40:00,46709.3,46716.15,46693.9,46706.9
2024-03-26 12:45:00,46703.55,46746.7,46693.6,46730.95
2024-03-26 12:50:00,46730.05,46752.1,46720.7,46746.25
2024-03-26 12:55:00,46744.5,46751.9,46706.95,46725.35
2024-03-26 13:00:00,46727.85,46745.65,46716.15,46733.15
2024-03-26 13:05:00,46725.6,46735.15,46696.2,46728.85
2024-03-26 13:10:00,46728.35,46734.45,46709.8,46710.25
2024-03-26 13:15:00,46711.4,46724.4,46702.0,46711.3
2024-03-26 13:20:00,46712.2,46720.25,46681.15,46684.05
2024-03-26 13:25:00,46681.9,46701.2,46644.35,46663.2
2024-03-26 13:30:00,46662.8,46673.75,46630.85,46657.4
2024-03-26 13:35:00,46656.65,46670.75,46632.8,46644.15
2024-03-26 13:40:00,46641.0,46647.9,46618.75,46627.5
2024-03-26 13:45:00,46626.3,46632.7,46597.9,46605.5
2024-03-26 13:50:00,46602.85,46612.2,46586.55,46596.0
2024-03-26 13:55:00,46595.1,46639.65,46584.6,46629.15
2024-03-26 14:00:00,46629.05,46660.7,46620.4,46659.4
2024-03-26 14:05:00,46659.35,46681.6,46634.9,46656.45
2024-03-26 14:10:00,46655.1,46658.85,46628.9,46634.85
2024-03-26 14:15:00,46637.3,46643.3,46611.45,46638.65
2024-03-26 14:20:00,46641.05,46663.25,46634.0,46641.5
