,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,2,14,20,56,20,38,7,13,30,10,295.0000000000073
1,7,2,14,20,56,20,38,7,13,30,13,295.0000000000073
2,7,2,14,20,56,20,38,7,13,30,16,295.0000000000073
3,7,2,14,20,56,20,38,7,16,20,10,295.0000000000073
4,7,2,14,20,56,20,38,7,16,20,13,295.0000000000073
5,7,2,14,20,56,20,38,7,16,20,16,295.0000000000073
6,7,2,14,20,56,20,38,7,16,25,10,295.0000000000073
7,7,2,14,20,56,20,38,7,16,25,13,295.0000000000073
8,7,2,14,20,56,20,38,7,16,25,16,295.0000000000073
9,7,2,14,20,56,20,38,7,16,30,10,295.0000000000073
10,7,2,14,20,56,20,38,7,16,30,13,295.0000000000073
11,7,2,14,20,56,20,38,7,16,30,16,295.0000000000073
12,7,2,14,20,56,20,38,9,10,20,10,338.70000000000437
13,7,2,14,20,56,20,38,9,10,20,13,356.95000000000437
14,7,2,14,20,56,20,38,9,10,20,16,356.95000000000437
15,7,2,14,20,56,20,38,9,10,25,10,338.70000000000437
16,7,2,14,20,56,20,38,9,10,25,13,356.95000000000437
17,7,2,14,20,56,20,38,9,10,25,16,261.1000000000058
18,7,2,14,20,56,20,38,9,10,30,10,338.70000000000437
19,7,2,14,20,56,20,38,9,10,30,13,279.3500000000058
20,7,2,14,20,56,20,38,9,10,30,16,261.1000000000058
21,7,2,14,20,56,20,38,9,13,20,10,338.70000000000437
22,7,2,14,20,56,20,38,9,13,20,13,356.95000000000437
23,7,2,14,20,56,20,38,9,13,20,16,261.1000000000058
24,7,2,14,20,56,20,38,9,13,25,10,356.95000000000437
25,7,2,14,20,56,20,38,9,13,25,13,261.1000000000058
26,7,2,14,20,56,20,38,9,13,25,16,261.1000000000058
27,7,2,14,20,56,20,38,9,13,30,10,356.95000000000437
28,7,2,14,20,56,20,38,9,13,30,13,261.1000000000058
29,7,2,14,20,56,20,38,9,13,30,16,261.1000000000058
30,7,2,14,20,56,20,38,9,16,20,10,356.95000000000437
31,7,2,14,20,56,20,38,9,16,20,13,261.1000000000058
32,7,2,14,20,56,20,38,9,16,20,16,261.1000000000058
33,7,2,14,20,56,20,38,9,16,25,10,279.3500000000058
34,7,2,14,20,56,20,38,9,16,25,13,261.1000000000058
35,7,2,14,20,56,20,38,9,16,25,16,261.1000000000058
36,7,2,14,20,56,20,38,9,16,30,10,261.1000000000058
37,7,2,14,20,56,20,38,9,16,30,13,261.1000000000058
38,7,2,14,20,56,20,38,9,16,30,16,261.1000000000058
39,7,2,14,20,56,20,38,11,10,20,10,338.70000000000437
