,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,2,10,16,44,16,30,7,10,20,10,219.20000000000073
1,7,2,10,16,44,16,30,7,10,20,13,36.849999999998545
2,7,2,10,16,44,16,30,7,10,20,16,55.39999999999782
3,7,2,10,16,44,16,30,7,10,25,10,138.79999999999927
4,7,2,10,16,44,16,30,7,10,25,13,36.849999999998545
5,7,2,10,16,44,16,30,7,10,25,16,70.09999999999854
6,7,2,10,16,44,16,30,7,10,30,10,55.39999999999782
7,7,2,10,16,44,16,30,7,10,30,13,55.39999999999782
8,7,2,10,16,44,16,30,7,10,30,16,70.09999999999854
9,7,2,10,16,44,16,30,7,13,20,10,55.39999999999782
10,7,2,10,16,44,16,30,7,13,20,13,55.39999999999782
11,7,2,10,16,44,16,30,7,13,20,16,70.09999999999854
12,7,2,10,16,44,16,30,7,13,25,10,55.39999999999782
13,7,2,10,16,44,16,30,7,13,25,13,70.09999999999854
14,7,2,10,16,44,16,30,7,13,25,16,70.09999999999854
15,7,2,10,16,44,16,30,7,13,30,10,55.39999999999782
16,7,2,10,16,44,16,30,7,13,30,13,70.09999999999854
17,7,2,10,16,44,16,30,7,13,30,16,44.19999999999709
18,7,2,10,16,44,16,30,7,16,20,10,55.39999999999782
19,7,2,10,16,44,16,30,7,16,20,13,70.09999999999854
20,7,2,10,16,44,16,30,7,16,20,16,70.09999999999854
21,7,2,10,16,44,16,30,7,16,25,10,70.09999999999854
22,7,2,10,16,44,16,30,7,16,25,13,70.09999999999854
23,7,2,10,16,44,16,30,7,16,25,16,44.19999999999709
24,7,2,10,16,44,16,30,7,16,30,10,70.09999999999854
25,7,2,10,16,44,16,30,7,16,30,13,44.19999999999709
26,7,2,10,16,44,16,30,7,16,30,16,29.499999999996362
27,7,2,10,16,44,16,30,9,10,20,10,157.4499999999971
28,7,2,10,16,44,16,30,9,10,20,13,58.49999999999636
29,7,2,10,16,44,16,30,9,10,20,16,58.49999999999636
30,7,2,10,16,44,16,30,9,10,25,10,58.49999999999636
31,7,2,10,16,44,16,30,9,10,25,13,58.49999999999636
32,7,2,10,16,44,16,30,9,10,25,16,73.19999999999709
33,7,2,10,16,44,16,30,9,10,30,10,58.49999999999636
34,7,2,10,16,44,16,30,9,10,30,13,58.49999999999636
35,7,2,10,16,44,16,30,9,10,30,16,73.19999999999709
36,7,2,10,16,44,16,30,9,13,20,10,58.49999999999636
37,7,2,10,16,44,16,30,9,13,20,13,58.49999999999636
38,7,2,10,16,44,16,30,9,13,20,16,73.19999999999709
39,7,2,10,16,44,16,30,9,13,25,10,58.49999999999636
40,7,2,10,16,44,16,30,9,13,25,13,73.19999999999709
41,7,2,10,16,44,16,30,9,13,25,16,73.19999999999709
42,7,2,10,16,44,16,30,9,13,30,10,58.49999999999636
43,7,2,10,16,44,16,30,9,13,30,13,73.19999999999709
44,7,2,10,16,44,16,30,9,13,30,16,73.19999999999709
45,7,2,10,16,44,16,30,9,16,20,10,58.49999999999636
46,7,2,10,16,44,16,30,9,16,20,13,73.19999999999709
47,7,2,10,16,44,16,30,9,16,20,16,73.19999999999709
48,7,2,10,16,44,16,30,9,16,25,10,73.19999999999709
49,7,2,10,16,44,16,30,9,16,25,13,73.19999999999709
50,7,2,10,16,44,16,30,9,16,25,16,73.19999999999709
51,7,2,10,16,44,16,30,9,16,30,10,73.19999999999709
52,7,2,10,16,44,16,30,9,16,30,13,73.19999999999709
53,7,2,10,16,44,16,30,9,16,30,16,58.49999999999636
54,7,2,10,16,44,16,30,11,10,20,10,93.75
55,7,2,10,16,44,16,30,11,10,20,13,-5.200000000000728
