,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,12,2,16,20,50,20,38,11,10,20,13,339.34999999999854
1,12,2,16,20,50,20,38,11,10,20,16,339.34999999999854
2,12,2,16,20,50,20,38,11,10,25,10,316.09999999999854
3,12,2,16,20,50,20,38,11,10,25,13,339.34999999999854
4,12,2,16,20,50,20,38,11,10,25,16,266.75
5,12,2,16,20,50,20,38,11,10,30,10,316.09999999999854
6,12,2,16,20,50,20,38,11,10,30,13,266.75
7,12,2,16,20,50,20,38,11,10,30,16,266.75
8,12,2,16,20,50,20,38,11,13,20,10,316.09999999999854
9,12,2,16,20,50,20,38,11,13,20,13,339.34999999999854
10,12,2,16,20,50,20,38,11,13,20,16,266.75
11,12,2,16,20,50,20,38,11,13,25,10,339.34999999999854
12,12,2,16,20,50,20,38,11,13,25,13,266.75
13,12,2,16,20,50,20,38,11,13,25,16,266.75
14,12,2,16,20,50,20,38,11,13,30,10,339.34999999999854
15,12,2,16,20,50,20,38,11,13,30,13,266.75
16,12,2,16,20,50,20,38,11,13,30,16,250.60000000000218
17,12,2,16,20,50,20,38,11,16,20,10,339.34999999999854
18,12,2,16,20,50,20,38,11,16,20,13,266.75
19,12,2,16,20,50,20,38,11,16,20,16,266.75
20,12,2,16,20,50,20,38,11,16,25,10,266.75
21,12,2,16,20,50,20,38,11,16,25,13,266.75
22,12,2,16,20,50,20,38,11,16,25,16,250.60000000000218
23,12,2,16,20,50,20,38,11,16,30,10,266.75
24,12,2,16,20,50,20,38,11,16,30,13,250.60000000000218
25,12,2,16,20,50,20,38,11,16,30,16,250.60000000000218
26,12,2,16,20,50,24,30,7,10,20,10,273.2000000000007
27,12,2,16,20,50,24,30,7,10,20,13,273.2000000000007
28,12,2,16,20,50,24,30,7,10,20,16,273.2000000000007
29,12,2,16,20,50,24,30,7,10,25,10,273.2000000000007
30,12,2,16,20,50,24,30,7,10,25,13,273.2000000000007
31,12,2,16,20,50,24,30,7,10,25,16,273.2000000000007
32,12,2,16,20,50,24,30,7,10,30,10,273.2000000000007
33,12,2,16,20,50,24,30,7,10,30,13,273.2000000000007
34,12,2,16,20,50,24,30,7,10,30,16,273.2000000000007
35,12,2,16,20,50,24,30,7,13,20,10,273.2000000000007
36,12,2,16,20,50,24,30,7,13,20,13,273.2000000000007
37,12,2,16,20,50,24,30,7,13,20,16,273.2000000000007
38,12,2,16,20,50,24,30,7,13,25,10,273.2000000000007
39,12,2,16,20,50,24,30,7,13,25,13,273.2000000000007
40,12,2,16,20,50,24,30,7,13,25,16,273.2000000000007
41,12,2,16,20,50,24,30,7,13,30,10,273.2000000000007
42,12,2,16,20,50,24,30,7,13,30,13,273.2000000000007
43,12,2,16,20,50,24,30,7,13,30,16,273.2000000000007
44,12,2,16,20,50,24,30,7,16,20,10,273.2000000000007
45,12,2,16,20,50,24,30,7,16,20,13,273.2000000000007
46,12,2,16,20,50,24,30,7,16,20,16,273.2000000000007
47,12,2,16,20,50,24,30,7,16,25,10,273.2000000000007
48,12,2,16,20,50,24,30,7,16,25,13,273.2000000000007
49,12,2,16,20,50,24,30,7,16,25,16,273.2000000000007
50,12,2,16,20,50,24,30,7,16,30,10,273.2000000000007
51,12,2,16,20,50,24,30,7,16,30,13,273.2000000000007
52,12,2,16,20,50,24,30,7,16,30,16,273.2000000000007
53,12,2,16,20,50,24,30,9,10,20,10,325.09999999999854
54,12,2,16,20,50,24,30,9,10,20,13,345.7999999999993
55,12,2,16,20,50,24,30,9,10,20,16,345.7999999999993
56,12,2,16,20,50,24,30,9,10,25,10,325.09999999999854
57,12,2,16,20,50,24,30,9,10,25,13,345.7999999999993
58,12,2,16,20,50,24,30,9,10,25,16,273.2000000000007
59,12,2,16,20,50,24,30,9,10,30,10,325.09999999999854
