,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,12,4,16,16,50,24,38,7,16,30,16,262.299999999992
1,12,4,16,16,50,24,38,9,10,20,10,334.89999999999054
2,12,4,16,16,50,24,38,9,10,20,13,336.09999999999127
3,12,4,16,16,50,24,38,9,10,20,16,329.84999999999127
4,12,4,16,16,50,24,38,9,10,25,10,334.89999999999054
5,12,4,16,16,50,24,38,9,10,25,13,329.84999999999127
6,12,4,16,16,50,24,38,9,10,25,16,256.049999999992
7,12,4,16,16,50,24,38,9,10,30,10,328.64999999999054
8,12,4,16,16,50,24,38,9,10,30,13,257.2499999999927
9,12,4,16,16,50,24,38,9,10,30,16,256.049999999992
10,12,4,16,16,50,24,38,9,13,20,10,334.89999999999054
11,12,4,16,16,50,24,38,9,13,20,13,329.84999999999127
12,12,4,16,16,50,24,38,9,13,20,16,256.049999999992
13,12,4,16,16,50,24,38,9,13,25,10,329.84999999999127
14,12,4,16,16,50,24,38,9,13,25,13,256.049999999992
15,12,4,16,16,50,24,38,9,13,25,16,256.049999999992
16,12,4,16,16,50,24,38,9,13,30,10,329.84999999999127
17,12,4,16,16,50,24,38,9,13,30,13,256.049999999992
18,12,4,16,16,50,24,38,9,13,30,16,256.049999999992
19,12,4,16,16,50,24,38,9,16,20,10,329.84999999999127
20,12,4,16,16,50,24,38,9,16,20,13,256.049999999992
21,12,4,16,16,50,24,38,9,16,20,16,256.049999999992
22,12,4,16,16,50,24,38,9,16,25,10,257.2499999999927
23,12,4,16,16,50,24,38,9,16,25,13,256.049999999992
24,12,4,16,16,50,24,38,9,16,25,16,256.049999999992
25,12,4,16,16,50,24,38,9,16,30,10,256.049999999992
26,12,4,16,16,50,24,38,9,16,30,13,256.049999999992
27,12,4,16,16,50,24,38,9,16,30,16,256.049999999992
28,12,4,16,16,50,24,38,11,10,20,10,252.84999999999127
29,12,4,16,16,50,24,38,11,10,20,13,254.049999999992
30,12,4,16,16,50,24,38,11,10,20,16,247.799999999992
31,12,4,16,16,50,24,38,11,10,25,10,252.84999999999127
32,12,4,16,16,50,24,38,11,10,25,13,247.799999999992
33,12,4,16,16,50,24,38,11,10,25,16,173.99999999999272
34,12,4,16,16,50,24,38,11,10,30,10,246.59999999999127
35,12,4,16,16,50,24,38,11,10,30,13,175.19999999999345
36,12,4,16,16,50,24,38,11,10,30,16,173.99999999999272
37,12,4,16,16,50,24,38,11,13,20,10,252.84999999999127
38,12,4,16,16,50,24,38,11,13,20,13,247.799999999992
