,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,2,16,24,44,16,38,9,16,30,13,61.34999999999491
1,7,2,16,24,44,16,38,9,16,30,16,61.34999999999491
2,7,2,16,24,44,16,38,11,10,20,10,146.84999999999127
3,7,2,16,24,44,16,38,11,10,20,13,165.09999999999127
4,7,2,16,24,44,16,38,11,10,20,16,165.09999999999127
5,7,2,16,24,44,16,38,11,10,25,10,146.84999999999127
6,7,2,16,24,44,16,38,11,10,25,13,165.09999999999127
7,7,2,16,24,44,16,38,11,10,25,16,87.49999999999272
8,7,2,16,24,44,16,38,11,10,30,10,146.84999999999127
9,7,2,16,24,44,16,38,11,10,30,13,87.49999999999272
10,7,2,16,24,44,16,38,11,10,30,16,87.49999999999272
11,7,2,16,24,44,16,38,11,13,20,10,146.84999999999127
12,7,2,16,24,44,16,38,11,13,20,13,165.09999999999127
13,7,2,16,24,44,16,38,11,13,20,16,87.49999999999272
14,7,2,16,24,44,16,38,11,13,25,10,165.09999999999127
15,7,2,16,24,44,16,38,11,13,25,13,87.49999999999272
16,7,2,16,24,44,16,38,11,13,25,16,87.49999999999272
17,7,2,16,24,44,16,38,11,13,30,10,165.09999999999127
18,7,2,16,24,44,16,38,11,13,30,13,87.49999999999272
19,7,2,16,24,44,16,38,11,13,30,16,61.34999999999491
20,7,2,16,24,44,16,38,11,16,20,10,165.09999999999127
21,7,2,16,24,44,16,38,11,16,20,13,87.49999999999272
22,7,2,16,24,44,16,38,11,16,20,16,87.49999999999272
23,7,2,16,24,44,16,38,11,16,25,10,87.49999999999272
24,7,2,16,24,44,16,38,11,16,25,13,87.49999999999272
25,7,2,16,24,44,16,38,11,16,25,16,61.34999999999491
26,7,2,16,24,44,16,38,11,16,30,10,87.49999999999272
27,7,2,16,24,44,16,38,11,16,30,13,61.34999999999491
28,7,2,16,24,44,16,38,11,16,30,16,61.34999999999491
29,7,2,16,24,44,20,30,7,10,20,10,209.84999999999854
30,7,2,16,24,44,20,30,7,10,20,13,209.84999999999854
31,7,2,16,24,44,20,30,7,10,20,16,209.84999999999854
32,7,2,16,24,44,20,30,7,10,25,10,209.84999999999854
33,7,2,16,24,44,20,30,7,10,25,13,209.84999999999854
34,7,2,16,24,44,20,30,7,10,25,16,209.84999999999854
35,7,2,16,24,44,20,30,7,10,30,10,209.84999999999854
36,7,2,16,24,44,20,30,7,10,30,13,209.84999999999854
37,7,2,16,24,44,20,30,7,10,30,16,209.84999999999854
38,7,2,16,24,44,20,30,7,13,20,10,209.84999999999854
39,7,2,16,24,44,20,30,7,13,20,13,209.84999999999854
40,7,2,16,24,44,20,30,7,13,20,16,209.84999999999854
41,7,2,16,24,44,20,30,7,13,25,10,209.84999999999854
42,7,2,16,24,44,20,30,7,13,25,13,209.84999999999854
43,7,2,16,24,44,20,30,7,13,25,16,209.84999999999854
44,7,2,16,24,44,20,30,7,13,30,10,209.84999999999854
45,7,2,16,24,44,20,30,7,13,30,13,209.84999999999854
46,7,2,16,24,44,20,30,7,13,30,16,209.84999999999854
47,7,2,16,24,44,20,30,7,16,20,10,209.84999999999854
48,7,2,16,24,44,20,30,7,16,20,13,209.84999999999854
49,7,2,16,24,44,20,30,7,16,20,16,209.84999999999854
50,7,2,16,24,44,20,30,7,16,25,10,209.84999999999854
51,7,2,16,24,44,20,30,7,16,25,13,209.84999999999854
52,7,2,16,24,44,20,30,7,16,25,16,209.84999999999854
53,7,2,16,24,44,20,30,7,16,30,10,209.84999999999854
54,7,2,16,24,44,20,30,7,16,30,13,209.84999999999854
55,7,2,16,24,44,20,30,7,16,30,16,209.84999999999854
56,7,2,16,24,44,20,30,9,10,20,10,269.1999999999971
57,7,2,16,24,44,20,30,9,10,20,13,287.4499999999971
58,7,2,16,24,44,20,30,9,10,20,16,287.4499999999971
59,7,2,16,24,44,20,30,9,10,25,10,269.1999999999971
60,7,2,16,24,44,20,30,9,10,25,13,287.4499999999971
61,7,2,16,24,44,20,30,9,10,25,16,209.84999999999854
62,7,2,16,24,44,20,30,9,10,30,10,269.1999999999971
63,7,2,16,24,44,20,30,9,10,30,13,209.84999999999854
64,7,2,16,24,44,20,30,9,10,30,16,209.84999999999854
65,7,2,16,24,44,20,30,9,13,20,10,269.1999999999971
66,7,2,16,24,44,20,30,9,13,20,13,287.4499999999971
67,7,2,16,24,44,20,30,9,13,20,16,209.84999999999854
68,7,2,16,24,44,20,30,9,13,25,10,287.4499999999971
69,7,2,16,24,44,20,30,9,13,25,13,209.84999999999854
70,7,2,16,24,44,20,30,9,13,25,16,209.84999999999854
71,7,2,16,24,44,20,30,9,13,30,10,287.4499999999971
72,7,2,16,24,44,20,30,9,13,30,13,209.84999999999854
73,7,2,16,24,44,20,30,9,13,30,16,209.84999999999854
74,7,2,16,24,44,20,30,9,16,20,10,287.4499999999971
75,7,2,16,24,44,20,30,9,16,20,13,209.84999999999854
76,7,2,16,24,44,20,30,9,16,20,16,209.84999999999854
