,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,6,14,16,44,16,34,9,13,20,16,203.20000000000437
1,7,6,14,16,44,16,34,9,13,25,10,206.75000000000364
2,7,6,14,16,44,16,34,9,13,25,13,203.20000000000437
3,7,6,14,16,44,16,34,9,13,25,16,203.20000000000437
4,7,6,14,16,44,16,34,9,13,30,10,206.75000000000364
5,7,6,14,16,44,16,34,9,13,30,13,203.20000000000437
6,7,6,14,16,44,16,34,9,13,30,16,140.70000000000437
7,7,6,14,16,44,16,34,9,16,20,10,206.75000000000364
8,7,6,14,16,44,16,34,9,16,20,13,203.20000000000437
9,7,6,14,16,44,16,34,9,16,20,16,203.20000000000437
10,7,6,14,16,44,16,34,9,16,25,10,221.45000000000437
11,7,6,14,16,44,16,34,9,16,25,13,203.20000000000437
12,7,6,14,16,44,16,34,9,16,25,16,140.70000000000437
13,7,6,14,16,44,16,34,9,16,30,10,203.20000000000437
14,7,6,14,16,44,16,34,9,16,30,13,140.70000000000437
15,7,6,14,16,44,16,34,9,16,30,16,126.00000000000364
16,7,6,14,16,44,16,34,11,10,20,10,236.85000000000218
17,7,6,14,16,44,16,34,11,10,20,13,205.8000000000029
18,7,6,14,16,44,16,34,11,10,20,16,205.8000000000029
19,7,6,14,16,44,16,34,11,10,25,10,165.35000000000218
20,7,6,14,16,44,16,34,11,10,25,13,205.8000000000029
21,7,6,14,16,44,16,34,11,10,25,16,187.5500000000029
22,7,6,14,16,44,16,34,11,10,30,10,187.5500000000029
23,7,6,14,16,44,16,34,11,10,30,13,205.8000000000029
24,7,6,14,16,44,16,34,11,10,30,16,187.5500000000029
25,7,6,14,16,44,16,34,11,13,20,10,187.5500000000029
26,7,6,14,16,44,16,34,11,13,20,13,205.8000000000029
27,7,6,14,16,44,16,34,11,13,20,16,187.5500000000029
28,7,6,14,16,44,16,34,11,13,25,10,205.8000000000029
29,7,6,14,16,44,16,34,11,13,25,13,187.5500000000029
30,7,6,14,16,44,16,34,11,13,25,16,187.5500000000029
31,7,6,14,16,44,16,34,11,13,30,10,205.8000000000029
32,7,6,14,16,44,16,34,11,13,30,13,187.5500000000029
33,7,6,14,16,44,16,34,11,13,30,16,125.05000000000291
34,7,6,14,16,44,16,34,11,16,20,10,205.8000000000029
35,7,6,14,16,44,16,34,11,16,20,13,187.5500000000029
36,7,6,14,16,44,16,34,11,16,20,16,187.5500000000029
37,7,6,14,16,44,16,34,11,16,25,10,205.8000000000029
38,7,6,14,16,44,16,34,11,16,25,13,187.5500000000029
39,7,6,14,16,44,16,34,11,16,25,16,125.05000000000291
40,7,6,14,16,44,16,34,11,16,30,10,187.5500000000029
41,7,6,14,16,44,16,34,11,16,30,13,125.05000000000291
42,7,6,14,16,44,16,34,11,16,30,16,125.05000000000291
43,7,6,14,16,44,16,38,7,10,20,10,186.75000000000364
44,7,6,14,16,44,16,38,7,10,20,13,115.25000000000364
45,7,6,14,16,44,16,38,7,10,20,16,115.25000000000364
46,7,6,14,16,44,16,38,7,10,25,10,115.25000000000364
47,7,6,14,16,44,16,38,7,10,25,13,115.25000000000364
48,7,6,14,16,44,16,38,7,10,25,16,129.95000000000437
49,7,6,14,16,44,16,38,7,10,30,10,115.25000000000364
50,7,6,14,16,44,16,38,7,10,30,13,115.25000000000364
51,7,6,14,16,44,16,38,7,10,30,16,129.95000000000437
52,7,6,14,16,44,16,38,7,13,20,10,115.25000000000364
53,7,6,14,16,44,16,38,7,13,20,13,115.25000000000364
54,7,6,14,16,44,16,38,7,13,20,16,129.95000000000437
55,7,6,14,16,44,16,38,7,13,25,10,115.25000000000364
56,7,6,14,16,44,16,38,7,13,25,13,129.95000000000437
57,7,6,14,16,44,16,38,7,13,25,16,129.95000000000437
58,7,6,14,16,44,16,38,7,13,30,10,115.25000000000364
59,7,6,14,16,44,16,38,7,13,30,13,129.95000000000437
60,7,6,14,16,44,16,38,7,13,30,16,129.95000000000437
61,7,6,14,16,44,16,38,7,16,20,10,115.25000000000364
62,7,6,14,16,44,16,38,7,16,20,13,129.95000000000437
63,7,6,14,16,44,16,38,7,16,20,16,129.95000000000437
64,7,6,14,16,44,16,38,7,16,25,10,129.95000000000437
65,7,6,14,16,44,16,38,7,16,25,13,129.95000000000437
66,7,6,14,16,44,16,38,7,16,25,16,129.95000000000437
67,7,6,14,16,44,16,38,7,16,30,10,129.95000000000437
68,7,6,14,16,44,16,38,7,16,30,13,129.95000000000437
69,7,6,14,16,44,16,38,7,16,30,16,115.25000000000364
70,7,6,14,16,44,16,38,9,10,20,10,222.15000000000146
71,7,6,14,16,44,16,38,9,10,20,13,191.10000000000218
72,7,6,14,16,44,16,38,9,10,20,16,191.10000000000218
73,7,6,14,16,44,16,38,9,10,25,10,150.65000000000146
74,7,6,14,16,44,16,38,9,10,25,13,191.10000000000218
75,7,6,14,16,44,16,38,9,10,25,16,187.5500000000029
76,7,6,14,16,44,16,38,9,10,30,10,172.85000000000218
77,7,6,14,16,44,16,38,9,10,30,13,191.10000000000218
78,7,6,14,16,44,16,38,9,10,30,16,187.5500000000029
79,7,6,14,16,44,16,38,9,13,20,10,172.85000000000218
80,7,6,14,16,44,16,38,9,13,20,13,191.10000000000218
81,7,6,14,16,44,16,38,9,13,20,16,187.5500000000029
82,7,6,14,16,44,16,38,9,13,25,10,191.10000000000218
83,7,6,14,16,44,16,38,9,13,25,13,187.5500000000029
84,7,6,14,16,44,16,38,9,13,25,16,187.5500000000029
85,7,6,14,16,44,16,38,9,13,30,10,191.10000000000218
86,7,6,14,16,44,16,38,9,13,30,13,187.5500000000029
87,7,6,14,16,44,16,38,9,13,30,16,125.05000000000291
88,7,6,14,16,44,16,38,9,16,20,10,191.10000000000218
89,7,6,14,16,44,16,38,9,16,20,13,187.5500000000029
90,7,6,14,16,44,16,38,9,16,20,16,187.5500000000029
91,7,6,14,16,44,16,38,9,16,25,10,205.8000000000029
92,7,6,14,16,44,16,38,9,16,25,13,187.5500000000029
93,7,6,14,16,44,16,38,9,16,25,16,125.05000000000291
94,7,6,14,16,44,16,38,9,16,30,10,187.5500000000029
95,7,6,14,16,44,16,38,9,16,30,13,125.05000000000291
96,7,6,14,16,44,16,38,9,16,30,16,110.35000000000218
97,7,6,14,16,44,16,38,11,10,20,10,222.15000000000146
98,7,6,14,16,44,16,38,11,10,20,13,168.90000000000146
99,7,6,14,16,44,16,38,11,10,20,16,168.90000000000146
100,7,6,14,16,44,16,38,11,10,25,10,150.65000000000146
101,7,6,14,16,44,16,38,11,10,25,13,168.90000000000146
102,7,6,14,16,44,16,38,11,10,25,16,165.35000000000218
103,7,6,14,16,44,16,38,11,10,30,10,150.65000000000146
104,7,6,14,16,44,16,38,11,10,30,13,168.90000000000146
105,7,6,14,16,44,16,38,11,10,30,16,165.35000000000218
106,7,6,14,16,44,16,38,11,13,20,10,150.65000000000146
107,7,6,14,16,44,16,38,11,13,20,13,168.90000000000146
108,7,6,14,16,44,16,38,11,13,20,16,165.35000000000218
109,7,6,14,16,44,16,38,11,13,25,10,168.90000000000146
110,7,6,14,16,44,16,38,11,13,25,13,165.35000000000218
111,7,6,14,16,44,16,38,11,13,25,16,165.35000000000218
112,7,6,14,16,44,16,38,11,13,30,10,168.90000000000146
113,7,6,14,16,44,16,38,11,13,30,13,165.35000000000218
114,7,6,14,16,44,16,38,11,13,30,16,125.05000000000291
115,7,6,14,16,44,16,38,11,16,20,10,168.90000000000146
116,7,6,14,16,44,16,38,11,16,20,13,165.35000000000218
117,7,6,14,16,44,16,38,11,16,20,16,165.35000000000218
118,7,6,14,16,44,16,38,11,16,25,10,183.60000000000218
119,7,6,14,16,44,16,38,11,16,25,13,165.35000000000218
120,7,6,14,16,44,16,38,11,16,25,16,125.05000000000291
121,7,6,14,16,44,16,38,11,16,30,10,165.35000000000218
122,7,6,14,16,44,16,38,11,16,30,13,125.05000000000291
123,7,6,14,16,44,16,38,11,16,30,16,110.35000000000218
124,7,6,14,16,44,20,30,7,10,20,10,222.55000000000655
125,7,6,14,16,44,20,30,7,10,20,13,228.5500000000102
126,7,6,14,16,44,20,30,7,10,20,16,228.5500000000102
127,7,6,14,16,44,20,30,7,10,25,10,158.3000000000102
128,7,6,14,16,44,20,30,7,10,25,13,228.5500000000102
129,7,6,14,16,44,20,30,7,10,25,16,243.2500000000109
130,7,6,14,16,44,20,30,7,10,30,10,228.5500000000102
131,7,6,14,16,44,20,30,7,10,30,13,228.5500000000102
132,7,6,14,16,44,20,30,7,10,30,16,243.2500000000109
133,7,6,14,16,44,20,30,7,13,20,10,228.5500000000102
134,7,6,14,16,44,20,30,7,13,20,13,228.5500000000102
135,7,6,14,16,44,20,30,7,13,20,16,243.2500000000109
136,7,6,14,16,44,20,30,7,13,25,10,228.5500000000102
137,7,6,14,16,44,20,30,7,13,25,13,243.2500000000109
138,7,6,14,16,44,20,30,7,13,25,16,221.80000000000655
139,7,6,14,16,44,20,30,7,13,30,10,228.5500000000102
140,7,6,14,16,44,20,30,7,13,30,13,243.2500000000109
141,7,6,14,16,44,20,30,7,13,30,16,221.80000000000655
142,7,6,14,16,44,20,30,7,16,20,10,228.5500000000102
143,7,6,14,16,44,20,30,7,16,20,13,243.2500000000109
144,7,6,14,16,44,20,30,7,16,20,16,221.80000000000655
145,7,6,14,16,44,20,30,7,16,25,10,243.2500000000109
146,7,6,14,16,44,20,30,7,16,25,13,221.80000000000655
147,7,6,14,16,44,20,30,7,16,25,16,221.80000000000655
148,7,6,14,16,44,20,30,7,16,30,10,243.2500000000109
149,7,6,14,16,44,20,30,7,16,30,13,221.80000000000655
150,7,6,14,16,44,20,30,7,16,30,16,207.10000000000582
151,7,6,14,16,44,20,30,9,10,20,10,216.5500000000029
152,7,6,14,16,44,20,30,9,10,20,13,236.10000000000582
153,7,6,14,16,44,20,30,9,10,20,16,236.10000000000582
154,7,6,14,16,44,20,30,9,10,25,10,171.45000000000437
155,7,6,14,16,44,20,30,9,10,25,13,236.10000000000582
156,7,6,14,16,44,20,30,9,10,25,16,208.35000000000582
157,7,6,14,16,44,20,30,9,10,30,10,193.6500000000051
158,7,6,14,16,44,20,30,9,10,30,13,236.10000000000582
159,7,6,14,16,44,20,30,9,10,30,16,208.35000000000582
160,7,6,14,16,44,20,30,9,13,20,10,193.6500000000051
161,7,6,14,16,44,20,30,9,13,20,13,236.10000000000582
162,7,6,14,16,44,20,30,9,13,20,16,208.35000000000582
163,7,6,14,16,44,20,30,9,13,25,10,236.10000000000582
164,7,6,14,16,44,20,30,9,13,25,13,208.35000000000582
165,7,6,14,16,44,20,30,9,13,25,16,222.85000000000582
166,7,6,14,16,44,20,30,9,13,30,10,236.10000000000582
167,7,6,14,16,44,20,30,9,13,30,13,208.35000000000582
168,7,6,14,16,44,20,30,9,13,30,16,222.85000000000582
169,7,6,14,16,44,20,30,9,16,20,10,236.10000000000582
170,7,6,14,16,44,20,30,9,16,20,13,208.35000000000582
171,7,6,14,16,44,20,30,9,16,20,16,222.85000000000582
172,7,6,14,16,44,20,30,9,16,25,10,250.80000000000655
173,7,6,14,16,44,20,30,9,16,25,13,208.35000000000582
174,7,6,14,16,44,20,30,9,16,25,16,222.85000000000582
175,7,6,14,16,44,20,30,9,16,30,10,208.35000000000582
176,7,6,14,16,44,20,30,9,16,30,13,222.85000000000582
177,7,6,14,16,44,20,30,9,16,30,16,208.1500000000051
178,7,6,14,16,44,20,30,11,10,20,10,264.90000000000146
179,7,6,14,16,44,20,30,11,10,20,13,269.95000000000437
180,7,6,14,16,44,20,30,11,10,20,16,269.95000000000437
181,7,6,14,16,44,20,30,11,10,25,10,219.8000000000029
182,7,6,14,16,44,20,30,11,10,25,13,269.95000000000437
183,7,6,14,16,44,20,30,11,10,25,16,242.00000000000364
184,7,6,14,16,44,20,30,11,10,30,10,242.00000000000364
185,7,6,14,16,44,20,30,11,10,30,13,269.95000000000437
186,7,6,14,16,44,20,30,11,10,30,16,242.00000000000364
187,7,6,14,16,44,20,30,11,13,20,10,242.00000000000364
188,7,6,14,16,44,20,30,11,13,20,13,269.95000000000437
189,7,6,14,16,44,20,30,11,13,20,16,242.00000000000364
190,7,6,14,16,44,20,30,11,13,25,10,269.95000000000437
191,7,6,14,16,44,20,30,11,13,25,13,242.00000000000364
