,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,4,16,24,56,20,34,7,10,20,13,199.40000000000146
1,7,4,16,24,56,20,34,7,10,20,16,199.40000000000146
2,7,4,16,24,56,20,34,7,10,25,10,199.40000000000146
3,7,4,16,24,56,20,34,7,10,25,13,199.40000000000146
4,7,4,16,24,56,20,34,7,10,25,16,199.40000000000146
5,7,4,16,24,56,20,34,7,10,30,10,199.40000000000146
6,7,4,16,24,56,20,34,7,10,30,13,199.40000000000146
7,7,4,16,24,56,20,34,7,10,30,16,199.40000000000146
8,7,4,16,24,56,20,34,7,13,20,10,199.40000000000146
9,7,4,16,24,56,20,34,7,13,20,13,199.40000000000146
10,7,4,16,24,56,20,34,7,13,20,16,199.40000000000146
11,7,4,16,24,56,20,34,7,13,25,10,199.40000000000146
12,7,4,16,24,56,20,34,7,13,25,13,199.40000000000146
13,7,4,16,24,56,20,34,7,13,25,16,199.40000000000146
14,7,4,16,24,56,20,34,7,13,30,10,199.40000000000146
15,7,4,16,24,56,20,34,7,13,30,13,199.40000000000146
16,7,4,16,24,56,20,34,7,13,30,16,199.40000000000146
17,7,4,16,24,56,20,34,7,16,20,10,199.40000000000146
18,7,4,16,24,56,20,34,7,16,20,13,199.40000000000146
19,7,4,16,24,56,20,34,7,16,20,16,199.40000000000146
20,7,4,16,24,56,20,34,7,16,25,10,199.40000000000146
21,7,4,16,24,56,20,34,7,16,25,13,199.40000000000146
22,7,4,16,24,56,20,34,7,16,25,16,199.40000000000146
23,7,4,16,24,56,20,34,7,16,30,10,199.40000000000146
24,7,4,16,24,56,20,34,7,16,30,13,199.40000000000146
25,7,4,16,24,56,20,34,7,16,30,16,199.40000000000146
26,7,4,16,24,56,20,34,9,10,20,10,247.95000000000073
27,7,4,16,24,56,20,34,9,10,20,13,277.0
28,7,4,16,24,56,20,34,9,10,20,16,277.0
29,7,4,16,24,56,20,34,9,10,25,10,247.95000000000073
30,7,4,16,24,56,20,34,9,10,25,13,277.0
31,7,4,16,24,56,20,34,9,10,25,16,199.40000000000146
32,7,4,16,24,56,20,34,9,10,30,10,247.95000000000073
33,7,4,16,24,56,20,34,9,10,30,13,199.40000000000146
34,7,4,16,24,56,20,34,9,10,30,16,199.40000000000146
35,7,4,16,24,56,20,34,9,13,20,10,247.95000000000073
36,7,4,16,24,56,20,34,9,13,20,13,277.0
37,7,4,16,24,56,20,34,9,13,20,16,199.40000000000146
38,7,4,16,24,56,20,34,9,13,25,10,277.0
39,7,4,16,24,56,20,34,9,13,25,13,199.40000000000146
40,7,4,16,24,56,20,34,9,13,25,16,199.40000000000146
41,7,4,16,24,56,20,34,9,13,30,10,277.0
42,7,4,16,24,56,20,34,9,13,30,13,199.40000000000146
43,7,4,16,24,56,20,34,9,13,30,16,199.40000000000146
44,7,4,16,24,56,20,34,9,16,20,10,277.0
45,7,4,16,24,56,20,34,9,16,20,13,199.40000000000146
46,7,4,16,24,56,20,34,9,16,20,16,199.40000000000146
47,7,4,16,24,56,20,34,9,16,25,10,199.40000000000146
48,7,4,16,24,56,20,34,9,16,25,13,199.40000000000146
49,7,4,16,24,56,20,34,9,16,25,16,199.40000000000146
50,7,4,16,24,56,20,34,9,16,30,10,199.40000000000146
51,7,4,16,24,56,20,34,9,16,30,13,199.40000000000146
52,7,4,16,24,56,20,34,9,16,30,16,199.40000000000146
53,7,4,16,24,56,20,34,11,10,20,10,195.0
54,7,4,16,24,56,20,34,11,10,20,13,224.04999999999927
55,7,4,16,24,56,20,34,11,10,20,16,224.04999999999927
56,7,4,16,24,56,20,34,11,10,25,10,195.0
57,7,4,16,24,56,20,34,11,10,25,13,224.04999999999927
58,7,4,16,24,56,20,34,11,10,25,16,146.45000000000073
59,7,4,16,24,56,20,34,11,10,30,10,195.0
60,7,4,16,24,56,20,34,11,10,30,13,146.45000000000073
61,7,4,16,24,56,20,34,11,10,30,16,146.45000000000073
62,7,4,16,24,56,20,34,11,13,20,10,195.0
63,7,4,16,24,56,20,34,11,13,20,13,224.04999999999927
64,7,4,16,24,56,20,34,11,13,20,16,146.45000000000073
65,7,4,16,24,56,20,34,11,13,25,10,224.04999999999927
66,7,4,16,24,56,20,34,11,13,25,13,146.45000000000073
67,7,4,16,24,56,20,34,11,13,25,16,146.45000000000073
68,7,4,16,24,56,20,34,11,13,30,10,224.04999999999927
69,7,4,16,24,56,20,34,11,13,30,13,146.45000000000073
70,7,4,16,24,56,20,34,11,13,30,16,146.45000000000073
71,7,4,16,24,56,20,34,11,16,20,10,224.04999999999927
72,7,4,16,24,56,20,34,11,16,20,13,146.45000000000073
73,7,4,16,24,56,20,34,11,16,20,16,146.45000000000073
74,7,4,16,24,56,20,34,11,16,25,10,146.45000000000073
75,7,4,16,24,56,20,34,11,16,25,13,146.45000000000073
76,7,4,16,24,56,20,34,11,16,25,16,146.45000000000073
77,7,4,16,24,56,20,34,11,16,30,10,146.45000000000073
78,7,4,16,24,56,20,34,11,16,30,13,146.45000000000073
79,7,4,16,24,56,20,34,11,16,30,16,146.45000000000073
80,7,4,16,24,56,20,38,7,10,20,10,186.54999999999927
81,7,4,16,24,56,20,38,7,10,20,13,186.54999999999927
82,7,4,16,24,56,20,38,7,10,20,16,199.40000000000146
83,7,4,16,24,56,20,38,7,10,25,10,186.54999999999927
84,7,4,16,24,56,20,38,7,10,25,13,199.40000000000146
85,7,4,16,24,56,20,38,7,10,25,16,199.40000000000146
86,7,4,16,24,56,20,38,7,10,30,10,199.40000000000146
87,7,4,16,24,56,20,38,7,10,30,13,199.40000000000146
88,7,4,16,24,56,20,38,7,10,30,16,199.40000000000146
89,7,4,16,24,56,20,38,7,13,20,10,186.54999999999927
90,7,4,16,24,56,20,38,7,13,20,13,199.40000000000146
91,7,4,16,24,56,20,38,7,13,20,16,199.40000000000146
92,7,4,16,24,56,20,38,7,13,25,10,199.40000000000146
93,7,4,16,24,56,20,38,7,13,25,13,199.40000000000146
94,7,4,16,24,56,20,38,7,13,25,16,186.54999999999927
95,7,4,16,24,56,20,38,7,13,30,10,199.40000000000146
96,7,4,16,24,56,20,38,7,13,30,13,199.40000000000146
97,7,4,16,24,56,20,38,7,13,30,16,186.54999999999927
98,7,4,16,24,56,20,38,7,16,20,10,199.40000000000146
99,7,4,16,24,56,20,38,7,16,20,13,199.40000000000146
100,7,4,16,24,56,20,38,7,16,20,16,186.54999999999927
101,7,4,16,24,56,20,38,7,16,25,10,199.40000000000146
102,7,4,16,24,56,20,38,7,16,25,13,186.54999999999927
103,7,4,16,24,56,20,38,7,16,25,16,186.54999999999927
104,7,4,16,24,56,20,38,7,16,30,10,199.40000000000146
105,7,4,16,24,56,20,38,7,16,30,13,186.54999999999927
106,7,4,16,24,56,20,38,7,16,30,16,186.54999999999927
107,7,4,16,24,56,20,38,9,10,20,10,199.79999999999927
108,7,4,16,24,56,20,38,9,10,20,13,228.84999999999854
109,7,4,16,24,56,20,38,9,10,20,16,241.70000000000073
110,7,4,16,24,56,20,38,9,10,25,10,199.79999999999927
111,7,4,16,24,56,20,38,9,10,25,13,241.70000000000073
112,7,4,16,24,56,20,38,9,10,25,16,164.10000000000218
113,7,4,16,24,56,20,38,9,10,30,10,212.65000000000146
114,7,4,16,24,56,20,38,9,10,30,13,164.10000000000218
115,7,4,16,24,56,20,38,9,10,30,16,164.10000000000218
116,7,4,16,24,56,20,38,9,13,20,10,199.79999999999927
117,7,4,16,24,56,20,38,9,13,20,13,241.70000000000073
118,7,4,16,24,56,20,38,9,13,20,16,164.10000000000218
119,7,4,16,24,56,20,38,9,13,25,10,241.70000000000073
120,7,4,16,24,56,20,38,9,13,25,13,164.10000000000218
121,7,4,16,24,56,20,38,9,13,25,16,151.25
122,7,4,16,24,56,20,38,9,13,30,10,241.70000000000073
123,7,4,16,24,56,20,38,9,13,30,13,164.10000000000218
124,7,4,16,24,56,20,38,9,13,30,16,151.25
125,7,4,16,24,56,20,38,9,16,20,10,241.70000000000073
126,7,4,16,24,56,20,38,9,16,20,13,164.10000000000218
127,7,4,16,24,56,20,38,9,16,20,16,151.25
128,7,4,16,24,56,20,38,9,16,25,10,164.10000000000218
129,7,4,16,24,56,20,38,9,16,25,13,151.25
130,7,4,16,24,56,20,38,9,16,25,16,151.25
131,7,4,16,24,56,20,38,9,16,30,10,164.10000000000218
132,7,4,16,24,56,20,38,9,16,30,13,151.25
133,7,4,16,24,56,20,38,9,16,30,16,151.25
134,7,4,16,24,56,20,38,11,10,20,10,195.0
135,7,4,16,24,56,20,38,11,10,20,13,224.04999999999927
136,7,4,16,24,56,20,38,11,10,20,16,224.04999999999927
137,7,4,16,24,56,20,38,11,10,25,10,195.0
138,7,4,16,24,56,20,38,11,10,25,13,224.04999999999927
139,7,4,16,24,56,20,38,11,10,25,16,146.45000000000073
140,7,4,16,24,56,20,38,11,10,30,10,195.0
141,7,4,16,24,56,20,38,11,10,30,13,146.45000000000073
142,7,4,16,24,56,20,38,11,10,30,16,146.45000000000073
143,7,4,16,24,56,20,38,11,13,20,10,195.0
144,7,4,16,24,56,20,38,11,13,20,13,224.04999999999927
145,7,4,16,24,56,20,38,11,13,20,16,146.45000000000073
146,7,4,16,24,56,20,38,11,13,25,10,224.04999999999927
147,7,4,16,24,56,20,38,11,13,25,13,146.45000000000073
148,7,4,16,24,56,20,38,11,13,25,16,146.45000000000073
149,7,4,16,24,56,20,38,11,13,30,10,224.04999999999927
150,7,4,16,24,56,20,38,11,13,30,13,146.45000000000073
151,7,4,16,24,56,20,38,11,13,30,16,146.45000000000073
152,7,4,16,24,56,20,38,11,16,20,10,224.04999999999927
153,7,4,16,24,56,20,38,11,16,20,13,146.45000000000073
154,7,4,16,24,56,20,38,11,16,20,16,146.45000000000073
155,7,4,16,24,56,20,38,11,16,25,10,146.45000000000073
156,7,4,16,24,56,20,38,11,16,25,13,146.45000000000073
157,7,4,16,24,56,20,38,11,16,25,16,146.45000000000073
158,7,4,16,24,56,20,38,11,16,30,10,146.45000000000073
159,7,4,16,24,56,20,38,11,16,30,13,146.45000000000073
160,7,4,16,24,56,20,38,11,16,30,16,146.45000000000073
161,7,4,16,24,56,24,30,7,10,20,10,163.5999999999949
162,7,4,16,24,56,24,30,7,10,20,13,215.8499999999949
163,7,4,16,24,56,24,30,7,10,20,16,215.8499999999949
164,7,4,16,24,56,24,30,7,10,25,10,215.8499999999949
165,7,4,16,24,56,24,30,7,10,25,13,215.8499999999949
166,7,4,16,24,56,24,30,7,10,25,16,215.8499999999949
167,7,4,16,24,56,24,30,7,10,30,10,215.8499999999949
168,7,4,16,24,56,24,30,7,10,30,13,215.8499999999949
169,7,4,16,24,56,24,30,7,10,30,16,215.8499999999949
170,7,4,16,24,56,24,30,7,13,20,10,215.8499999999949
171,7,4,16,24,56,24,30,7,13,20,13,215.8499999999949
172,7,4,16,24,56,24,30,7,13,20,16,215.8499999999949
173,7,4,16,24,56,24,30,7,13,25,10,215.8499999999949
174,7,4,16,24,56,24,30,7,13,25,13,215.8499999999949
175,7,4,16,24,56,24,30,7,13,25,16,215.8499999999949
176,7,4,16,24,56,24,30,7,13,30,10,215.8499999999949
177,7,4,16,24,56,24,30,7,13,30,13,215.8499999999949
178,7,4,16,24,56,24,30,7,13,30,16,215.8499999999949
179,7,4,16,24,56,24,30,7,16,20,10,215.8499999999949
180,7,4,16,24,56,24,30,7,16,20,13,215.8499999999949
181,7,4,16,24,56,24,30,7,16,20,16,215.8499999999949
182,7,4,16,24,56,24,30,7,16,25,10,215.8499999999949
183,7,4,16,24,56,24,30,7,16,25,13,215.8499999999949
184,7,4,16,24,56,24,30,7,16,25,16,215.8499999999949
185,7,4,16,24,56,24,30,7,16,30,10,215.8499999999949
186,7,4,16,24,56,24,30,7,16,30,13,215.8499999999949
187,7,4,16,24,56,24,30,7,16,30,16,215.8499999999949
188,7,4,16,24,56,24,30,9,10,20,10,212.14999999999418
189,7,4,16,24,56,24,30,9,10,20,13,293.44999999999345
190,7,4,16,24,56,24,30,9,10,20,16,293.44999999999345
