,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,12,6,10,24,50,20,34,9,13,25,16,349.00000000000364
1,12,6,10,24,50,20,34,9,13,30,10,309.8000000000029
2,12,6,10,24,50,20,34,9,13,30,13,329.50000000000364
3,12,6,10,24,50,20,34,9,13,30,16,332.8500000000058
4,12,6,10,24,50,20,34,9,16,20,10,309.8000000000029
5,12,6,10,24,50,20,34,9,16,20,13,329.50000000000364
6,12,6,10,24,50,20,34,9,16,20,16,349.00000000000364
7,12,6,10,24,50,20,34,9,16,25,10,329.50000000000364
8,12,6,10,24,50,20,34,9,16,25,13,329.50000000000364
9,12,6,10,24,50,20,34,9,16,25,16,332.8500000000058
10,12,6,10,24,50,20,34,9,16,30,10,329.50000000000364
11,12,6,10,24,50,20,34,9,16,30,13,332.8500000000058
12,12,6,10,24,50,20,34,9,16,30,16,313.1500000000051
13,12,6,10,24,50,20,34,11,10,20,10,303.75000000000364
14,12,6,10,24,50,20,34,11,10,20,13,306.95000000000437
15,12,6,10,24,50,20,34,11,10,20,16,306.95000000000437
16,12,6,10,24,50,20,34,11,10,25,10,303.75000000000364
17,12,6,10,24,50,20,34,11,10,25,13,306.95000000000437
18,12,6,10,24,50,20,34,11,10,25,16,306.95000000000437
19,12,6,10,24,50,20,34,11,10,30,10,303.75000000000364
20,12,6,10,24,50,20,34,11,10,30,13,306.95000000000437
21,12,6,10,24,50,20,34,11,10,30,16,306.95000000000437
22,12,6,10,24,50,20,34,11,13,20,10,303.75000000000364
23,12,6,10,24,50,20,34,11,13,20,13,306.95000000000437
24,12,6,10,24,50,20,34,11,13,20,16,306.95000000000437
25,12,6,10,24,50,20,34,11,13,25,10,306.95000000000437
26,12,6,10,24,50,20,34,11,13,25,13,306.95000000000437
27,12,6,10,24,50,20,34,11,13,25,16,296.50000000000364
28,12,6,10,24,50,20,34,11,13,30,10,306.95000000000437
29,12,6,10,24,50,20,34,11,13,30,13,306.95000000000437
30,12,6,10,24,50,20,34,11,13,30,16,280.3500000000058
31,12,6,10,24,50,20,34,11,16,20,10,306.95000000000437
32,12,6,10,24,50,20,34,11,16,20,13,306.95000000000437
33,12,6,10,24,50,20,34,11,16,20,16,296.50000000000364
34,12,6,10,24,50,20,34,11,16,25,10,306.95000000000437
35,12,6,10,24,50,20,34,11,16,25,13,296.50000000000364
36,12,6,10,24,50,20,34,11,16,25,16,280.3500000000058
37,12,6,10,24,50,20,34,11,16,30,10,306.95000000000437
38,12,6,10,24,50,20,34,11,16,30,13,280.3500000000058
39,12,6,10,24,50,20,34,11,16,30,16,280.3500000000058
40,12,6,10,24,50,20,38,7,10,20,10,246.00000000000728
41,12,6,10,24,50,20,38,7,10,20,13,229.700000000008
42,12,6,10,24,50,20,38,7,10,20,16,229.700000000008
43,12,6,10,24,50,20,38,7,10,25,10,246.00000000000728
44,12,6,10,24,50,20,38,7,10,25,13,229.700000000008
45,12,6,10,24,50,20,38,7,10,25,16,249.40000000000873
46,12,6,10,24,50,20,38,7,10,30,10,246.00000000000728
47,12,6,10,24,50,20,38,7,10,30,13,229.700000000008
48,12,6,10,24,50,20,38,7,10,30,16,249.40000000000873
49,12,6,10,24,50,20,38,7,13,20,10,246.00000000000728
50,12,6,10,24,50,20,38,7,13,20,13,229.700000000008
51,12,6,10,24,50,20,38,7,13,20,16,249.40000000000873
52,12,6,10,24,50,20,38,7,13,25,10,229.700000000008
53,12,6,10,24,50,20,38,7,13,25,13,249.40000000000873
54,12,6,10,24,50,20,38,7,13,25,16,298.8500000000058
55,12,6,10,24,50,20,38,7,13,30,10,229.700000000008
56,12,6,10,24,50,20,38,7,13,30,13,249.40000000000873
57,12,6,10,24,50,20,38,7,13,30,16,298.8500000000058
58,12,6,10,24,50,20,38,7,16,20,10,229.700000000008
59,12,6,10,24,50,20,38,7,16,20,13,249.40000000000873
60,12,6,10,24,50,20,38,7,16,20,16,298.8500000000058
61,12,6,10,24,50,20,38,7,16,25,10,249.40000000000873
62,12,6,10,24,50,20,38,7,16,25,13,279.3500000000058
63,12,6,10,24,50,20,38,7,16,25,16,298.8500000000058
