stoploss,squee,entryLength,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
42.91958600952343,1.3371381940902536,18.699288596951273,53.258018513690885,29.295642938904255,42.802750565266365,10.895803336699604,12.798357815032752,27.7374078219725,18.170087822335407,-50000.0
27.35801248572231,2.8350228469770737,18.414802694739365,44.3030864798734,26.863387254990045,26.580064142562414,15.469645264887381,13.988369855021723,14.390869405964251,13.60723483876116,-50000.0
6.815265982889329,1.1418203996828042,19.74456406299796,55.26746075901298,6.404352196531923,41.83627599768581,10.898597719586222,21.868228968998277,16.82687495559525,10.475019042239472,-50000.0
46.81248040189255,2.434667940524715,24.91490987764275,40.489943592395875,23.60387851956196,24.099478193616495,10.69918014308189,21.481353193012367,18.11619501743597,10.803785304757634,-50000.0
49.97892161857165,4.01986609562532,22.45600710186021,64.8750589139382,11.269564529461658,23.521231269847476,3.8294801346407095,9.708481788944631,28.20769839948103,22.095538772755322,-50000.0
