stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
38.42511455110353,3.464066199339898,16.739913944040705,18.197607430167853,45.76375370952545,23.790538694277554,37.79204115477983,6.00260734107739,8.2026254889889,22.589073535793645,17.696912687501534,238.7499999999999
38.251166453370416,3.5022032397740035,16.83608895131451,18.02535628393797,45.44527255101936,23.89453602923937,37.06837305235909,6.7553853618018165,8.031601245721161,22.49713208007185,17.78064026458126,238.7499999999999
38.811485664623994,3.565978254701157,16.536760966328863,18.012833409856377,45.031828198389945,23.76279252884706,36.46126920290537,6.571504091260737,8.112705092619159,22.713074776754993,17.416240261001768,238.7499999999999
37.43342297453701,3.533018685560879,16.37079843099373,17.962815730457635,45.061573687256015,23.662626404478086,36.36442650709143,6.704702283257087,8.019264741252476,22.522363262091552,17.57434626126878,238.7499999999999
38.27234554335489,3.6190269525808425,16.07771436861567,18.121504740949085,45.28464577315437,23.773336797065266,37.02407024385888,6.621562274708292,8.119808981126114,22.327039534026923,17.83889376186367,237.7499999999999
