stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
42.544722958969615,1.8012102432174024,10.302800626271083,17.200192289055995,65.96913562626769,20.423800284062278,28.618747771167243,7.396872707063866,17.170658492849157,18.996345907168543,18.254090977536773,997.6974933692754
42.57787492106128,1.8412267071273993,10.189613432930019,17.290248102332914,65.98233118203781,20.554598362206537,28.26435193037474,7.17966213898521,17.511295675019934,18.325564307027538,18.805385678042796,997.3991257104494
42.59684186169268,1.9265869419417339,10.201390110607335,17.254657360151647,65.97070413487442,20.99271617763245,28.5886438158472,7.181935298388044,17.448975353499222,20.024268632062515,18.705809186189345,997.2284232447673
42.64097619701169,1.8156484072850065,10.06470186656329,17.419054364743953,65.99753099844716,20.36248656442133,28.916790354640725,7.0674915534834675,17.823473681289904,18.8306323821248,18.435351783107578,996.8312142268956
42.66080726928806,1.8118664566883484,10.259471714349687,17.456870682654284,65.95315586419726,20.93076437126912,28.366053246198216,7.252326057714775,17.517985412461023,20.188160711023947,18.98286295694689,996.6527345764093
