datetime,symbol,open,high,low,close,volume
2024-02-26 09:15:00,NSE:ZYDUSLIFE,929.0,931.65,922.55,931.05,55379.0
2024-02-26 09:20:00,NSE:ZYDUSLIFE,931.15,931.2,927.9,929.0,40939.0
2024-02-26 09:25:00,NSE:ZYDUSLIFE,929.0,929.7,926.8,928.5,15684.0
2024-02-26 09:30:00,NSE:ZYDUSLIFE,928.45,931.8,928.15,931.25,22817.0
2024-02-26 09:35:00,NSE:ZYDUSLIFE,930.85,932.65,930.15,930.9,24163.0
2024-02-26 09:40:00,NSE:ZYDUSLIFE,930.9,931.65,930.3,930.45,6268.0
2024-02-26 09:45:00,NSE:ZYDUSLIFE,930.95,932.0,930.0,930.0,17143.0
2024-02-26 09:50:00,NSE:ZYDUSLIFE,930.45,930.45,924.4,927.3,24894.0
2024-02-26 09:55:00,NSE:ZYDUSLIFE,927.45,928.0,925.9,927.7,12488.0
2024-02-26 10:00:00,NSE:ZYDUSLIFE,927.5,930.75,927.5,928.75,16362.0
2024-02-26 10:05:00,NSE:ZYDUSLIFE,929.0,931.35,929.0,930.7,10401.0
2024-02-26 10:10:00,NSE:ZYDUSLIFE,930.7,931.45,930.05,931.35,10487.0
2024-02-26 10:15:00,NSE:ZYDUSLIFE,931.35,934.0,931.35,932.65,21045.0
2024-02-26 10:20:00,NSE:ZYDUSLIFE,932.65,934.95,932.2,934.15,18667.0
2024-02-26 10:25:00,NSE:ZYDUSLIFE,934.55,936.0,933.65,934.5,29653.0
2024-02-26 10:30:00,NSE:ZYDUSLIFE,934.5,935.75,933.3,935.6,20024.0
2024-02-26 10:35:00,NSE:ZYDUSLIFE,935.75,936.6,933.2,933.3,20331.0
2024-02-26 10:40:00,NSE:ZYDUSLIFE,933.4,933.4,931.8,932.65,30815.0
2024-02-26 10:45:00,NSE:ZYDUSLIFE,932.45,936.0,932.45,936.0,22160.0
2024-02-26 10:50:00,NSE:ZYDUSLIFE,936.0,936.35,934.35,935.0,13452.0
2024-02-26 10:55:00,NSE:ZYDUSLIFE,935.0,935.0,934.85,935.0,15558.0
2024-02-26 11:00:00,NSE:ZYDUSLIFE,935.0,935.0,934.65,934.95,14325.0
