datetime,symbol,open,high,low,close,volume
2024-02-26 09:15:00,NSE:HCLTECH,1668.85,1668.85,1652.0,1659.0,75195.0
2024-02-26 09:20:00,NSE:HCLTECH,1658.55,1660.3,1655.85,1657.85,32813.0
2024-02-26 09:25:00,NSE:HCLTECH,1657.85,1658.15,1653.0,1654.05,20855.0
2024-02-26 09:30:00,NSE:HCLTECH,1654.05,1657.9,1653.35,1656.3,20186.0
2024-02-26 09:35:00,NSE:HCLTECH,1656.3,1660.0,1655.4,1659.0,27182.0
2024-02-26 09:40:00,NSE:HCLTECH,1659.0,1665.45,1658.65,1664.5,38802.0
2024-02-26 09:45:00,NSE:HCLTECH,1664.0,1664.95,1655.8,1656.1,19873.0
2024-02-26 09:50:00,NSE:HCLTECH,1656.2,1658.15,1653.75,1656.0,21990.0
2024-02-26 09:55:00,NSE:HCLTECH,1656.0,1658.0,1654.45,1656.45,14679.0
2024-02-26 10:00:00,NSE:HCLTECH,1656.45,1658.1,1653.45,1654.05,35953.0
2024-02-26 10:05:00,NSE:HCLTECH,1653.4,1655.35,1652.4,1653.05,20928.0
2024-02-26 10:10:00,NSE:HCLTECH,1652.95,1653.7,1651.8,1653.65,15023.0
2024-02-26 10:15:00,NSE:HCLTECH,1653.5,1653.5,1650.05,1650.15,17379.0
2024-02-26 10:20:00,NSE:HCLTECH,1650.1,1653.0,1650.1,1651.0,19204.0
2024-02-26 10:25:00,NSE:HCLTECH,1650.55,1651.5,1648.55,1648.55,20651.0
2024-02-26 10:30:00,NSE:HCLTECH,1648.4,1650.05,1647.0,1649.75,16704.0
2024-02-26 10:35:00,NSE:HCLTECH,1649.6,1652.35,1648.45,1650.5,20993.0
2024-02-26 10:40:00,NSE:HCLTECH,1650.5,1650.5,1648.15,1649.8,8398.0
2024-02-26 10:45:00,NSE:HCLTECH,1649.7,1651.2,1649.05,1649.4,7466.0
2024-02-26 10:50:00,NSE:HCLTECH,1649.7,1649.7,1648.45,1649.5,20060.0
2024-02-26 10:55:00,NSE:HCLTECH,1649.5,1649.65,1645.0,1645.2,130276.0
2024-02-26 11:00:00,NSE:HCLTECH,1645.1,1647.5,1645.0,1647.0,12959.0
2024-02-26 11:05:00,NSE:HCLTECH,1647.0,1648.7,1646.3,1646.65,16099.0
2024-02-26 11:10:00,NSE:HCLTECH,1646.6,1647.3,1645.4,1646.8,15014.0
2024-02-26 11:15:00,NSE:HCLTECH,1646.85,1647.0,1645.8,1646.9,12500.0
2024-02-26 11:20:00,NSE:HCLTECH,1646.7,1646.7,1643.25,1643.75,40806.0
2024-02-26 11:25:00,NSE:HCLTECH,1643.5,1644.0,1643.35,1644.0,16845.0
2024-02-26 11:30:00,NSE:HCLTECH,1644.0,1644.0,1643.05,1643.45,9987.0
2024-02-26 11:35:00,NSE:HCLTECH,1643.35,1644.0,1642.5,1643.0,17327.0
2024-02-26 11:40:00,NSE:HCLTECH,1642.7,1642.7,1641.0,1641.45,20973.0
2024-02-26 11:45:00,NSE:HCLTECH,1641.55,1643.8,1641.55,1643.3,14189.0
2024-02-26 11:50:00,NSE:HCLTECH,1643.45,1644.3,1642.5,1642.55,44797.0
2024-02-26 11:55:00,NSE:HCLTECH,1642.5,1644.0,1641.75,1643.05,29726.0
2024-02-26 12:00:00,NSE:HCLTECH,1643.0,1644.0,1641.55,1641.75,37227.0
2024-02-26 12:05:00,NSE:HCLTECH,1641.75,1642.75,1641.2,1641.4,17325.0
2024-02-26 12:10:00,NSE:HCLTECH,1641.35,1641.7,1639.5,1641.05,35053.0
2024-02-26 12:15:00,NSE:HCLTECH,1640.75,1643.25,1640.55,1643.25,9409.0
2024-02-26 12:20:00,NSE:HCLTECH,1643.2,1644.0,1643.2,1643.7,14217.0
