stoploss,squee,exitLength,entryLength,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
46.32399122573027,3.638044220914324,18.580697253692204,19.603616165938114,50.28054375438775,20.063554926779133,41.56477014646118,12.493792648836733,11.854033048165341,20.82380212503622,16.142287481973774,-50000.0
33.112963869760506,4.318189224773855,5.100983072074751,22.550168163557252,43.877496638970456,11.858146275933768,42.38538074853877,13.68700129549577,21.793500256282194,25.067438358119176,14.017999937233062,-50000.0
8.14916996716733,1.7733305333774214,26.346464512406442,21.561653440108753,56.27467363977559,19.16417558895799,24.942098791042575,4.4037060291093875,21.97188840553272,30.447001501347113,9.57988549103949,-50000.0
39.85599417884743,2.9584694994734777,7.622499752613006,9.3233398005463,57.74294762339337,32.161936396209576,44.758743837162065,14.915556480283897,6.356601887931397,20.952700662359568,6.967462908511614,-50000.0
7.285641168634227,2.917120459196423,20.732503120219953,29.306789579970832,50.17957304462392,5.839162424815608,40.46586074959073,9.697257736050737,6.576088958415015,33.216992208308355,9.981123424447443,-50000.0
