stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,net_profit_july
7.968022561022192,0.0,30.0,6.0,28.0,40.0,49.52967766556279,13.828206412254062,2.0,13.296073104795278,11.7475524620584,719.7255939016322,236.4459323169358
31.034443798830026,7.833627255938503,26.82506867320411,9.87325134712344,32.656059191054325,15.982297346857822,47.02807193287958,10.705952024954872,4.469570382783455,20.10161930090769,5.356105781201246,711.5211182128551,90.4155562011656
4.848981071945688,0.0,30.0,6.0,28.0,40.0,50.137851595687295,12.657864182485593,2.0,10.183565290600267,17.013383020122376,683.2193596330035,40.70509464025963
1.6764035506903228,7.800427341256452,7.82636937174311,33.79095202617547,46.38895694569683,24.999064354669425,19.96098160744703,7.97864708399086,17.525290768116655,26.032222020224022,24.687671312554784,682.1623680437478,238.7235964493011
1.9859247974558083,7.635778950369642,7.629853715114897,33.957809350256774,46.43954251978586,25.20473249606076,20.12662098880922,7.786597360983322,17.5611918745431,27.46182063858507,23.38700940674118,679.3766768229107,238.41407520254143
1.9951161004908464,7.654256845089854,7.635669578685448,33.965683630188536,46.44934118919862,25.1884942773186,20.130936393698363,7.808819979433224,17.538924017543074,27.47765435335577,23.343463629918656,679.2939550955416,238.4048838995004
2.1321048072395032,6.531509930405663,7.197448333170452,33.69197542346641,46.40973363260009,24.882558023403327,19.877145884974244,7.160767928471566,17.090603990674836,26.430829216867327,24.124698862433497,678.0610567348049,238.2678951927519
2.2837740627426912,7.391324867920818,7.225627971921058,34.30355517160726,45.18651495513012,25.11216121571785,20.611347775296043,9.715752636991024,17.926422070370748,26.71071726739664,24.450170758972444,676.6960334352916,338.1162259372504
2.3432475907381,6.567296432637726,7.301989081040695,33.67437832002412,46.81709995295563,24.78319217232641,19.85604716731233,7.416071885382719,17.74319386265747,26.20811172685132,23.90917152738639,676.1607716833314,238.05675240925484
1.9422799407099487,7.083670029668097,7.640446702336347,34.3440441368623,45.33985918757417,24.153683243675538,18.93477352080435,8.115157506060747,18.083177563089368,26.9646565326605,23.956456993863352,673.7040404150175,100.0
2.2678189809089875,0.0,30.0,6.0,28.0,40.0,52.0,20.98558891784248,2.0,28.03212912875193,13.278721518490832,646.3901634391077,70.67872407636605
2.589531971097881,7.5328303235883025,7.882412865502345,33.21485772833166,45.19286935483864,24.06536958022643,19.471474403214085,7.921794782739062,17.936609471474295,26.94908589842952,23.84787328659034,618.8442122601045,100.0
3.678052716220801,0.0,30.0,6.0,28.0,40.0,52.0,15.799410451497618,2.0,8.0,16.62592458020989,618.6669983918473,64.05973641890887
2.770941431983412,7.7298499515429375,7.948749160172931,32.60467768348571,45.48934349960766,24.460242935028297,19.94306402867408,7.587257494164896,17.69105049016578,26.742059731713475,23.725096374778797,617.2115271121365,150.20811713603325
1.3856783382012536,4.75570167469323,7.45781926478913,35.0,47.70455380857873,25.23318420199864,17.978056026460557,8.935110019107226,16.896411702655453,31.017499910837785,22.58347900001343,617.0859299707954,100.0
1.7622940476864073,7.49627687760348,7.866128331295207,34.89671025324631,46.40962389486834,24.61289011457147,18.21387854550137,7.178784862192581,17.021929906553254,26.667438945090662,24.698799080620223,614.8262357138738,100.0
2.651168787246179,6.4752588147169625,7.89480164495767,34.9063988570481,46.37450382005681,25.165315244430577,18.89582225118377,8.781097336352643,17.713023661923582,26.9885460381604,24.99904677660112,609.492987276506,100.0
2.3773384540185143,5.871095792883224,7.316634677178108,33.555756176721275,46.26343202363491,24.38478576739925,19.41130564551192,6.970366624052844,17.918977157157304,28.29668627480621,22.85187528481422,601.5812923678386,200.0
32.31914076311812,7.76617666720383,28.868045422644908,9.283870840470737,32.95748776087536,16.07904052134952,47.5020234593376,10.518901613507024,4.220932291084873,19.92364134722588,5.458840159295545,596.5894516057233,89.1308592368805
1.1693310257505531,7.338350922612213,7.884276093186988,33.395364680278675,46.734338763671424,25.54956224243842,19.460315709257085,6.304472737885152,17.915958121416388,26.465183960728837,23.99294813790383,590.095351794007,200.0
1.3664085311548564,6.858780805364153,7.464037231301983,33.67268096670696,45.8712424925652,26.13064851386812,20.582739332437917,7.040146941602576,18.06813435171581,25.985826853007996,23.751425270053268,584.9523232196007,239.0335914688403
1.9307165904661785,9.158787430646376,7.726626095092483,35.0,46.00864579804672,25.14040770835297,20.267382019775617,7.902515012617836,16.12141638971487,28.76247992755676,23.472017539519904,579.8735506857702,238.4692834095258
1.974052480471271,4.229990250287586,7.008721908770611,35.0,46.93935143488648,25.0124640693961,18.32264428002402,6.987817588731722,16.774409714344497,29.18771252166898,21.858254156988004,578.1056851171597,100.0
0.0,10.0,14.57876439292231,29.867730938913827,60.3941493358266,15.53425180687319,47.10330882727963,2.0,2.0,21.380459706700545,3.0061478152651704,571.4499999999971,21.70000000000437
2.6392998883575,7.761457762911864,7.501178210247572,34.60126162267419,45.55656824642909,24.44002075226127,19.689826192662697,8.842134903947114,16.431616614067597,26.467242241786764,24.123260458161973,571.3177012280285,200.0
