time,into,inth,intl,intc
2024-06-18 09:15:00,50174.7,50184.5,50003.55,50032.6
2024-06-18 09:20:00,50025.0,50058.2,49906.85,49951.9
2024-06-18 09:25:00,49953.6,49971.25,49900.75,49960.35
2024-06-18 09:30:00,49958.65,50094.25,49954.4,50080.05
2024-06-18 09:35:00,50088.6,50090.5,50029.25,50059.95
2024-06-18 09:40:00,50058.7,50140.95,50037.15,50111.55
2024-06-18 09:45:00,50114.2,50193.0,50106.35,50192.75
2024-06-18 09:50:00,50188.85,50229.2,50176.35,50228.55
2024-06-18 09:55:00,50228.3,50242.15,50197.95,50232.8
2024-06-18 10:00:00,50235.3,50240.9,50191.0,50231.05
2024-06-18 10:05:00,50235.15,50246.65,50211.9,50235.2
2024-06-18 10:10:00,50235.25,50236.95,50174.1,50174.65
2024-06-18 10:15:00,50177.6,50225.25,50091.2,50127.85
2024-06-18 10:20:00,50131.25,50141.45,50096.9,50097.25
2024-06-18 10:25:00,50097.55,50137.55,50068.15,50128.75
2024-06-18 10:30:00,50127.9,50184.9,50126.95,50168.7
2024-06-18 10:35:00,50173.8,50241.2,50166.6,50234.65
2024-06-18 10:40:00,50241.55,50248.25,50214.5,50218.2
2024-06-18 10:45:00,50218.8,50232.7,50204.4,50221.75
2024-06-18 10:50:00,50229.7,50264.3,50221.55,50227.2
2024-06-18 10:55:00,50225.4,50237.8,50215.8,50224.25
2024-06-18 11:00:00,50222.15,50232.25,50186.15,50200.35
2024-06-18 11:05:00,50202.6,50230.6,50196.4,50224.45
2024-06-18 11:10:00,50229.2,50244.35,50223.6,50241.6
2024-06-18 11:15:00,50241.5,50289.5,50237.85,50284.25
2024-06-18 11:20:00,50285.2,50320.7,50258.6,50261.3
2024-06-18 11:25:00,50263.7,50288.5,50246.1,50283.55
2024-06-18 11:30:00,50284.3,50307.95,50270.7,50288.45
2024-06-18 11:35:00,50287.9,50307.75,50281.55,50292.4
2024-06-18 11:40:00,50294.95,50323.1,50286.05,50313.45
2024-06-18 11:45:00,50315.25,50328.75,50282.7,50284.35
2024-06-18 11:50:00,50288.8,50322.95,50273.9,50320.2
2024-06-18 11:55:00,50319.15,50339.65,50308.4,50330.45
2024-06-18 12:00:00,50328.2,50336.85,50316.9,50324.65
2024-06-18 12:05:00,50326.45,50346.85,50319.45,50335.6
2024-06-18 12:10:00,50335.75,50338.6,50295.0,50309.6
2024-06-18 12:15:00,50308.2,50322.3,50291.6,50299.5
2024-06-18 12:20:00,50300.25,50325.65,50292.25,50317.6
