time,into,inth,intl,intc
2024-01-02 09:15:00,21752.45,21752.45,21702.95,21716.6
2024-01-02 09:18:00,21718.0,21728.9,21715.15,21724.3
2024-01-02 09:21:00,21721.55,21722.85,21711.45,21711.95
2024-01-02 09:24:00,21712.4,21725.95,21699.6,21724.4
2024-01-02 09:27:00,21722.9,21733.2,21718.65,21731.9
2024-01-02 09:30:00,21730.7,21733.25,21715.0,21717.2
2024-01-02 09:33:00,21718.0,21725.45,21713.2,21716.65
2024-01-02 09:36:00,21716.5,21731.3,21712.25,21727.5
2024-01-02 09:39:00,21728.2,21740.25,21727.45,21740.25
2024-01-02 09:42:00,21740.65,21743.8,21736.1,21736.9
2024-01-02 09:45:00,21738.4,21739.45,21726.95,21735.25
2024-01-02 09:48:00,21736.0,21737.15,21730.0,21733.15
2024-01-02 09:51:00,21733.25,21733.4,21722.5,21728.2
2024-01-02 09:54:00,21728.1,21729.4,21665.4,21666.45
2024-01-02 09:57:00,21666.9,21666.9,21629.8,21636.8
2024-01-02 10:00:00,21636.05,21645.55,21627.4,21645.55
2024-01-02 10:03:00,21647.4,21660.8,21646.3,21656.4
2024-01-02 10:06:00,21657.2,21676.55,21656.5,21666.5
2024-01-02 10:09:00,21665.45,21671.3,21659.75,21662.2
2024-01-02 10:12:00,21662.25,21664.15,21646.85,21661.75
2024-01-02 10:15:00,21660.9,21668.75,21653.7,21654.35
2024-01-02 10:18:00,21656.05,21662.2,21652.85,21660.45
2024-01-02 10:21:00,21659.95,21660.75,21639.3,21639.8
2024-01-02 10:24:00,21639.7,21641.45,21609.05,21610.7
2024-01-02 10:27:00,21611.05,21623.6,21608.45,21608.65
2024-01-02 10:30:00,21609.45,21631.95,21606.1,21615.1
2024-01-02 10:33:00,21616.0,21616.4,21605.55,21607.15
2024-01-02 10:36:00,21607.2,21608.15,21574.5,21574.5
2024-01-02 10:39:00,21575.35,21581.3,21557.5,21576.4
2024-01-02 10:42:00,21573.2,21594.95,21570.45,21590.1
2024-01-02 10:45:00,21590.95,21600.25,21582.0,21594.15
2024-01-02 10:48:00,21594.35,21614.7,21593.25,21601.3
2024-01-02 10:51:00,21600.0,21612.85,21596.6,21607.75
2024-01-02 10:54:00,21609.8,21615.6,21596.9,21596.9
2024-01-02 10:57:00,21598.7,21621.1,21596.5,21615.95
2024-01-02 11:00:00,21616.3,21620.5,21602.05,21604.2
