stoploss,squee,period,multiplier,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
1.3970358262686111,1.4698252706408246,7.920185262958033,2.6553346276780863,41.52149108966543,14.42907819710923,24.034754856094924,3.5548899881633056,10.958932200174164,19.96855403272625,15.551025128324872,-50000.0
33.45385407324529,4.287295258193472,23.154023337450482,1.722953127502957,44.09855855211202,6.439825210805822,40.08373529834557,21.545923710321414,22.187839368533535,18.03266966457602,13.40865517606585,-50000.0
29.16242726362685,4.5412166602626955,20.196121827957857,3.22738609254725,55.87054923561733,21.284199386597127,30.255626990935934,10.44284505833464,7.031916208246099,29.61439850872204,12.089106566923398,-50000.0
43.26197905919818,4.359295721594011,11.304327409018759,3.9928036232193014,38.89916104668065,21.092312883244812,34.541003377123424,21.426417105254426,14.225451658633869,23.298546612757754,19.62085125651381,-50000.0
3.018303441807202,4.897018104620301,29.63854074472922,3.152686336766733,52.08390278051381,30.845691961617764,36.049317136255894,20.41609466264649,20.958361007461725,30.21927138390182,22.144162152110372,-50000.0
