stoploss,squee,period,multiplier,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
5.619346091919852,1.486805805906449,25.357577235218987,3.477887910487124,51.042989615237886,13.364333779265111,25.598220486309497,17.589231815451008,6.51725416482911,24.85767956404989,7.686532597742715,-50000.0
22.478604134953926,1.4180735235960875,15.908362941197632,2.8654902185836066,49.29046453001588,21.385096399969687,44.312799212222814,9.0428286018407,21.5562773016121,30.439029782281423,20.0615295287012,-50000.0
7.294385915791002,1.0490031595042262,7.081810478820465,3.327679844392545,48.04371042468243,30.83416084825761,38.73614882881742,14.956945966792466,22.962701083383646,30.992769826688658,11.388360795498055,-50000.0
10.797847645993924,2.2780785898968023,5.5459220669598865,1.64312477456631,44.88526943903639,16.81073886019191,35.72120541222391,3.1042434283933087,19.080014878159623,34.91129244334571,22.28975817498996,-50000.0
39.939226220538195,2.501629540429354,14.589538907205004,1.726465168258963,62.37526039062537,25.156119361326464,23.259820119805067,16.260958233563358,14.489482966147083,17.277583357647448,11.996836478448685,-50000.0
