time,into,inth,intl,intc
2024-04-23 09:15:00,22416.95,22422.65,22393.1,22396.35
2024-04-23 09:18:00,22399.05,22427.4,22398.35,22423.8
2024-04-23 09:21:00,22425.0,22431.25,22398.9,22401.1
2024-04-23 09:24:00,22403.9,22408.35,22389.25,22406.1
2024-04-23 09:27:00,22407.1,22410.9,22389.95,22399.1
2024-04-23 09:30:00,22399.0,22408.95,22390.35,22404.2
2024-04-23 09:33:00,22404.1,22404.95,22386.55,22391.25
2024-04-23 09:36:00,22391.4,22392.8,22383.0,22391.05
2024-04-23 09:39:00,22392.3,22403.8,22391.55,22403.35
2024-04-23 09:42:00,22403.4,22406.1,22395.8,22398.65
2024-04-23 09:45:00,22399.3,22400.15,22375.65,22376.1
2024-04-23 09:48:00,22377.4,22388.65,22368.8,22386.25
2024-04-23 09:51:00,22385.7,22396.45,22382.0,22389.1
2024-04-23 09:54:00,22388.55,22391.9,22380.75,22388.75
2024-04-23 09:57:00,22388.45,22398.85,22383.95,22392.25
2024-04-23 10:00:00,22391.65,22405.65,22390.95,22403.45
2024-04-23 10:03:00,22403.8,22409.35,22399.5,22406.95
2024-04-23 10:06:00,22407.8,22414.7,22406.4,22409.7
2024-04-23 10:09:00,22409.9,22414.25,22408.2,22410.05
2024-04-23 10:12:00,22409.7,22418.85,22404.65,22417.65
2024-04-23 10:15:00,22417.45,22419.4,22406.8,22417.35
2024-04-23 10:18:00,22417.05,22418.1,22407.0,22412.65
2024-04-23 10:21:00,22412.75,22415.5,22409.35,22412.15
2024-04-23 10:24:00,22411.75,22417.55,22402.8,22403.9
2024-04-23 10:27:00,22402.95,22404.95,22395.05,22400.7
2024-04-23 10:30:00,22400.2,22406.3,22399.6,22402.75
2024-04-23 10:33:00,22402.8,22403.65,22395.05,22399.0
2024-04-23 10:36:00,22398.95,22400.45,22395.45,22398.2
2024-04-23 10:39:00,22397.9,22399.5,22385.4,22387.45
2024-04-23 10:42:00,22386.95,22387.95,22376.2,22376.4
2024-04-23 10:45:00,22376.35,22382.8,22371.25,22374.8
2024-04-23 10:48:00,22372.85,22376.85,22356.5,22366.3
2024-04-23 10:51:00,22366.2,22375.85,22364.4,22367.4
2024-04-23 10:54:00,22367.95,22376.15,22367.75,22375.45
2024-04-23 10:57:00,22375.3,22385.35,22374.6,22381.6
