stoploss,squee,exitLength,entryLength,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
47.057318064235496,1.64895692041962,19.450429166693674,25.390407445914942,36.24548080440299,27.785025888437467,34.69906254182699,5.675279359914237,9.86866806961665,19.959276171244355,12.587399772167082,-50000.0
39.73826441890554,2.3906044407724982,14.165073289223116,23.761276788629132,60.700047465054354,5.8643136939055625,30.86158278701931,9.705258276002663,10.044281807247433,14.04132776696095,18.292926490574335,-50000.0
20.92632892919168,5.739741605031668,9.174223798261458,7.685808117319269,43.84204896873166,31.843398066579265,39.752191907136144,5.881616104481952,15.998616984766025,14.673460075963824,17.12241400010976,-50000.0
13.619001616525006,2.17802803604099,18.116187681746982,18.459937312858685,53.19963548675194,17.124862761216257,36.48795959517617,16.466053683989692,20.121933325960015,34.78902138073626,21.317176047716426,-50000.0
37.742141789609974,2.8048260916889074,27.786593275887938,5.047322945034364,51.3984245874476,28.202067839260568,37.250547866626846,21.2327157630198,17.540744634566067,34.63981381265094,23.41123460000155,-50000.0
