stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,net_profit_july
21.168329141616653,9.264113346066996,30.0,18.357251963614708,37.44801166098577,19.598490434485,35.38161313417489,11.937071019604788,8.6388958174468,41.33935848093273,20.01273228000436,742.3750628757516,-10000.0
21.18654496539733,8.908911183148787,30.0,18.44903358006733,37.454251520233015,19.4317385617048,35.40158182621175,11.589567483015887,8.960295338996243,42.0,20.867737074908664,742.1018255190465,-10000.0
21.236849728763435,9.41333049500225,30.0,18.29992026804677,37.34010005777079,19.80179315048568,35.53473333387446,11.909352470817533,8.466724227503649,41.24877797824638,20.05182144891385,741.3472540685489,-10000.0
21.238485447103265,9.25631995642357,30.0,18.315951726383062,37.38886544226119,19.674434781742903,35.519743888932425,11.96378823381235,8.509723421636792,41.14961566952601,20.0425935812666,741.322718293457,-10000.0
21.24154336281014,8.734068719675447,30.0,18.32647548224184,37.08276435876125,19.54738559944576,35.62134812801466,11.435212980003708,9.069038380649904,42.0,21.167613115169104,741.2768495578466,-10000.0
21.25212182111485,9.505146079715717,30.0,18.330080675379683,36.856911382196095,19.073626828732227,35.11886514686727,11.276338516279456,9.29398839646312,41.57641718467114,20.71128303484222,741.1181726832756,-10000.0
21.271165763746605,8.781658016059849,30.0,18.233226717319155,38.344265879930106,19.249800730085784,35.00646144134975,11.905565327851448,9.424655452039584,42.0,21.260879717239348,740.8325135438035,-10000.0
21.297534758595244,9.058531975409126,30.0,18.33494299558219,38.19893268903184,19.29640841327183,34.906042828712,11.443689182325755,9.760436769533776,41.922423297736415,20.68083806935177,740.4369786210718,-10000.0
21.29843660147704,9.02079810320281,30.0,18.28397524775778,36.86954964035633,19.395546257913825,35.23433487407259,11.376020683917291,8.783947139339851,41.74153359195454,20.75221900963541,740.4234509778444,-10000.0
21.341237191362698,9.110577515034816,30.0,18.279439767041698,36.90235766172104,19.318276693221915,35.4769263530864,11.135980751722354,9.244292171134074,41.89890007711077,20.642851556622432,739.7814421295589,-10000.0
21.34351670678715,9.185727004028326,30.0,18.48658269407535,37.00930364897206,19.19615776858243,35.510602592644595,11.391702746709171,8.479137852764289,41.93617038902902,20.34760384469789,739.7472493981904,-10000.0
21.365066125180064,9.207385511979703,30.0,18.48487959701117,36.66519494454671,19.410638080296422,35.49801093411456,11.239422984021196,8.761375147138152,41.85531324967442,20.47867069026551,739.4240081222943,-10000.0
21.367237069282464,9.2580010371671,30.0,18.40951547143972,37.52563999878272,19.623548337928337,35.37710628350054,11.85999308888371,8.474401583079016,41.218958784646674,20.03690577832269,739.3914439607697,-10000.0
21.36866287308005,9.17814785369757,30.0,18.2478787300896,36.93767303313252,19.20302551983532,35.486188185820225,11.343310213350474,8.810650180736442,41.68414122928944,20.39263502205617,739.3700569037974,-10000.0
21.371710373119583,9.36376000055836,30.0,18.33822498562727,36.65528725755718,19.07851070252317,35.27937536714516,11.135413611689128,8.737958599423552,41.63624390022435,20.095063588504857,739.3243444032059,-10000.0
21.38332103637489,8.559070020084787,30.0,18.40234935151104,36.99406452507258,19.74953478288096,35.51410455398602,11.37729544336922,8.960570306139125,42.0,20.575016655362763,739.1501844543818,-10000.0
21.410109973444467,9.259179390832736,30.0,18.41206609776777,37.255214383164486,19.40527213686242,35.439864711251225,11.855146156390717,8.518436644747165,41.340829050972935,20.03316603282091,738.7483503983349,-10000.0
21.417314727084776,9.482681243823048,30.0,18.21134001102749,37.77151016313265,19.16561819137172,34.77649602316025,11.284245269770752,9.786871046273909,41.16494590357714,20.558034752598275,738.6402790937273,-10000.0
21.44035711970577,8.920096695358417,30.0,18.306179777069456,36.64086905407599,19.11896545838793,35.497340650531314,11.40590139148611,8.675195714553793,41.97428285209633,20.535224099874245,738.29464320442,-10000.0
21.462483848845512,9.164437557400197,30.0,18.33815631135371,36.765460240887286,19.34874253031356,35.40499229563078,11.458552423863326,8.41353937418357,41.7360687444704,20.291476855118344,737.9627422673211,-10000.0
21.46442183872245,9.055110678727232,30.0,18.22427838821664,37.40983577180463,19.221910325596205,35.14450139148573,11.531028245337913,9.464106708113386,42.0,21.03871988329076,737.9336724191699,-10000.0
21.5040069691674,8.920619937920376,30.0,18.41455623633993,36.69676929028552,19.69689080977308,35.61514689784802,11.190849119830252,8.775002581266174,41.52257130183115,20.79213536142936,737.3398954624854,-10000.0
21.53143398783492,8.6153066854675,30.0,18.40729918245377,37.26982199406799,19.83093708931234,35.284703791620224,11.180163383345649,9.242406777568313,42.0,21.081050000994235,736.9284901824749,-10000.0
21.54651519659831,9.262636235981828,30.0,18.489870240620675,36.91190673010503,19.338636570096845,35.58504113769272,11.55359533946747,8.240461742871352,41.26437312677068,20.03509591304231,736.7022720510276,-10000.0
21.552202468173817,8.889525021138212,30.0,18.46780680363755,37.00435484959595,19.28473447900647,35.42131551963484,11.78238754291204,8.584516512751822,42.0,20.4154846586247,736.6169629773894,-10000.0
21.57248351739599,9.33138741721774,30.0,18.4226368846686,36.98012568178586,19.14803597031664,35.31989329118696,11.6850895303475,8.460455081850245,41.2361900596337,20.1372311553898,736.3127472390606,-10000.0
21.603549120174304,9.44427432189589,30.0,18.37620838541392,37.08314714634172,19.423164973479427,35.499674584495864,11.771102164561102,8.291925645353913,41.33812961574342,20.051572981454072,735.8467631973808,-10000.0
21.603725533979983,9.334712356803951,30.0,18.36033382772789,38.46883296959493,19.24185595854807,34.78985663508542,11.302579862926825,10.11305722239875,41.1392226999927,20.038976513304995,735.8441169903044,-10000.0
21.7035847324418,9.176842323294656,30.0,18.34754247283108,36.92237505876426,19.15374218721303,35.121358122285514,11.284469747811976,9.023066546241658,42.0,20.666777864541288,734.3462290133793,-10000.0
21.730312369282043,9.233802092788306,30.0,18.447141269695177,36.928320494500106,19.25032608758289,35.52720819539318,11.8334160146554,8.244678565060337,41.64275850547,20.021161229031357,733.9453144607733,-10000.0
21.744793823941365,9.349073623399866,30.0,18.285937764233225,36.80084255527598,19.17838941994393,35.40785307453518,11.14068260527145,8.709986529957545,41.67529138856112,20.75580014242818,733.7280926408839,-10000.0
21.74723211273192,9.153898158030438,30.0,18.432191854516443,36.70776165467436,19.273495175328097,35.39070888074942,11.546986416747766,8.759298262030082,41.66949750164115,20.65385127663325,733.6915183090268,-10000.0
20.34590860476735,9.512548383032447,30.0,18.252056218332527,37.82327890648631,19.742749829104515,35.836405589081835,11.626095668491146,9.798050873152652,41.43821921904978,20.4400438058336,718.7154623237293,-10000.0
20.470350948424965,8.981996029122133,30.0,18.196903200319223,38.89801336293747,19.267832083848205,34.93151236869647,11.828920549209048,9.5303833150425,40.89740670978264,21.458926979838356,716.7243848251965,-10000.0
20.604078939635617,9.206882499296508,30.0,18.323684467147636,38.1882342251472,19.29074047119009,35.07357825281197,11.157812595699149,10.049100863505709,40.68770163204789,20.936904739247755,714.5847369658295,-10000.0
20.668374275439444,9.399960358552544,30.0,18.21733744054308,37.04960483469624,19.96457368575704,35.7254852988606,11.402101539358718,8.942296319871572,42.0,20.84618360155289,713.5560115929693,-10000.0
20.73906025255162,9.235558665777706,30.0,18.314949528777703,38.06017937494445,19.577734733943643,35.85512820189452,11.480824299905228,10.166872746980092,42.0,19.92894048027478,712.4250359591679,-10000.0
20.783195280224053,9.04714576534172,30.0,18.28572905110953,37.791737362247225,19.530615836596372,35.64455696904172,11.54185399742254,9.489886150919196,42.0,21.125394927204116,711.7188755164098,-10000.0
20.814467299726147,9.00533494036854,30.0,18.3399344355181,36.92263055032776,19.35859011699208,35.48957045916008,11.37284776410899,8.932360500513168,42.0,20.44222961566859,711.2185232043848,-10000.0
21.200274469670703,8.777449560378177,30.0,18.32733375338124,36.91033181077881,20.732374298741203,35.44160876041787,11.615936911001596,8.48388663070123,41.018966315401066,20.36092142331133,710.5961574246057,-10000.0
21.206479256022515,8.571442365438477,30.0,18.237977416892527,37.260764147410825,20.477723248005613,35.450281677594134,11.532591129061506,9.699316220770475,41.65003453104322,20.48133405050724,710.5092904156891,-10000.0
21.236207433927785,8.644609303985378,30.0,18.352024248360777,37.46977719664652,20.054917962363337,35.8321881545933,11.391089937092016,9.417182533337352,42.0,20.91310417981833,710.0930959250081,-10000.0
21.007007669155257,9.304579169379153,30.0,18.359182190165352,36.729324364137575,19.08641725764414,35.602658624799254,11.311717811207217,8.697222727252324,41.63365472410705,20.922679877706297,708.1378772935132,-10000.0
21.044614866220964,9.696156626566056,30.0,18.34373689303034,37.86385138660125,19.339661976040738,35.19801904876642,11.087811728498208,10.1673233397981,41.33434647562496,19.985730903131422,707.536162140459,-10000.0
21.05079218468225,9.223985755193562,30.0,18.354571956925216,37.86697298904112,19.146720138719253,35.19899795902105,11.358247192833815,9.875653297869212,41.51448926176912,20.56418322276628,707.4373250450881,-10000.0
21.070507005934417,9.310677250800747,30.0,18.48637878529028,38.61895660263564,19.38005954460396,34.64737436564243,11.506015860344853,9.627405880286178,40.99849222617289,20.869393268474887,707.121887905043,-10000.0
21.0789210762378,9.073983932143792,30.0,18.380712989119395,37.054713256625,19.43650287013349,35.34455198925409,11.523458844910223,9.312142397166644,42.0,20.91766712190934,706.987262780196,-10000.0
21.45830687457216,8.99231592700081,30.0,18.35640680131744,37.10898562782515,20.34525504902784,35.254912677306784,11.819478469742004,9.007681577627984,41.229416031009606,19.87986234032791,706.9837037559873,-10000.0
21.080753018571063,9.201154203408771,30.0,18.26800519870108,37.39627029542329,19.870085452529956,35.28602025459084,11.284351917773863,9.809480337119936,42.0,20.562357396864225,706.9579517028615,-10000.0
21.1326819286188,9.531713276351578,30.0,18.415297386106232,37.13702981907976,19.387645721753167,35.464346241193546,11.788757888156567,8.346526038953359,41.26327359259992,20.16167321681684,706.1270891421009,-10000.0
21.14508125129152,8.489431049144153,30.0,18.39422408264281,37.29169031487042,19.54120593534026,35.36951629876008,11.735890685204938,9.56101607894484,42.0,20.820215536685325,705.9286999793403,-10000.0
