stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,net_profit1
38.67320370582674,7.90398223115052,11.123778446346922,8.88282298020122,67.53603185840348,39.22805253572673,35.86795903589556,20.629416111442268,26.02780123775382,40.6819002970914,18.17354696021871,797.6375740591975,-50000.0
38.76942785434312,8.315493192385185,10.4197364959671,9.576724689686657,69.48736816493572,39.97038417204311,34.91306866654348,20.382174410953745,26.969369194738334,41.37315933583003,19.68430481101358,796.9640050195994,-50000.0
38.87000716204558,8.344428042855752,11.204298877633365,8.943510129413815,66.8495124486418,39.27256799092209,35.97814672398478,20.714559768785158,26.99407513281623,40.88258938900219,16.40014473395292,796.2599498656855,-50000.0
34.843588932684376,8.3414835581029,11.347551701851447,8.87452996243787,65.28725857746556,39.30702203938762,35.26605312375296,20.852823583466968,26.5449210264577,41.98347621398781,19.419297779586188,795.8076996058517,-50000.0
38.93861814328174,7.788909721415859,11.726835860096775,8.967130699896181,66.45252072265498,39.97255655406112,35.800421337002696,20.927572861728034,26.93349380069392,40.84266818946925,16.615355843594468,795.7796729970214,-50000.0
38.89578987891487,8.344479206657116,11.870620127025596,9.077294883382116,66.01252171509117,39.2859152725168,37.53690602151436,20.41128836039386,26.96823203076474,40.89111619610113,20.74813808341236,795.1463113319223,-50000.0
38.93388599232846,8.043425927629695,11.403635792675642,8.985154612843145,68.83152735165861,39.99422443806244,37.47030370947873,20.891880912498063,25.7804800390052,39.50125882503397,18.04551882105295,794.727254084366,-50000.0
37.47376357025609,8.29062027017468,11.570436771727922,9.034600915057633,67.00666770283974,39.922432277792254,35.913283826719805,21.46804399618061,25.359759357430228,41.13288172153136,18.50066493019273,793.414837156939,-50000.0
29.25573527210001,7.089070903594156,10.317477766124158,9.598635903315756,74.17884815927499,39.98434445400737,33.62136696734363,21.2451377397691,24.02630549347269,36.24856593607349,14.451632345069642,793.1426472789826,-50000.0
41.42712105194512,7.624517703037748,9.137430134281956,10.73505288411747,70.00486388918027,39.33675932487478,33.84104376364587,19.33502847161305,26.98154774679129,39.95094244851784,20.839273200600065,792.651668428618,-50000.0
38.42931646541481,8.246418958088631,8.316556744269256,11.26919046760079,70.13205276432384,39.99195497782015,33.58287871466277,19.146489586546263,26.25490211523689,39.33192380397932,21.048296793745727,792.3982024150209,-50000.0
37.59211086554941,8.286975328650906,11.114697471024591,8.87562570764773,68.58979332406736,39.97374826681927,36.03433689054878,21.176653040656007,25.55467525506291,41.95704866962273,17.830938084997275,791.9946696134066,-50000.0
39.175874097067855,8.049571789620954,10.703893924809703,9.69118234297922,70.1445051660385,39.310608551103,35.98767838248246,21.608494315241515,25.26640616562166,40.68888374441454,21.837303487364416,791.889510835168,-50000.0
38.01101043240896,8.612330382403037,11.429035552327957,9.094977903238716,66.5076764085958,39.9779400199387,37.19486699378997,20.233947129540816,26.99975829267005,39.01208721415555,21.00305202520392,791.5788852435035,-50000.0
35.33366599468137,7.731492295397269,11.832656226977218,8.936905271711574,67.23515074825595,39.97036424434078,34.336824654313304,21.31407194507649,25.94792190195816,41.37949124067316,17.421806211137508,791.3970060478787,-50000.0
37.88347361852932,8.163897217741194,10.639327710168692,10.328147909560595,70.2777680715218,39.99489770669646,37.94319087006232,20.314966046796226,26.26680917840593,41.38580190246159,20.40995996313618,791.3817901961593,-50000.0
37.93052334648661,8.242226221169911,10.216783399213142,10.252088316714028,69.58475538514901,39.99700372936406,36.14233219165318,21.187223717723985,25.727033232160892,40.85529518392365,20.92138424757421,790.8642431886365,-50000.0
29.79417952147391,7.054938375155034,10.788576535894869,9.714137679991822,73.44674945170465,39.18797289361545,32.23281321607556,20.75040012305353,25.62364037915381,33.96210646323919,14.379513858731306,790.8023843067203,-50000.0
39.63695142135737,8.210640768500802,11.878508746939662,9.07028527441333,65.16249695182402,39.26126431997773,35.4723929045344,20.868345172035525,25.26377514817832,41.22688627925621,17.646012569513534,790.2543886291278,-50000.0
29.87606412267981,7.083413601272255,10.2825530635072,9.779797569542565,74.99216001693122,39.92928593800216,32.54326524399496,20.33245612169112,23.8030258633085,35.043397292851544,14.517521600279064,790.065422895881,-50000.0
39.48471086005268,8.417175425989422,10.706178707394065,9.73903366783854,68.74720416842409,39.29583718928944,35.551391751644914,20.04779188759732,26.46707170541955,40.17136181788142,20.216435526772244,789.8723131195839,-50000.0
41.102789858967576,8.339691459574931,8.398339164576946,12.672084592411553,70.67509583416707,39.98154072754732,34.85753176228504,18.56299716755953,25.989639552928672,39.778631599688254,22.641098968221733,789.7721014103263,-50000.0
38.03318777433228,8.268232790712117,10.245244248781333,10.212667907264548,68.68843344027238,39.978322027499566,37.0314089076304,20.81281703674898,25.31146110512441,40.88448287290403,22.01058552014217,789.7349344823269,-50000.0
29.930843751755575,7.013701812774351,10.254139270506728,9.832006335947684,74.97486226359494,39.991823261605006,32.45101558869729,20.469861882745057,23.49690482700509,36.47676013038864,14.909312841995565,789.572406234216,-50000.0
29.64380788289137,6.765625244554285,10.51624270044744,9.60660135296684,72.76524147950506,39.26871604879494,34.296149659639326,20.3157210990346,24.036238178033155,37.76480413433298,14.498856550931382,789.2619211710917,-50000.0
37.45515614179071,8.734313018873198,11.006038211173069,8.969068823897768,67.71012909518772,39.98236986872109,34.50321637837001,20.73089218384765,26.46675793084809,39.85206597223465,16.517361557838676,788.8087508656754,-50000.0
39.2999088282486,8.367990693673228,10.235730906290552,9.820107817446718,67.61886252130303,39.27459915704644,37.19219782242761,20.9690002162982,26.145914967319783,41.411767396066416,21.315116627874204,788.8010940610147,-50000.0
39.62021912395316,8.011097065535726,10.038854752887152,9.7894140425564,70.26268333896041,39.28350705840695,35.40994535677495,18.30969787289702,26.975033947935884,40.92786845377869,19.207964540027547,788.7882470083678,-50000.0
39.621281025537,8.08900968572754,10.116658901410425,9.799914585807272,71.4031451338913,39.98045955364431,34.66436664920088,19.004885797796668,26.230974332749284,41.348037949584274,19.71157875821151,788.7797517956897,-50000.0
37.73001352759624,8.084865534550387,10.6842031875434,9.774250357165108,69.35305038589111,39.96981343447354,36.92707176454345,20.795140090749012,26.16690358450031,40.871155329893845,21.87215742749605,788.7398376688652,-50000.0
37.26604161621492,8.057197344040132,10.183895632420628,9.77676092962328,67.45830055628237,39.9671114012836,35.993954320636895,20.47228055382053,26.204046000521004,41.42351641481029,18.982688033808483,788.7216670702837,-50000.0
38.28766063408598,7.996556248364449,11.047250632808025,9.18555321853212,65.66113025768963,39.99597527252625,37.3852280494007,20.269150395288623,26.551584936756665,41.29075825009193,17.177013235349353,788.5357330250408,-50000.0
38.289629637405845,8.299302694510253,12.808617571794567,8.37295250779653,69.57065787533966,39.24274699469197,37.59800325780397,20.908770833686248,25.754148049415388,39.35552335765173,18.76675178512084,788.5140739885355,-50000.0
38.1497252146752,7.7307175685837795,10.43329256813782,10.08195702531602,68.62239715872595,39.3230821613392,35.90433032802306,21.50260674171156,25.40727839263302,41.36303696282062,17.08205373952547,788.4530226385577,-50000.0
37.54662073562371,8.372513433643098,11.709355549362892,8.96027004287635,70.45081672361668,39.274125515892976,34.73559483772017,20.241215909850887,26.17101434849623,39.99868559023255,20.00674780673096,788.0770341150201,-50000.0
37.55558634386954,8.204343593174029,10.414713389050991,9.565277640224364,69.4255677760052,39.98780257103959,34.969540862166376,21.011014742868767,26.530613519151665,41.97581070674615,18.444157665684703,788.005309249027,-50000.0
30.117617011539487,6.844237961784039,10.23786254344916,9.817267845499778,74.97440457502537,39.96497453736332,32.89228552467497,20.19278878797696,24.23085744922636,34.25004681414431,14.360503646860575,787.8914468961448,-50000.0
38.21842552716138,7.777498242754847,9.62117538353656,11.040309393360513,70.60452132259424,39.97483586779875,33.0888522513423,18.94832854542872,26.537648497758894,39.261479371102666,20.125337842407745,787.6973192012338,-50000.0
28.82015151833548,7.135126686236514,10.584237849211195,9.588820009889895,72.88372784411662,39.32311494676646,33.983358565929144,20.03898487836636,23.7603042157952,35.29394885463499,14.598421704145212,787.4783332983097,-50000.0
37.63330190652222,8.037642482236507,11.80891895846195,9.02457154301012,66.99120952343272,39.31697347917739,35.881046805860166,20.88663156820841,25.3169654074415,40.87873038249969,17.801856754823298,787.3835847478331,-50000.0
29.84091480230017,6.912506154118343,10.06842251446022,9.478136829555702,72.79907407139115,39.98320654830768,33.14381262728229,21.20684433519057,26.50644934858295,35.354391138598864,15.557954873535037,787.2908519770135,-50000.0
37.44662807957984,8.223115352373652,10.37078494241776,9.804992044939144,68.10851272886502,39.97568740874184,34.26413757700631,19.82706505296269,26.985050726474334,39.35197197403124,18.400755180892983,787.2769753633693,-50000.0
35.81612265612219,7.531073944432814,11.131913464784157,9.019653853243293,68.41572305940235,39.98791870813934,34.46414649943317,21.91525778983665,26.05999640582461,39.93892798503989,17.457039660104204,787.0548960949127,-50000.0
40.04242312143235,7.72280294507421,11.331319975531184,9.020768985765882,67.33941534225302,39.26906863805392,36.52675106995271,19.339918097380465,26.07053805463087,41.95305433661892,16.334732250293044,787.0106150285465,-50000.0
38.08546685776904,7.9068010579012,10.262919697614484,10.196309783704246,67.1925369589928,39.95141999261136,34.82698474853585,21.891943485578352,25.024271426005235,41.35032788652854,17.78026827127429,786.8517319956045,-50000.0
40.076615532579865,7.918374088785313,10.664496158843413,9.679052511697918,69.52279957749411,39.29398061186431,35.500756865463345,20.535079464084035,25.92079089874164,41.99969477255212,21.562970666807274,786.7370757393546,-50000.0
38.11161102661961,8.557906750592903,10.036619615406792,10.361838928768252,67.16740804458047,39.26837988552254,35.95873947729738,20.393192694465675,25.52270133500256,41.99419460505742,18.42975581036413,786.6687228136616,-50000.0
37.73510527359387,7.848609834423668,10.668569644095829,9.688636514605058,68.99300177256123,39.97784123740979,35.58501769445623,19.941517069172285,26.1394077628426,40.98236283299116,19.36199768446769,786.5691578112455,-50000.0
30.269619376294763,7.187969239707729,10.122488619878112,9.741731000824238,73.48827863763992,39.29014417635568,32.969673447076154,20.539340643379138,24.196549853957865,33.18554842470545,14.58056530687837,786.5234256133626,-50000.0
39.49522254881232,8.202575407706826,10.150170710427297,9.708944343573314,71.35119287725082,39.97241792835955,33.838462578894884,18.40335630698609,26.978587480935577,41.39394275504344,19.725733746832585,786.4573294142501,-50000.0
34.22895484449825,7.986862605769139,10.03886495999787,10.288005419886264,69.64515552709024,39.4009248846158,34.18627183834834,21.3235842861499,25.429458606988216,41.64368059412899,17.28827662087348,786.4394063995278,-50000.0
37.76245456221432,8.351107095518492,10.579596339367471,9.625344326190426,66.17316246651865,39.99936614838224,34.67337669403623,21.75316784286388,25.23376585497589,41.31339768609508,17.068428498400305,786.3503635022935,-50000.0
37.763599755047885,7.918712746376011,11.737658926958886,9.026576435128474,66.97877017456322,39.99272577406985,35.94396461961018,20.89900716583404,26.92495576495748,39.94819393387296,17.11970142579294,786.3412019595999,-50000.0
37.564409799248175,8.122710164781333,10.372610536115898,9.749553918917467,67.24031934208965,39.26530501351837,34.539829328200284,21.41550022447362,24.782376609425757,40.76661682608697,18.20236172926569,786.3347216060138,-50000.0
38.35207104536289,8.077755115971364,10.571521426117098,9.863878023896756,69.40887204156515,39.26835431471858,35.72590408185508,21.58450679107525,25.49477338762627,40.13002811695164,18.48840237473345,786.2272185010042,-50000.0
38.49811171122858,8.752540848119848,12.982900346555564,8.381622451852792,64.92795504374718,39.97325613918614,37.98226659715719,20.43821550320546,26.949030184773434,41.98710128595313,19.990318137791284,786.220771176475,-50000.0
37.78999374367879,7.553331150130637,11.039007107609196,8.862673290252102,67.62646603388471,39.97094890142932,34.85476631213739,21.21924337130221,26.13616072426152,40.35982909348396,19.30862876369906,786.1300500505749,-50000.0
38.18988833015547,8.236672096013974,9.762333268671886,10.94605562461166,69.59163781978607,39.97072143372152,34.36843856816134,19.481370190484597,25.52588605117519,39.12603057995952,20.084850109018618,786.1207816889146,-50000.0
37.94066970632733,8.571196992667291,10.722201222376276,9.598430576616096,66.5195769964597,39.20837195999948,34.660319904242655,21.707860705819645,24.9134849899473,40.35801253254393,18.233009558326803,786.0933029367188,-50000.0
38.52431550213842,7.770052803357847,11.633868900113493,9.18611570834935,69.2257389851628,39.27124448043527,37.49980530197914,20.78286325242975,25.43399358918341,39.89612788594537,18.787120895901666,785.9325294764785,-50000.0
37.62107339348191,8.328333191062162,10.651735525622204,9.69464856016937,70.1802214826035,39.27526424963254,35.93928383334779,20.70420530483102,25.59291101367213,41.41851043280808,22.465687378554023,785.8814128521408,-50000.0
38.23590277071234,8.36924497111566,11.869490969676631,9.280716184278004,67.62916115039086,39.314879206885685,35.35892471680253,19.714961624563124,26.534441637213977,40.37946901827096,17.301728835804255,785.798680605003,-50000.0
40.204308611710765,8.410380655629488,11.77629227812938,9.032317256087588,69.18504867395897,39.98649675500975,34.46539588923094,20.10560987195956,25.368674353338317,41.400493376839314,18.46989680976161,785.7155311062997,-50000.0
38.51217373005128,8.057234875685305,11.445592971163814,9.13406371101242,70.68168863518385,39.97456037755299,36.18588236937708,19.81601239669222,26.151700473579844,41.99286793002155,20.36911183811572,785.4647838896417,-50000.0
30.025454067973754,6.8178050770805125,10.06320813263133,9.589748587286536,74.16133479680826,39.298079560888695,33.35852615694822,20.700405514669665,25.578011636549952,38.175324285607374,14.789334655760394,785.4454593202536,-50000.0
38.32760371051011,8.032122890203045,10.295813111857136,10.064222467927276,67.37268414532878,39.30135474851475,34.53409902395563,21.19945772706541,25.2067529684097,40.42104772163688,17.914119326098373,785.156774026429,-50000.0
38.45454216281662,8.133914200898387,9.359497320636525,10.955282566009195,70.00791461339567,39.99950605775419,33.94459512596174,18.6436946369206,26.944584487840995,38.73104200901144,22.370858904579457,785.100036209009,-50000.0
38.33681937672669,8.024661505690409,10.804158160960124,10.112308810710488,67.17143686128418,39.99066632971228,34.43623510318576,21.212262827189544,26.36421391757104,40.79580667701932,18.552507403674863,785.0922643629056,-50000.0
38.4686416181175,8.241091643849012,10.218977156657406,10.343932523282122,68.3537019880523,39.97872472930716,36.87598957981212,20.89704901601344,25.322160643231715,40.95427731342313,21.634523128633788,784.9449422007056,-50000.0
28.97532944099405,7.431647053532592,10.83895891861972,10.202725298594608,74.97024462332593,37.51495880250451,32.00056974862114,20.282169779215497,24.34211988339633,37.43700757829486,13.85499432983802,784.872035031065,-50000.0
38.39702868867469,7.834573399290412,10.414412616869123,10.30276028480643,70.47919225629762,39.977752743208974,35.67765388589736,20.884473506383674,25.130844431779945,41.65413719762442,18.19807133561797,784.6707991792646,-50000.0
38.49916323405479,8.026275908539535,10.86037088110732,10.054791170210958,70.75750233248901,39.97469337193864,37.63034550066017,20.017511966968577,26.088279115630936,41.98677656259086,20.823547963334363,784.609204425411,-50000.0
29.008458157763563,6.395542644516199,10.199777735315648,10.13848686478673,74.99678784751544,38.71359225305296,32.423346237652424,20.262463314684062,24.19646204503936,37.973512595125015,15.677898725607491,784.5738765801179,-50000.0
38.6773836285707,8.98102804691472,11.473854592916329,9.172253713848692,65.72436425889653,39.26997784484793,38.21738737998978,19.65591717104492,26.94184471240979,38.75602136546303,21.8604635704384,784.2487800857052,-50000.0
40.41648014262952,8.00852905081114,11.254003875529545,8.904324492302699,70.87482455546676,39.970482465749335,35.097011022354714,20.16732974051297,26.05053134150329,40.8858686890343,19.944821778123867,784.0181588589512,-50000.0
38.56406308723897,8.406262162889687,10.693446548471975,10.319569185840017,69.48285752653638,39.967569780930056,37.729904858064906,20.296573408797787,26.424969681237307,41.9955704724544,18.41861550526531,783.8953060403546,-50000.0
29.09311382529508,6.957245458838373,9.203242440495115,10.89557197128988,74.96981686038141,38.87179372641029,32.87121128592884,20.04044908164004,24.15682634039354,36.76440485841288,14.392982800193382,783.8119755723346,-50000.0
30.575489876575947,6.808079327270641,10.591075171080057,9.79397604725527,72.90825343846868,38.95416152691229,32.06479448096373,20.10041638355084,24.195846392929592,35.79834469592244,14.047148385590877,783.770591110806,-50000.0
39.33476966378613,7.631897812137123,9.434104549928806,11.268331574576058,72.19136375580469,39.3504424985841,33.54342840699537,19.36797250925461,26.976156416520013,40.03519189716406,20.55297672187981,783.5675336983477,-50000.0
36.22246061250114,7.729067597904195,10.296974570497412,9.597545872203014,65.20800451355808,39.977483799107226,36.98148716661847,19.387947268886997,26.99880800428486,40.40625973774316,19.723444721751296,783.3978544874808,-50000.0
38.21123630006037,8.54051806527246,10.992109446717414,9.571669008990188,68.49282991120961,39.34780442965045,35.59750457499458,20.47328200261888,25.69885522409669,40.47412298585509,18.395377667988072,783.3876369993995,-50000.0
34.57591756363811,7.528709694651535,10.99071355557229,10.023258405899272,67.21976464126921,39.97197653193555,34.25876376065961,21.106452009377108,26.5655921788104,41.9576466668589,17.083428459330364,783.3167419272613,-50000.0
38.69438927251424,7.954828354026231,11.468766482584792,9.24278749541313,67.6866615074523,39.974712637220335,34.88658242421752,21.982483504312764,26.567497989624734,40.83505524827823,19.187271148119567,782.5892750923995,-50000.0
39.426730932543535,7.828642244790974,9.00787048604688,11.239844348451834,69.65550797959105,39.97439773229491,33.56693182388476,19.422428314089835,26.998363283133276,39.31019023957072,21.81246428151176,782.5559597420142,-50000.0
38.72608875192641,7.8806657563051745,10.85798743536183,9.89557888007213,68.84310844321051,39.99684181272653,34.65188189638941,21.08651225926744,25.640563333906258,40.49489716860971,18.831700761660738,782.3673787365151,-50000.0
38.71787209755977,8.191813122856296,10.164199794137172,10.285766307864044,68.67533381144902,39.99598928624086,35.68971531928341,21.42320360031648,26.982051631540475,40.39373592604656,18.953291791282247,782.2034069268302,-50000.0
30.96370364044145,7.513150667457141,11.554799866636202,9.080705809399472,72.32512887349971,37.77288593841156,32.929768271485635,20.6925012007551,26.51534707250393,31.7125847074334,15.342264349861086,781.8766672360216,-50000.0
34.28722210597837,7.842630217447056,9.950591945869334,10.292194178472071,70.07561607560285,39.94545688881494,35.475187954348954,20.769463287597294,25.2658737480716,41.89139661077085,17.586319689533692,781.7161126223,-50000.0
29.339916980124222,6.877929814266916,9.422911009512369,10.745469931082871,74.22139825542375,39.965964451228,32.56930317845219,20.32793495105883,23.444726124170348,37.59648961360004,14.390107214150152,781.5907471788923,-50000.0
40.04007132894292,8.434925484186014,11.263758778665592,9.06282878033748,67.85734281589271,39.995439928277975,35.71626612734852,21.974891810217507,25.329370122395304,40.29009012982258,17.07648996857286,781.5191440526942,-50000.0
36.44002651848131,7.747963330915088,11.929640197341676,9.054884319018946,69.98833668364614,39.27728015990356,34.28813504058701,21.746328445756163,26.97354718367981,41.97324735072218,18.22913833769528,781.439761333666,-50000.0
29.401598498795043,7.1555918101952605,10.908104522143583,10.065643509405266,74.90519015003868,38.37041170450343,32.46428175183179,20.672817543839383,24.202667952382413,34.79213130320866,14.047340076509991,781.0356135108341,-50000.0
38.83135418722573,8.67977302943417,10.40493678804801,10.180764872276743,67.44796896614444,39.97165132285567,37.377758416946094,20.275338816896003,26.527805523707464,38.83510403540429,19.921412816706933,780.9551039405051,-50000.0
29.411528314946707,7.279222921806824,9.700234265906287,10.96554188398077,74.97127829667356,38.8419573281916,32.49264518861589,20.240214321917897,24.29201094571784,37.24716722133805,14.576481700373906,780.9462451654726,-50000.0
36.50038595693793,7.954302018791965,11.190043281699978,8.91009097099129,68.75344730642394,39.31555056716756,34.479711097054896,21.09550342801278,25.14741151179324,41.88184816417322,18.23888975775708,780.8965263875652,-50000.0
29.612076223573972,7.138162853587001,11.298088074050462,9.185721028370963,74.9451387104179,37.53602436663696,32.09833231013649,20.901099007982133,26.517497611898943,32.1510388865676,14.931341433358453,780.7413139878408,-50000.0
37.3124944167358,8.004996477581388,9.310159874101664,10.83458959237602,70.0709795846323,39.967507565638016,34.21642041813741,17.797227742899963,26.629690623976146,38.79022434688655,22.244577774295905,780.4500669991721,-50000.0
