stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,net_profit1
0.0158143143606642,0.9307190003842558,5.84755167105985,18.37881965194801,41.5909644834029,34.43722198692088,27.43289482203604,27.99532663120975,10.751516564648616,19.74160197587012,11.54486835315879,794.7760425420129,-50000.0
0.0280671838287959,1.1640641842425326,5.802376528981974,18.23599605268554,39.87125364712231,34.95384351308076,27.029351497396284,26.461329269865747,10.58714666621569,19.60116147770404,10.973259504150745,783.8693281617452,-50000.0
0.7744653002920701,1.0334566769264215,5.689771300235813,18.30537420855492,40.332660250540286,34.51927273295045,25.051305388854946,27.580772015908146,8.702243427367815,19.83605447682305,10.3204958315705,776.4053469970531,-50000.0
0.7892176940525097,1.1607016141864983,5.956679767571131,18.325956795912443,39.46284634881892,34.06744660476121,26.95293086008021,26.874099040544035,10.336697992941852,20.25352123683085,10.512791278552715,776.2578230594954,-50000.0
0.8019456383214134,1.2796851238982905,5.8251986356693,18.220675295881342,40.73604003841176,34.72503231690378,28.698018132108665,27.53940055252713,9.145954820378735,19.847043532693824,11.52832904593049,776.1305436168186,-50000.0
0.8636352606845608,1.0782495657951152,5.444174623236972,18.10913468646328,38.709464506308,34.69941433948559,26.47641634267425,27.36948165513118,10.241793576907138,18.91433702721707,9.905251757752085,775.5136473931634,-50000.0
0.8837174851988218,1.0168427992686122,5.427236580623879,18.11909354611313,38.08811669512279,34.80094677980876,27.81769982455647,27.55872918620397,10.510752586875522,19.76710842881558,10.146504824984616,775.3128251479939,-50000.0
0.0005979217210868,0.957015692954844,7.805654612691058,17.435114854756396,41.69418688969396,34.41585050521446,24.86792606177224,27.978961381781897,12.814771011235171,16.910904351978157,13.28013722226149,773.1434228610378,-50000.0
0.008100533576605,1.0361334430913702,7.157122393492997,16.81405130500425,39.18261476326839,34.4355791065023,27.85085956686202,27.213089915167533,9.475926328830823,20.09316992799938,12.008807218613049,773.0608941306855,-50000.0
0.0130426426865219,1.2690162314292577,6.92171031458704,18.56384145297481,42.31060663932326,34.1504872494956,28.303803893006226,25.425896979716487,10.724898252008185,19.517363656167287,12.239330937229646,773.0065309304773,-50000.0
0.0139339655457075,1.1763289782149051,7.651308103233912,17.270373275408286,41.00214607706792,34.34715649465365,27.30513120638811,27.14140971766408,11.699247713706267,18.2941432273598,12.608215134983006,772.996726379024,-50000.0
0.0239857775010634,1.148300524977781,7.4392183546450354,17.313652411479474,38.41396074163595,34.2754151973846,29.231192971394638,26.260429495345708,10.893456494931092,19.92287861688746,12.663354064319147,772.8861564474864,-50000.0
0.00289847411154,1.0724628258449245,6.381194994913759,17.225322200482005,39.705520436234,34.63150819576136,29.069309854222997,26.7796778947744,11.70462836823072,19.75288512256882,11.527246993509902,772.5681167847433,-50000.0
0.0030986041788833,1.2767774603684612,5.752526218750698,18.916565810972152,40.66107029019044,34.078507213074566,28.89481706699257,27.54955600137542,11.488525224647628,18.676177927485003,12.584324313092592,772.5659153540037,-50000.0
0.0035738423557293,1.2482818064775287,5.802168533179841,19.12834579174815,39.44985828845013,34.63682439953258,28.648359412380955,27.17296948051017,10.231130036251187,19.23338334717281,11.689295719479722,772.5606877341124,-50000.0
0.0063373951185091,0.9993819498715704,6.26284134376548,17.31486492871479,37.5200384947329,34.44515708737674,25.358862455163493,26.867616758718203,10.127287494983278,23.75968884238489,10.642559772952287,772.5302886536883,-50000.0
0.0086147427983032,1.0992597162119355,6.689112728670638,17.938244090621097,39.45184664897007,34.11207812742767,27.125311943851948,27.477698446595348,10.82886997691316,22.99474863945271,11.191000590120517,772.5052378291948,-50000.0
0.0087315605821568,1.070954924596869,6.572626656418305,17.656279042802314,42.37692831221225,34.34961120450698,25.98089033554136,26.098453985439438,9.793838611337067,21.43804261373675,12.680332853200644,772.5039528335692,-50000.0
0.0090531706094069,0.9621338777180204,5.004407419259002,18.44746103920785,39.1370553254868,34.519664084715224,24.81648857970569,27.99860547862373,11.17799323668462,21.808957447361458,11.285687218775196,772.5004151233152,-50000.0
0.0097139828331553,0.988381832457036,5.972517993498773,19.25068001743896,38.543390821873935,34.14512217773478,25.095782252573944,26.98909812572717,11.10711613212155,20.56097130042041,11.49128321570534,772.4931461888118,-50000.0
0.009803947062936,1.0304883041640078,6.76700496506905,17.785972890236383,38.75817869536889,34.479383393521566,28.71213770525226,27.979452331521077,11.130835365791638,21.6306370267598,10.294831065055188,772.4921565823315,-50000.0
0.0112400819799973,1.2249715648158026,6.710500307741084,18.238967268704457,42.312103889492505,34.8068379757203,28.440823843244523,25.49329975898283,12.928853104306553,19.628660551065465,10.7567811571752,772.4763590982475,-50000.0
0.0113764052230814,1.25508720921851,5.0241295939277375,18.84843668832613,39.74224250660527,34.419640844365,29.27711728720212,26.125082452135103,10.975788921180756,19.14227199765177,11.878465972698454,772.4748595425626,-50000.0
0.0114692430893764,1.3044726268150413,6.485115942113411,17.204324377934437,39.62412106362196,34.872010694751594,29.392222407701475,26.73311849654805,10.83137107492944,19.78203940896375,11.536106127838575,772.4738383260483,-50000.0
0.0120763138369611,1.2852368912629162,5.0032003169171775,18.36489303937936,38.37638735056135,34.38227848119773,24.8878254862608,27.54000023376901,11.923230846120193,20.83720125585349,10.862879823186471,772.4671605477633,-50000.0
0.013878528471534,1.060969763690201,6.030694835817308,17.628376576308177,37.63944110748381,34.676458385043254,27.01943064144597,27.19459954318575,10.02325848739834,19.48483990812537,11.06418260829703,772.4473361868077,-50000.0
0.0150195322422738,1.0993621523721853,7.562977769392259,16.780196458710616,40.82685465701032,34.15548442297119,25.8514508385922,26.74300402722236,13.624655139891406,16.894809151268092,12.657465093996038,772.4347851453422,-50000.0
0.0161579087395119,1.0765034898578114,6.889878142466333,17.918618297110243,37.51251555224941,34.31314671541471,28.038920302544632,27.981573171577956,10.322562503338917,24.0876541208466,10.816480555370092,772.4222630039076,-50000.0
