,net_profit,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/stoploss,config/squee,config/lookback,config/ema_length,config/conv,config/length,config/lengthMA,config/lengthSignal,config/fast,config/slow,config/signal,config/net_profit,logdir
0,7.154559803276954,1.0292247147901223,7.080725777960454,6.452090304204987,33.57071488588757,45.60338558582603,24.74902239948739,19.928708336812587,6.055857528741269,20.299848545285126,28.4379103992691,26.252932081698184,1723148181,,False,1,a03cc8eb,2024-08-09_01-46-21,9.095049619674683,9.095049619674683,117158,compute8,192.168.10.11,9.095049619674683,1,1.0292247147901223,7.080725777960454,6.452090304204987,33.57071488588757,45.60338558582603,24.74902239948739,19.928708336812587,6.055857528741269,20.299848545285126,28.4379103992691,26.252932081698184,7.154559803276954,a03cc8eb
1,0.0,6.974693032602092,6.118528947223795,18.11891079080595,30.14083658321223,73.58576305161372,8.909348753869823,20.969371374430487,9.91029831694798,7.308477766956904,17.901790766733427,14.094460521979242,1723148183,,False,1,4811679d,2024-08-09_01-46-23,8.44930911064148,8.44930911064148,118157,compute8,192.168.10.11,8.44930911064148,1,6.974693032602092,6.118528947223795,18.11891079080595,30.14083658321223,73.58576305161372,8.909348753869823,20.969371374430487,9.91029831694798,7.308477766956904,17.901790766733427,14.094460521979242,0.0,4811679d
2,2.072288882514854,3.252579649263976,1.7052412368729153,19.810364221551062,16.62449345551706,41.730798481155254,31.836686532934518,21.58760372201767,15.370095398753902,13.401749605425898,28.656524964648906,3.3006115561599363,1723148184,,False,1,ba24aedc,2024-08-09_01-46-24,7.293663740158081,7.293663740158081,119189,compute8,192.168.10.11,7.293663740158081,1,3.252579649263976,1.7052412368729153,19.810364221551062,16.62449345551706,41.730798481155254,31.836686532934518,21.58760372201767,15.370095398753902,13.401749605425898,28.656524964648906,3.3006115561599363,2.072288882514854,ba24aedc
3,0.0,45.4660201039391,0.34388521115218396,16.003812343490033,34.00332895916222,72.59762025090666,13.575323228588086,17.71154033224259,19.79005868931608,22.209933702911528,24.836014943783187,5.417070575653807,1723148187,,False,1,1e65550b,2024-08-09_01-46-27,7.630418539047241,7.630418539047241,120143,compute8,192.168.10.11,7.630418539047241,1,45.4660201039391,0.34388521115218396,16.003812343490033,34.00332895916222,72.59762025090666,13.575323228588086,17.71154033224259,19.79005868931608,22.209933702911528,24.836014943783187,5.417070575653807,0.0,1e65550b
4,0.24636001965660334,29.894998940554256,8.948273504276488,29.239615694113965,25.213146246265477,40.1626591352008,21.762584804756813,34.77499061504463,6.806215843663703,9.792776902235275,39.94296401318243,23.703719054111207,1723148192,,False,1,f8c62a97,2024-08-09_01-46-32,8.563168048858643,8.563168048858643,121112,compute8,192.168.10.11,8.563168048858643,1,29.894998940554256,8.948273504276488,29.239615694113965,25.213146246265477,40.1626591352008,21.762584804756813,34.77499061504463,6.806215843663703,9.792776902235275,39.94296401318243,23.703719054111207,0.24636001965660334,f8c62a97
5,154.6651958420916,27.134804157912424,2.8093450968738076,11.783725794347397,8.566282559505666,71.32808904608649,3.7186369786004465,26.362552569004045,12.105609531926532,6.89957156047863,20.129613107582035,25.20465025625402,1723148194,,False,1,1a54b6c7,2024-08-09_01-46-34,8.008516788482666,8.008516788482666,122137,compute8,192.168.10.11,8.008516788482666,1,27.134804157912424,2.8093450968738076,11.783725794347397,8.566282559505666,71.32808904608649,3.7186369786004465,26.362552569004045,12.105609531926532,6.89957156047863,20.129613107582035,25.20465025625402,154.6651958420916,1a54b6c7
6,-2.952889361347214e-19,38.56351733429729,7.2900716804098735,5.13805292809006,29.26371244186715,34.62343857381384,39.50170359081966,43.34530123327298,7.166607719888482,3.8637660919942705,32.03314969081898,24.832919996735356,1723148197,,False,1,24e6055a,2024-08-09_01-46-37,7.898627758026123,7.898627758026123,123185,compute8,192.168.10.11,7.898627758026123,1,38.56351733429729,7.2900716804098735,5.13805292809006,29.26371244186715,34.62343857381384,39.50170359081966,43.34530123327298,7.166607719888482,3.8637660919942705,32.03314969081898,24.832919996735356,-2.952889361347214e-19,24e6055a
7,-1.1286201553102333e-12,31.877873567760656,7.29606178338064,6.588958757150591,16.395506127783904,31.480098631502248,34.797930183272555,37.6853288194472,10.603348646168879,4.896726488128243,19.0562329489094,10.707505008038542,1723148200,,False,1,d2629edf,2024-08-09_01-46-40,8.142520427703857,8.142520427703857,124044,compute8,192.168.10.11,8.142520427703857,1,31.877873567760656,7.29606178338064,6.588958757150591,16.395506127783904,31.480098631502248,34.797930183272555,37.6853288194472,10.603348646168879,4.896726488128243,19.0562329489094,10.707505008038542,-1.1286201553102333e-12,d2629edf
8,20.33173986240927,1.2709563372047594,4.275410183585496,24.274179498864026,19.69423282969653,69.69899890108735,29.10330191447381,42.909831847442106,16.593207136806903,4.989856148457543,25.772916198987797,15.82627669820294,1723148202,,False,1,1c1d4b56,2024-08-09_01-46-42,7.444438695907593,7.444438695907593,124831,compute8,192.168.10.11,7.444438695907593,1,1.2709563372047594,4.275410183585496,24.274179498864026,19.69423282969653,69.69899890108735,29.10330191447381,42.909831847442106,16.593207136806903,4.989856148457543,25.772916198987797,15.82627669820294,20.33173986240927,1c1d4b56
9,0.04826044085684545,3.8489954914396494,2.2879816549162246,11.232305728721872,6.911446384915293,33.07089706868531,13.945527280900414,33.32568626425871,25.59672832207842,17.91026028159451,33.68873871046365,13.490721844997633,1723148207,,False,1,6a2aff2d,2024-08-09_01-46-47,9.549481391906738,9.549481391906738,125742,compute8,192.168.10.11,9.549481391906738,1,3.8489954914396494,2.2879816549162246,11.232305728721872,6.911446384915293,33.07089706868531,13.945527280900414,33.32568626425871,25.59672832207842,17.91026028159451,33.68873871046365,13.490721844997633,0.04826044085684545,6a2aff2d
10,0.0,29.754161598619483,2.3415100462501046,10.740617893373077,6.0,71.23132072838843,2.64895071409388,27.26427052229671,12.300720048786951,6.515284101807257,20.255038990198287,27.236690913505225,1723148220,,False,1,1c8e6ff5,2024-08-09_01-47-00,7.589707374572754,7.589707374572754,127106,compute8,192.168.10.11,7.589707374572754,1,29.754161598619483,2.3415100462501046,10.740617893373077,6.0,71.23132072838843,2.64895071409388,27.26427052229671,12.300720048786951,6.515284101807257,20.255038990198287,27.236690913505225,0.0,1c8e6ff5
11,0.0,29.756424081073256,2.333581559157227,10.727519031675016,6.0,71.23168158508778,2.639202936703687,27.290664092856648,12.302931122328753,6.528542306548067,20.25514880633682,27.209300692083232,1723148225,,False,1,c7f77b5f,2024-08-09_01-47-05,8.262819766998291,8.262819766998291,128249,compute8,192.168.10.11,8.262819766998291,1,29.756424081073256,2.333581559157227,10.727519031675016,6.0,71.23168158508778,2.639202936703687,27.290664092856648,12.302931122328753,6.528542306548067,20.25514880633682,27.209300692083232,0.0,c7f77b5f
12,0.0,27.336892871164054,2.9003081948538463,11.95285567188649,8.793670479899722,71.3280908903053,4.015840358134051,26.584295290316724,12.25827828208696,7.082059266600851,20.324649008553962,25.27863166425017,1723148231,,False,1,bbef9438,2024-08-09_01-47-11,9.364397764205933,9.364397764205933,128888,compute8,192.168.10.11,9.364397764205933,1,27.336892871164054,2.9003081948538463,11.95285567188649,8.793670479899722,71.3280908903053,4.015840358134051,26.584295290316724,12.25827828208696,7.082059266600851,20.324649008553962,25.27863166425017,0.0,bbef9438
13,154.66518079431262,27.134819205689837,2.8093487714236782,11.783737469165501,8.566300196240098,71.32809016717707,3.7186617591888336,26.3625696280559,12.105619522060282,6.899584602341429,20.129627433605982,25.204652192607032,1723148232,,False,1,43dc28f0,2024-08-09_01-47-12,8.205649137496948,8.205649137496948,129681,compute8,192.168.10.11,8.205649137496948,1,27.134819205689837,2.8093487714236782,11.783737469165501,8.566300196240098,71.32809016717707,3.7186617591888336,26.3625696280559,12.105619522060282,6.899584602341429,20.129627433605982,25.204652192607032,154.66518079431262,43dc28f0
14,154.66518665453623,27.134813345467215,2.80934886972224,11.783733376289794,8.566292979337662,71.3280916029513,3.71865079813499,26.362562713884763,12.105616311846383,6.899579793191719,20.1296219515813,25.20465320136836,1723148236,,False,1,3519e75b,2024-08-09_01-47-16,8.990654706954956,8.990654706954956,130529,compute8,192.168.10.11,8.990654706954956,1,27.134813345467215,2.80934886972224,11.783733376289794,8.566292979337662,71.3280916029513,3.71865079813499,26.362562713884763,12.105616311846383,6.899579793191719,20.1296219515813,25.20465320136836,154.66518665453623,3519e75b
