,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,6,16,16,44,24,34,11,16,25,10,302.4999999999927
1,7,6,16,16,44,24,34,11,16,25,13,298.54999999999563
2,7,6,16,16,44,24,34,11,16,25,16,272.3999999999978
3,7,6,16,16,44,24,34,11,16,30,10,298.54999999999563
4,7,6,16,16,44,24,34,11,16,30,13,272.3999999999978
5,7,6,16,16,44,24,34,11,16,30,16,272.3999999999978
6,7,6,16,16,44,24,38,7,10,20,10,221.25
7,7,6,16,16,44,24,38,7,10,20,13,221.25
8,7,6,16,16,44,24,38,7,10,20,16,211.59999999999854
9,7,6,16,16,44,24,38,7,10,25,10,221.25
10,7,6,16,16,44,24,38,7,10,25,13,211.59999999999854
11,7,6,16,16,44,24,38,7,10,25,16,307.9499999999971
12,7,6,16,16,44,24,38,7,10,30,10,211.59999999999854
13,7,6,16,16,44,24,38,7,10,30,13,211.59999999999854
14,7,6,16,16,44,24,38,7,10,30,16,307.9499999999971
15,7,6,16,16,44,24,38,7,13,20,10,221.25
16,7,6,16,16,44,24,38,7,13,20,13,211.59999999999854
17,7,6,16,16,44,24,38,7,13,20,16,307.9499999999971
18,7,6,16,16,44,24,38,7,13,25,10,211.59999999999854
19,7,6,16,16,44,24,38,7,13,25,13,307.9499999999971
20,7,6,16,16,44,24,38,7,13,25,16,307.9499999999971
21,7,6,16,16,44,24,38,7,13,30,10,211.59999999999854
22,7,6,16,16,44,24,38,7,13,30,13,307.9499999999971
23,7,6,16,16,44,24,38,7,13,30,16,307.9499999999971
24,7,6,16,16,44,24,38,7,16,20,10,211.59999999999854
25,7,6,16,16,44,24,38,7,16,20,13,307.9499999999971
26,7,6,16,16,44,24,38,7,16,20,16,307.9499999999971
27,7,6,16,16,44,24,38,7,16,25,10,211.59999999999854
28,7,6,16,16,44,24,38,7,16,25,13,307.9499999999971
29,7,6,16,16,44,24,38,7,16,25,16,307.9499999999971
30,7,6,16,16,44,24,38,7,16,30,10,307.9499999999971
31,7,6,16,16,44,24,38,7,16,30,13,307.9499999999971
32,7,6,16,16,44,24,38,7,16,30,16,307.9499999999971
33,7,6,16,16,44,24,38,9,10,20,10,305.24999999999636
34,7,6,16,16,44,24,38,9,10,20,13,335.29999999999563
35,7,6,16,16,44,24,38,9,10,20,16,335.29999999999563
36,7,6,16,16,44,24,38,9,10,25,10,305.24999999999636
37,7,6,16,16,44,24,38,9,10,25,13,335.29999999999563
38,7,6,16,16,44,24,38,9,10,25,16,323.99999999999636
39,7,6,16,16,44,24,38,9,10,30,10,305.24999999999636
40,7,6,16,16,44,24,38,9,10,30,13,257.6999999999971
41,7,6,16,16,44,24,38,9,10,30,16,323.99999999999636
42,7,6,16,16,44,24,38,9,13,20,10,305.24999999999636
43,7,6,16,16,44,24,38,9,13,20,13,335.29999999999563
44,7,6,16,16,44,24,38,9,13,20,16,323.99999999999636
45,7,6,16,16,44,24,38,9,13,25,10,335.29999999999563
46,7,6,16,16,44,24,38,9,13,25,13,323.99999999999636
47,7,6,16,16,44,24,38,9,13,25,16,323.99999999999636
48,7,6,16,16,44,24,38,9,13,30,10,335.29999999999563
49,7,6,16,16,44,24,38,9,13,30,13,323.99999999999636
50,7,6,16,16,44,24,38,9,13,30,16,297.84999999999854
51,7,6,16,16,44,24,38,9,16,20,10,335.29999999999563
52,7,6,16,16,44,24,38,9,16,20,13,323.99999999999636
53,7,6,16,16,44,24,38,9,16,20,16,323.99999999999636
54,7,6,16,16,44,24,38,9,16,25,10,257.6999999999971
55,7,6,16,16,44,24,38,9,16,25,13,323.99999999999636
56,7,6,16,16,44,24,38,9,16,25,16,297.84999999999854
57,7,6,16,16,44,24,38,9,16,30,10,323.99999999999636
58,7,6,16,16,44,24,38,9,16,30,13,297.84999999999854
59,7,6,16,16,44,24,38,9,16,30,16,297.84999999999854
60,7,6,16,16,44,24,38,11,10,20,10,197.8499999999949
61,7,6,16,16,44,24,38,11,10,20,13,227.89999999999418
62,7,6,16,16,44,24,38,11,10,20,16,227.89999999999418
63,7,6,16,16,44,24,38,11,10,25,10,197.8499999999949
64,7,6,16,16,44,24,38,11,10,25,13,227.89999999999418
65,7,6,16,16,44,24,38,11,10,25,16,216.5999999999949
66,7,6,16,16,44,24,38,11,10,30,10,197.8499999999949
67,7,6,16,16,44,24,38,11,10,30,13,150.29999999999563
68,7,6,16,16,44,24,38,11,10,30,16,217.79999999999563
69,7,6,16,16,44,24,38,11,13,20,10,197.8499999999949
70,7,6,16,16,44,24,38,11,13,20,13,227.89999999999418
71,7,6,16,16,44,24,38,11,13,20,16,217.79999999999563
72,7,6,16,16,44,24,38,11,13,25,10,227.89999999999418
73,7,6,16,16,44,24,38,11,13,25,13,217.79999999999563
74,7,6,16,16,44,24,38,11,13,25,16,217.79999999999563
75,7,6,16,16,44,24,38,11,13,30,10,227.89999999999418
76,7,6,16,16,44,24,38,11,13,30,13,217.79999999999563
77,7,6,16,16,44,24,38,11,13,30,16,191.64999999999782
78,7,6,16,16,44,24,38,11,16,20,10,227.89999999999418
79,7,6,16,16,44,24,38,11,16,20,13,217.79999999999563
80,7,6,16,16,44,24,38,11,16,20,16,217.79999999999563
81,7,6,16,16,44,24,38,11,16,25,10,150.29999999999563
82,7,6,16,16,44,24,38,11,16,25,13,217.79999999999563
83,7,6,16,16,44,24,38,11,16,25,16,191.64999999999782
84,7,6,16,16,44,24,38,11,16,30,10,217.79999999999563
85,7,6,16,16,44,24,38,11,16,30,13,191.64999999999782
86,7,6,16,16,44,24,38,11,16,30,16,191.64999999999782
87,7,6,16,16,50,16,30,7,10,20,10,206.1500000000051
88,7,6,16,16,50,16,30,7,10,20,13,206.1500000000051
89,7,6,16,16,50,16,30,7,10,20,16,206.1500000000051
90,7,6,16,16,50,16,30,7,10,25,10,206.1500000000051
91,7,6,16,16,50,16,30,7,10,25,13,206.1500000000051
92,7,6,16,16,50,16,30,7,10,25,16,206.1500000000051
93,7,6,16,16,50,16,30,7,10,30,10,206.1500000000051
94,7,6,16,16,50,16,30,7,10,30,13,206.1500000000051
95,7,6,16,16,50,16,30,7,10,30,16,206.1500000000051
96,7,6,16,16,50,16,30,7,13,20,10,206.1500000000051
97,7,6,16,16,50,16,30,7,13,20,13,206.1500000000051
98,7,6,16,16,50,16,30,7,13,20,16,206.1500000000051
99,7,6,16,16,50,16,30,7,13,25,10,206.1500000000051
100,7,6,16,16,50,16,30,7,13,25,13,206.1500000000051
101,7,6,16,16,50,16,30,7,13,25,16,206.1500000000051
102,7,6,16,16,50,16,30,7,13,30,10,206.1500000000051
103,7,6,16,16,50,16,30,7,13,30,13,206.1500000000051
104,7,6,16,16,50,16,30,7,13,30,16,190.25000000000364
105,7,6,16,16,50,16,30,7,16,20,10,206.1500000000051
106,7,6,16,16,50,16,30,7,16,20,13,206.1500000000051
107,7,6,16,16,50,16,30,7,16,20,16,206.1500000000051
108,7,6,16,16,50,16,30,7,16,25,10,206.1500000000051
109,7,6,16,16,50,16,30,7,16,25,13,206.1500000000051
110,7,6,16,16,50,16,30,7,16,25,16,190.25000000000364
111,7,6,16,16,50,16,30,7,16,30,10,206.1500000000051
112,7,6,16,16,50,16,30,7,16,30,13,206.1500000000051
113,7,6,16,16,50,16,30,7,16,30,16,190.25000000000364
114,7,6,16,16,50,16,30,9,10,20,10,164.50000000000728
115,7,6,16,16,50,16,30,9,10,20,13,182.75000000000728
116,7,6,16,16,50,16,30,9,10,20,16,182.75000000000728
117,7,6,16,16,50,16,30,9,10,25,10,164.50000000000728
118,7,6,16,16,50,16,30,9,10,25,13,182.75000000000728
119,7,6,16,16,50,16,30,9,10,25,16,164.50000000000728
120,7,6,16,16,50,16,30,9,10,30,10,164.50000000000728
121,7,6,16,16,50,16,30,9,10,30,13,182.75000000000728
122,7,6,16,16,50,16,30,9,10,30,16,164.50000000000728
123,7,6,16,16,50,16,30,9,13,20,10,164.50000000000728
124,7,6,16,16,50,16,30,9,13,20,13,182.75000000000728
125,7,6,16,16,50,16,30,9,13,20,16,164.50000000000728
126,7,6,16,16,50,16,30,9,13,25,10,182.75000000000728
127,7,6,16,16,50,16,30,9,13,25,13,164.50000000000728
128,7,6,16,16,50,16,30,9,13,25,16,164.50000000000728
129,7,6,16,16,50,16,30,9,13,30,10,182.75000000000728
130,7,6,16,16,50,16,30,9,13,30,13,164.50000000000728
131,7,6,16,16,50,16,30,9,13,30,16,148.60000000000582
132,7,6,16,16,50,16,30,9,16,20,10,182.75000000000728
133,7,6,16,16,50,16,30,9,16,20,13,164.50000000000728
134,7,6,16,16,50,16,30,9,16,20,16,164.50000000000728
135,7,6,16,16,50,16,30,9,16,25,10,182.75000000000728
136,7,6,16,16,50,16,30,9,16,25,13,164.50000000000728
137,7,6,16,16,50,16,30,9,16,25,16,148.60000000000582
138,7,6,16,16,50,16,30,9,16,30,10,164.50000000000728
139,7,6,16,16,50,16,30,9,16,30,13,164.50000000000728
140,7,6,16,16,50,16,30,9,16,30,16,148.60000000000582
141,7,6,16,16,50,16,30,11,10,20,10,177.85000000000582
142,7,6,16,16,50,16,30,11,10,20,13,196.10000000000582
