,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,12,2,14,20,44,24,38,7,16,20,10,314.75000000000364
1,12,2,14,20,44,24,38,7,16,20,13,314.75000000000364
2,12,2,14,20,44,24,38,7,16,20,16,314.75000000000364
3,12,2,14,20,44,24,38,7,16,25,10,314.75000000000364
4,12,2,14,20,44,24,38,7,16,25,13,314.75000000000364
5,12,2,14,20,44,24,38,7,16,25,16,314.75000000000364
6,12,2,14,20,44,24,38,7,16,30,10,314.75000000000364
7,12,2,14,20,44,24,38,7,16,30,13,314.75000000000364
8,12,2,14,20,44,24,38,7,16,30,16,314.75000000000364
9,12,2,14,20,44,24,38,9,10,20,10,383.7999999999993
10,12,2,14,20,44,24,38,9,10,20,13,385.0
11,12,2,14,20,44,24,38,9,10,20,16,385.0
12,12,2,14,20,44,24,38,9,10,25,10,383.7999999999993
13,12,2,14,20,44,24,38,9,10,25,13,385.0
14,12,2,14,20,44,24,38,9,10,25,16,311.2000000000007
15,12,2,14,20,44,24,38,9,10,30,10,383.7999999999993
16,12,2,14,20,44,24,38,9,10,30,13,312.40000000000146
17,12,2,14,20,44,24,38,9,10,30,16,311.2000000000007
18,12,2,14,20,44,24,38,9,13,20,10,383.7999999999993
19,12,2,14,20,44,24,38,9,13,20,13,385.0
20,12,2,14,20,44,24,38,9,13,20,16,311.2000000000007
21,12,2,14,20,44,24,38,9,13,25,10,385.0
22,12,2,14,20,44,24,38,9,13,25,13,311.2000000000007
23,12,2,14,20,44,24,38,9,13,25,16,311.2000000000007
24,12,2,14,20,44,24,38,9,13,30,10,385.0
25,12,2,14,20,44,24,38,9,13,30,13,311.2000000000007
26,12,2,14,20,44,24,38,9,13,30,16,295.0500000000029
27,12,2,14,20,44,24,38,9,16,20,10,385.0
28,12,2,14,20,44,24,38,9,16,20,13,311.2000000000007
29,12,2,14,20,44,24,38,9,16,20,16,311.2000000000007
30,12,2,14,20,44,24,38,9,16,25,10,312.40000000000146
31,12,2,14,20,44,24,38,9,16,25,13,311.2000000000007
32,12,2,14,20,44,24,38,9,16,25,16,295.0500000000029
