,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,4,10,24,50,16,30,7,10,30,16,114.80000000000291
1,7,4,10,24,50,16,30,7,13,20,10,100.10000000000218
2,7,4,10,24,50,16,30,7,13,20,13,100.10000000000218
3,7,4,10,24,50,16,30,7,13,20,16,114.80000000000291
4,7,4,10,24,50,16,30,7,13,25,10,100.10000000000218
5,7,4,10,24,50,16,30,7,13,25,13,114.80000000000291
6,7,4,10,24,50,16,30,7,13,25,16,114.80000000000291
7,7,4,10,24,50,16,30,7,13,30,10,100.10000000000218
8,7,4,10,24,50,16,30,7,13,30,13,114.80000000000291
9,7,4,10,24,50,16,30,7,13,30,16,98.90000000000146
10,7,4,10,24,50,16,30,7,16,20,10,100.10000000000218
11,7,4,10,24,50,16,30,7,16,20,13,114.80000000000291
12,7,4,10,24,50,16,30,7,16,20,16,114.80000000000291
13,7,4,10,24,50,16,30,7,16,25,10,114.80000000000291
14,7,4,10,24,50,16,30,7,16,25,13,114.80000000000291
15,7,4,10,24,50,16,30,7,16,25,16,98.90000000000146
16,7,4,10,24,50,16,30,7,16,30,10,114.80000000000291
17,7,4,10,24,50,16,30,7,16,30,13,114.80000000000291
18,7,4,10,24,50,16,30,7,16,30,16,84.20000000000073
19,7,4,10,24,50,16,30,9,10,20,10,129.10000000000218
20,7,4,10,24,50,16,30,9,10,20,13,129.10000000000218
21,7,4,10,24,50,16,30,9,10,20,16,129.10000000000218
22,7,4,10,24,50,16,30,9,10,25,10,129.10000000000218
23,7,4,10,24,50,16,30,9,10,25,13,129.10000000000218
24,7,4,10,24,50,16,30,9,10,25,16,143.8000000000029
25,7,4,10,24,50,16,30,9,10,30,10,129.10000000000218
26,7,4,10,24,50,16,30,9,10,30,13,129.10000000000218
27,7,4,10,24,50,16,30,9,10,30,16,143.8000000000029
28,7,4,10,24,50,16,30,9,13,20,10,129.10000000000218
29,7,4,10,24,50,16,30,9,13,20,13,129.10000000000218
30,7,4,10,24,50,16,30,9,13,20,16,143.8000000000029
31,7,4,10,24,50,16,30,9,13,25,10,129.10000000000218
32,7,4,10,24,50,16,30,9,13,25,13,143.8000000000029
33,7,4,10,24,50,16,30,9,13,25,16,143.8000000000029
34,7,4,10,24,50,16,30,9,13,30,10,129.10000000000218
35,7,4,10,24,50,16,30,9,13,30,13,143.8000000000029
36,7,4,10,24,50,16,30,9,13,30,16,127.90000000000146
37,7,4,10,24,50,16,30,9,16,20,10,129.10000000000218
38,7,4,10,24,50,16,30,9,16,20,13,143.8000000000029
39,7,4,10,24,50,16,30,9,16,20,16,143.8000000000029
40,7,4,10,24,50,16,30,9,16,25,10,143.8000000000029
41,7,4,10,24,50,16,30,9,16,25,13,143.8000000000029
42,7,4,10,24,50,16,30,9,16,25,16,127.90000000000146
43,7,4,10,24,50,16,30,9,16,30,10,143.8000000000029
44,7,4,10,24,50,16,30,9,16,30,13,143.8000000000029
45,7,4,10,24,50,16,30,9,16,30,16,113.20000000000073
46,7,4,10,24,50,16,30,11,10,20,10,157.15000000000146
47,7,4,10,24,50,16,30,11,10,20,13,157.15000000000146
48,7,4,10,24,50,16,30,11,10,20,16,157.15000000000146
49,7,4,10,24,50,16,30,11,10,25,10,157.15000000000146
50,7,4,10,24,50,16,30,11,10,25,13,157.15000000000146
51,7,4,10,24,50,16,30,11,10,25,16,157.15000000000146
52,7,4,10,24,50,16,30,11,10,30,10,157.15000000000146
53,7,4,10,24,50,16,30,11,10,30,13,157.15000000000146
54,7,4,10,24,50,16,30,11,10,30,16,157.15000000000146
55,7,4,10,24,50,16,30,11,13,20,10,157.15000000000146
56,7,4,10,24,50,16,30,11,13,20,13,157.15000000000146
57,7,4,10,24,50,16,30,11,13,20,16,157.15000000000146
58,7,4,10,24,50,16,30,11,13,25,10,157.15000000000146
59,7,4,10,24,50,16,30,11,13,25,13,157.15000000000146
60,7,4,10,24,50,16,30,11,13,25,16,157.15000000000146
61,7,4,10,24,50,16,30,11,13,30,10,157.15000000000146
62,7,4,10,24,50,16,30,11,13,30,13,157.15000000000146
63,7,4,10,24,50,16,30,11,13,30,16,157.15000000000146
64,7,4,10,24,50,16,30,11,16,20,10,157.15000000000146
65,7,4,10,24,50,16,30,11,16,20,13,157.15000000000146
66,7,4,10,24,50,16,30,11,16,20,16,157.15000000000146
67,7,4,10,24,50,16,30,11,16,25,10,157.15000000000146
68,7,4,10,24,50,16,30,11,16,25,13,157.15000000000146
69,7,4,10,24,50,16,30,11,16,25,16,157.15000000000146
70,7,4,10,24,50,16,30,11,16,30,10,157.15000000000146
71,7,4,10,24,50,16,30,11,16,30,13,157.15000000000146
72,7,4,10,24,50,16,30,11,16,30,16,157.15000000000146
73,7,4,10,24,50,16,34,7,10,20,10,98.35000000000218
74,7,4,10,24,50,16,34,7,10,20,13,98.35000000000218
75,7,4,10,24,50,16,34,7,10,20,16,98.35000000000218
76,7,4,10,24,50,16,34,7,10,25,10,98.35000000000218
77,7,4,10,24,50,16,34,7,10,25,13,98.35000000000218
78,7,4,10,24,50,16,34,7,10,25,16,113.05000000000291
79,7,4,10,24,50,16,34,7,10,30,10,98.35000000000218
80,7,4,10,24,50,16,34,7,10,30,13,98.35000000000218
81,7,4,10,24,50,16,34,7,10,30,16,113.05000000000291
82,7,4,10,24,50,16,34,7,13,20,10,98.35000000000218
83,7,4,10,24,50,16,34,7,13,20,13,98.35000000000218
84,7,4,10,24,50,16,34,7,13,20,16,113.05000000000291
85,7,4,10,24,50,16,34,7,13,25,10,98.35000000000218
86,7,4,10,24,50,16,34,7,13,25,13,113.05000000000291
87,7,4,10,24,50,16,34,7,13,25,16,113.05000000000291
88,7,4,10,24,50,16,34,7,13,30,10,98.35000000000218
89,7,4,10,24,50,16,34,7,13,30,13,113.05000000000291
90,7,4,10,24,50,16,34,7,13,30,16,113.05000000000291
91,7,4,10,24,50,16,34,7,16,20,10,98.35000000000218
92,7,4,10,24,50,16,34,7,16,20,13,113.05000000000291
93,7,4,10,24,50,16,34,7,16,20,16,113.05000000000291
94,7,4,10,24,50,16,34,7,16,25,10,113.05000000000291
95,7,4,10,24,50,16,34,7,16,25,13,113.05000000000291
96,7,4,10,24,50,16,34,7,16,25,16,113.05000000000291
97,7,4,10,24,50,16,34,7,16,30,10,113.05000000000291
98,7,4,10,24,50,16,34,7,16,30,13,113.05000000000291
99,7,4,10,24,50,16,34,7,16,30,16,98.35000000000218
100,7,4,10,24,50,16,34,9,10,20,10,182.75
101,7,4,10,24,50,16,34,9,10,20,13,182.75
102,7,4,10,24,50,16,34,9,10,20,16,182.75
103,7,4,10,24,50,16,34,9,10,25,10,182.75
104,7,4,10,24,50,16,34,9,10,25,13,182.75
105,7,4,10,24,50,16,34,9,10,25,16,197.45000000000073
106,7,4,10,24,50,16,34,9,10,30,10,182.75
107,7,4,10,24,50,16,34,9,10,30,13,182.75
108,7,4,10,24,50,16,34,9,10,30,16,197.45000000000073
109,7,4,10,24,50,16,34,9,13,20,10,182.75
110,7,4,10,24,50,16,34,9,13,20,13,182.75
111,7,4,10,24,50,16,34,9,13,20,16,197.45000000000073
112,7,4,10,24,50,16,34,9,13,25,10,182.75
113,7,4,10,24,50,16,34,9,13,25,13,197.45000000000073
114,7,4,10,24,50,16,34,9,13,25,16,197.45000000000073
115,7,4,10,24,50,16,34,9,13,30,10,182.75
116,7,4,10,24,50,16,34,9,13,30,13,197.45000000000073
117,7,4,10,24,50,16,34,9,13,30,16,171.3000000000029
118,7,4,10,24,50,16,34,9,16,20,10,182.75
119,7,4,10,24,50,16,34,9,16,20,13,197.45000000000073
120,7,4,10,24,50,16,34,9,16,20,16,197.45000000000073
121,7,4,10,24,50,16,34,9,16,25,10,197.45000000000073
122,7,4,10,24,50,16,34,9,16,25,13,197.45000000000073
123,7,4,10,24,50,16,34,9,16,25,16,171.3000000000029
124,7,4,10,24,50,16,34,9,16,30,10,197.45000000000073
125,7,4,10,24,50,16,34,9,16,30,13,171.3000000000029
126,7,4,10,24,50,16,34,9,16,30,16,156.60000000000218
127,7,4,10,24,50,16,34,11,10,20,10,184.54999999999927
128,7,4,10,24,50,16,34,11,10,20,13,184.54999999999927
129,7,4,10,24,50,16,34,11,10,20,16,184.54999999999927
130,7,4,10,24,50,16,34,11,10,25,10,184.54999999999927
131,7,4,10,24,50,16,34,11,10,25,13,184.54999999999927
132,7,4,10,24,50,16,34,11,10,25,16,184.54999999999927
