,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,12,4,14,16,50,16,34,11,13,30,13,113.85000000000218
1,12,4,14,16,50,16,34,11,13,30,16,61.35000000000218
2,12,4,14,16,50,16,34,11,16,20,10,113.85000000000218
3,12,4,14,16,50,16,34,11,16,20,13,113.85000000000218
4,12,4,14,16,50,16,34,11,16,20,16,113.85000000000218
5,12,4,14,16,50,16,34,11,16,25,10,113.85000000000218
6,12,4,14,16,50,16,34,11,16,25,13,113.85000000000218
7,12,4,14,16,50,16,34,11,16,25,16,61.35000000000218
8,12,4,14,16,50,16,34,11,16,30,10,113.85000000000218
9,12,4,14,16,50,16,34,11,16,30,13,61.35000000000218
10,12,4,14,16,50,16,34,11,16,30,16,61.35000000000218
11,12,4,14,16,50,16,38,7,10,20,10,176.75000000000364
12,12,4,14,16,50,16,38,7,10,20,13,62.80000000000291
13,12,4,14,16,50,16,38,7,10,20,16,62.80000000000291
14,12,4,14,16,50,16,38,7,10,25,10,62.80000000000291
15,12,4,14,16,50,16,38,7,10,25,13,62.80000000000291
16,12,4,14,16,50,16,38,7,10,25,16,82.50000000000364
17,12,4,14,16,50,16,38,7,10,30,10,62.80000000000291
18,12,4,14,16,50,16,38,7,10,30,13,62.80000000000291
19,12,4,14,16,50,16,38,7,10,30,16,82.50000000000364
20,12,4,14,16,50,16,38,7,13,20,10,62.80000000000291
21,12,4,14,16,50,16,38,7,13,20,13,62.80000000000291
22,12,4,14,16,50,16,38,7,13,20,16,82.50000000000364
23,12,4,14,16,50,16,38,7,13,25,10,62.80000000000291
24,12,4,14,16,50,16,38,7,13,25,13,82.50000000000364
25,12,4,14,16,50,16,38,7,13,25,16,82.50000000000364
26,12,4,14,16,50,16,38,7,13,30,10,62.80000000000291
27,12,4,14,16,50,16,38,7,13,30,13,82.50000000000364
28,12,4,14,16,50,16,38,7,13,30,16,82.50000000000364
29,12,4,14,16,50,16,38,7,16,20,10,62.80000000000291
30,12,4,14,16,50,16,38,7,16,20,13,82.50000000000364
31,12,4,14,16,50,16,38,7,16,20,16,82.50000000000364
32,12,4,14,16,50,16,38,7,16,25,10,82.50000000000364
33,12,4,14,16,50,16,38,7,16,25,13,82.50000000000364
34,12,4,14,16,50,16,38,7,16,25,16,82.50000000000364
35,12,4,14,16,50,16,38,7,16,30,10,82.50000000000364
36,12,4,14,16,50,16,38,7,16,30,13,82.50000000000364
37,12,4,14,16,50,16,38,7,16,30,16,62.80000000000291
38,12,4,14,16,50,16,38,9,10,20,10,190.90000000000146
39,12,4,14,16,50,16,38,9,10,20,13,94.15000000000146
40,12,4,14,16,50,16,38,9,10,20,16,94.15000000000146
41,12,4,14,16,50,16,38,9,10,25,10,76.95000000000073
42,12,4,14,16,50,16,38,9,10,25,13,94.15000000000146
43,12,4,14,16,50,16,38,9,10,25,16,113.85000000000218
44,12,4,14,16,50,16,38,9,10,30,10,94.15000000000146
45,12,4,14,16,50,16,38,9,10,30,13,94.15000000000146
46,12,4,14,16,50,16,38,9,10,30,16,113.85000000000218
47,12,4,14,16,50,16,38,9,13,20,10,94.15000000000146
48,12,4,14,16,50,16,38,9,13,20,13,94.15000000000146
49,12,4,14,16,50,16,38,9,13,20,16,113.85000000000218
50,12,4,14,16,50,16,38,9,13,25,10,94.15000000000146
51,12,4,14,16,50,16,38,9,13,25,13,113.85000000000218
52,12,4,14,16,50,16,38,9,13,25,16,113.85000000000218
53,12,4,14,16,50,16,38,9,13,30,10,94.15000000000146
54,12,4,14,16,50,16,38,9,13,30,13,113.85000000000218
55,12,4,14,16,50,16,38,9,13,30,16,61.35000000000218
56,12,4,14,16,50,16,38,9,16,20,10,94.15000000000146
57,12,4,14,16,50,16,38,9,16,20,13,113.85000000000218
58,12,4,14,16,50,16,38,9,16,20,16,113.85000000000218
59,12,4,14,16,50,16,38,9,16,25,10,113.85000000000218
60,12,4,14,16,50,16,38,9,16,25,13,113.85000000000218
61,12,4,14,16,50,16,38,9,16,25,16,61.35000000000218
62,12,4,14,16,50,16,38,9,16,30,10,113.85000000000218
63,12,4,14,16,50,16,38,9,16,30,13,61.35000000000218
64,12,4,14,16,50,16,38,9,16,30,16,41.650000000001455
65,12,4,14,16,50,16,38,11,10,20,10,197.54999999999927
66,12,4,14,16,50,16,38,11,10,20,13,83.59999999999854
67,12,4,14,16,50,16,38,11,10,20,16,83.59999999999854
68,12,4,14,16,50,16,38,11,10,25,10,83.59999999999854
69,12,4,14,16,50,16,38,11,10,25,13,83.59999999999854
70,12,4,14,16,50,16,38,11,10,25,16,103.29999999999927
71,12,4,14,16,50,16,38,11,10,30,10,83.59999999999854
72,12,4,14,16,50,16,38,11,10,30,13,83.59999999999854
73,12,4,14,16,50,16,38,11,10,30,16,103.29999999999927
74,12,4,14,16,50,16,38,11,13,20,10,83.59999999999854
75,12,4,14,16,50,16,38,11,13,20,13,83.59999999999854
76,12,4,14,16,50,16,38,11,13,20,16,103.29999999999927
77,12,4,14,16,50,16,38,11,13,25,10,83.59999999999854
78,12,4,14,16,50,16,38,11,13,25,13,103.29999999999927
79,12,4,14,16,50,16,38,11,13,25,16,103.29999999999927
80,12,4,14,16,50,16,38,11,13,30,10,83.59999999999854
81,12,4,14,16,50,16,38,11,13,30,13,103.29999999999927
82,12,4,14,16,50,16,38,11,13,30,16,68.0
83,12,4,14,16,50,16,38,11,16,20,10,83.59999999999854
84,12,4,14,16,50,16,38,11,16,20,13,103.29999999999927
85,12,4,14,16,50,16,38,11,16,20,16,103.29999999999927
86,12,4,14,16,50,16,38,11,16,25,10,103.29999999999927
87,12,4,14,16,50,16,38,11,16,25,13,103.29999999999927
88,12,4,14,16,50,16,38,11,16,25,16,68.0
89,12,4,14,16,50,16,38,11,16,30,10,103.29999999999927
90,12,4,14,16,50,16,38,11,16,30,13,68.0
91,12,4,14,16,50,16,38,11,16,30,16,48.29999999999927
92,12,4,14,16,50,20,30,7,10,20,10,233.75000000000728
93,12,4,14,16,50,20,30,7,10,20,13,200.85000000000946
94,12,4,14,16,50,20,30,7,10,20,16,200.85000000000946
95,12,4,14,16,50,20,30,7,10,25,10,183.65000000000873
96,12,4,14,16,50,20,30,7,10,25,13,200.85000000000946
97,12,4,14,16,50,20,30,7,10,25,16,220.5500000000102
98,12,4,14,16,50,20,30,7,10,30,10,200.85000000000946
99,12,4,14,16,50,20,30,7,10,30,13,200.85000000000946
100,12,4,14,16,50,20,30,7,10,30,16,220.5500000000102
101,12,4,14,16,50,20,30,7,13,20,10,200.85000000000946
102,12,4,14,16,50,20,30,7,13,20,13,200.85000000000946
103,12,4,14,16,50,20,30,7,13,20,16,220.5500000000102
104,12,4,14,16,50,20,30,7,13,25,10,200.85000000000946
105,12,4,14,16,50,20,30,7,13,25,13,220.5500000000102
106,12,4,14,16,50,20,30,7,13,25,16,250.50000000000728
107,12,4,14,16,50,20,30,7,13,30,10,200.85000000000946
108,12,4,14,16,50,20,30,7,13,30,13,220.5500000000102
109,12,4,14,16,50,20,30,7,13,30,16,250.50000000000728
110,12,4,14,16,50,20,30,7,16,20,10,200.85000000000946
111,12,4,14,16,50,20,30,7,16,20,13,220.5500000000102
112,12,4,14,16,50,20,30,7,16,20,16,250.50000000000728
113,12,4,14,16,50,20,30,7,16,25,10,220.5500000000102
114,12,4,14,16,50,20,30,7,16,25,13,250.50000000000728
115,12,4,14,16,50,20,30,7,16,25,16,250.50000000000728
116,12,4,14,16,50,20,30,7,16,30,10,220.5500000000102
117,12,4,14,16,50,20,30,7,16,30,13,250.50000000000728
118,12,4,14,16,50,20,30,7,16,30,16,230.80000000000655
119,12,4,14,16,50,20,30,9,10,20,10,254.95000000000437
120,12,4,14,16,50,20,30,9,10,20,13,264.80000000000655
121,12,4,14,16,50,20,30,9,10,20,16,264.80000000000655
122,12,4,14,16,50,20,30,9,10,25,10,204.85000000000582
123,12,4,14,16,50,20,30,9,10,25,13,264.80000000000655
124,12,4,14,16,50,20,30,9,10,25,16,241.75000000000728
125,12,4,14,16,50,20,30,9,10,30,10,222.05000000000655
126,12,4,14,16,50,20,30,9,10,30,13,264.80000000000655
127,12,4,14,16,50,20,30,9,10,30,16,241.75000000000728
128,12,4,14,16,50,20,30,9,13,20,10,222.05000000000655
129,12,4,14,16,50,20,30,9,13,20,13,264.80000000000655
130,12,4,14,16,50,20,30,9,13,20,16,241.75000000000728
131,12,4,14,16,50,20,30,9,13,25,10,264.80000000000655
132,12,4,14,16,50,20,30,9,13,25,13,241.75000000000728
133,12,4,14,16,50,20,30,9,13,25,16,261.2500000000073
134,12,4,14,16,50,20,30,9,13,30,10,264.80000000000655
135,12,4,14,16,50,20,30,9,13,30,13,241.75000000000728
136,12,4,14,16,50,20,30,9,13,30,16,261.2500000000073
137,12,4,14,16,50,20,30,9,16,20,10,264.80000000000655
138,12,4,14,16,50,20,30,9,16,20,13,241.75000000000728
139,12,4,14,16,50,20,30,9,16,20,16,261.2500000000073
140,12,4,14,16,50,20,30,9,16,25,10,284.5000000000073
141,12,4,14,16,50,20,30,9,16,25,13,241.75000000000728
142,12,4,14,16,50,20,30,9,16,25,16,261.2500000000073
143,12,4,14,16,50,20,30,9,16,30,10,241.75000000000728
144,12,4,14,16,50,20,30,9,16,30,13,261.2500000000073
145,12,4,14,16,50,20,30,9,16,30,16,241.55000000000655
146,12,4,14,16,50,20,30,11,10,20,10,318.3000000000029
147,12,4,14,16,50,20,30,11,10,20,13,308.6500000000051
148,12,4,14,16,50,20,30,11,10,20,16,308.6500000000051
149,12,4,14,16,50,20,30,11,10,25,10,268.20000000000437
150,12,4,14,16,50,20,30,11,10,25,13,308.6500000000051
151,12,4,14,16,50,20,30,11,10,25,16,285.4000000000051
152,12,4,14,16,50,20,30,11,10,30,10,285.4000000000051
153,12,4,14,16,50,20,30,11,10,30,13,308.6500000000051
154,12,4,14,16,50,20,30,11,10,30,16,285.4000000000051
155,12,4,14,16,50,20,30,11,13,20,10,285.4000000000051
156,12,4,14,16,50,20,30,11,13,20,13,308.6500000000051
157,12,4,14,16,50,20,30,11,13,20,16,285.4000000000051
158,12,4,14,16,50,20,30,11,13,25,10,308.6500000000051
159,12,4,14,16,50,20,30,11,13,25,13,285.4000000000051
160,12,4,14,16,50,20,30,11,13,25,16,285.4000000000051
161,12,4,14,16,50,20,30,11,13,30,10,308.6500000000051
162,12,4,14,16,50,20,30,11,13,30,13,285.4000000000051
163,12,4,14,16,50,20,30,11,13,30,16,285.4000000000051
164,12,4,14,16,50,20,30,11,16,20,10,308.6500000000051
165,12,4,14,16,50,20,30,11,16,20,13,285.4000000000051
166,12,4,14,16,50,20,30,11,16,20,16,285.4000000000051
167,12,4,14,16,50,20,30,11,16,25,10,308.6500000000051
168,12,4,14,16,50,20,30,11,16,25,13,285.4000000000051
169,12,4,14,16,50,20,30,11,16,25,16,285.4000000000051
170,12,4,14,16,50,20,30,11,16,30,10,285.4000000000051
171,12,4,14,16,50,20,30,11,16,30,13,285.4000000000051
172,12,4,14,16,50,20,30,11,16,30,16,285.4000000000051
173,12,4,14,16,50,20,34,7,10,20,10,209.90000000000873
174,12,4,14,16,50,20,34,7,10,20,13,159.8000000000102
175,12,4,14,16,50,20,34,7,10,20,16,159.8000000000102
176,12,4,14,16,50,20,34,7,10,25,10,159.8000000000102
177,12,4,14,16,50,20,34,7,10,25,13,159.8000000000102
178,12,4,14,16,50,20,34,7,10,25,16,179.5000000000109
179,12,4,14,16,50,20,34,7,10,30,10,159.8000000000102
180,12,4,14,16,50,20,34,7,10,30,13,159.8000000000102
181,12,4,14,16,50,20,34,7,10,30,16,179.5000000000109
182,12,4,14,16,50,20,34,7,13,20,10,159.8000000000102
183,12,4,14,16,50,20,34,7,13,20,13,159.8000000000102
184,12,4,14,16,50,20,34,7,13,20,16,179.5000000000109
185,12,4,14,16,50,20,34,7,13,25,10,159.8000000000102
186,12,4,14,16,50,20,34,7,13,25,13,179.5000000000109
187,12,4,14,16,50,20,34,7,13,25,16,209.450000000008
188,12,4,14,16,50,20,34,7,13,30,10,159.8000000000102
189,12,4,14,16,50,20,34,7,13,30,13,179.5000000000109
190,12,4,14,16,50,20,34,7,13,30,16,209.450000000008
191,12,4,14,16,50,20,34,7,16,20,10,159.8000000000102
192,12,4,14,16,50,20,34,7,16,20,13,179.5000000000109
193,12,4,14,16,50,20,34,7,16,20,16,209.450000000008
194,12,4,14,16,50,20,34,7,16,25,10,179.5000000000109
195,12,4,14,16,50,20,34,7,16,25,13,209.450000000008
196,12,4,14,16,50,20,34,7,16,25,16,209.450000000008
197,12,4,14,16,50,20,34,7,16,30,10,179.5000000000109
198,12,4,14,16,50,20,34,7,16,30,13,209.450000000008
199,12,4,14,16,50,20,34,7,16,30,16,189.75000000000728
200,12,4,14,16,50,20,34,9,10,20,10,290.5500000000029
201,12,4,14,16,50,20,34,9,10,20,13,300.4000000000051
202,12,4,14,16,50,20,34,9,10,20,16,300.4000000000051
203,12,4,14,16,50,20,34,9,10,25,10,240.45000000000437
204,12,4,14,16,50,20,34,9,10,25,13,300.4000000000051
205,12,4,14,16,50,20,34,9,10,25,16,277.3500000000058
206,12,4,14,16,50,20,34,9,10,30,10,257.6500000000051
207,12,4,14,16,50,20,34,9,10,30,13,300.4000000000051
208,12,4,14,16,50,20,34,9,10,30,16,277.3500000000058
209,12,4,14,16,50,20,34,9,13,20,10,257.6500000000051
210,12,4,14,16,50,20,34,9,13,20,13,300.4000000000051
211,12,4,14,16,50,20,34,9,13,20,16,277.3500000000058
212,12,4,14,16,50,20,34,9,13,25,10,300.4000000000051
213,12,4,14,16,50,20,34,9,13,25,13,277.3500000000058
214,12,4,14,16,50,20,34,9,13,25,16,296.8500000000058
215,12,4,14,16,50,20,34,9,13,30,10,300.4000000000051
216,12,4,14,16,50,20,34,9,13,30,13,277.3500000000058
217,12,4,14,16,50,20,34,9,13,30,16,244.35000000000582
218,12,4,14,16,50,20,34,9,16,20,10,300.4000000000051
219,12,4,14,16,50,20,34,9,16,20,13,277.3500000000058
220,12,4,14,16,50,20,34,9,16,20,16,296.8500000000058
221,12,4,14,16,50,20,34,9,16,25,10,320.1000000000058
222,12,4,14,16,50,20,34,9,16,25,13,277.3500000000058
223,12,4,14,16,50,20,34,9,16,25,16,244.35000000000582
224,12,4,14,16,50,20,34,9,16,30,10,277.3500000000058
225,12,4,14,16,50,20,34,9,16,30,13,244.35000000000582
226,12,4,14,16,50,20,34,9,16,30,16,224.6500000000051
227,12,4,14,16,50,20,34,11,10,20,10,277.25000000000364
228,12,4,14,16,50,20,34,11,10,20,13,267.6000000000058
229,12,4,14,16,50,20,34,11,10,20,16,267.6000000000058
230,12,4,14,16,50,20,34,11,10,25,10,227.1500000000051
231,12,4,14,16,50,20,34,11,10,25,13,267.6000000000058
232,12,4,14,16,50,20,34,11,10,25,16,244.35000000000582
233,12,4,14,16,50,20,34,11,10,30,10,244.35000000000582
234,12,4,14,16,50,20,34,11,10,30,13,267.6000000000058
235,12,4,14,16,50,20,34,11,10,30,16,244.35000000000582
236,12,4,14,16,50,20,34,11,13,20,10,244.35000000000582
237,12,4,14,16,50,20,34,11,13,20,13,267.6000000000058
238,12,4,14,16,50,20,34,11,13,20,16,244.35000000000582
239,12,4,14,16,50,20,34,11,13,25,10,267.6000000000058
240,12,4,14,16,50,20,34,11,13,25,13,244.35000000000582
241,12,4,14,16,50,20,34,11,13,25,16,244.35000000000582
242,12,4,14,16,50,20,34,11,13,30,10,267.6000000000058
243,12,4,14,16,50,20,34,11,13,30,13,244.35000000000582
244,12,4,14,16,50,20,34,11,13,30,16,191.85000000000582
245,12,4,14,16,50,20,34,11,16,20,10,267.6000000000058
246,12,4,14,16,50,20,34,11,16,20,13,244.35000000000582
247,12,4,14,16,50,20,34,11,16,20,16,244.35000000000582
248,12,4,14,16,50,20,34,11,16,25,10,267.6000000000058
249,12,4,14,16,50,20,34,11,16,25,13,244.35000000000582
250,12,4,14,16,50,20,34,11,16,25,16,191.85000000000582
251,12,4,14,16,50,20,34,11,16,30,10,244.35000000000582
252,12,4,14,16,50,20,34,11,16,30,13,191.85000000000582
253,12,4,14,16,50,20,34,11,16,30,16,191.85000000000582
254,12,4,14,16,50,20,38,7,10,20,10,234.05000000000655
255,12,4,14,16,50,20,38,7,10,20,13,183.950000000008
256,12,4,14,16,50,20,38,7,10,20,16,183.950000000008
257,12,4,14,16,50,20,38,7,10,25,10,183.950000000008
258,12,4,14,16,50,20,38,7,10,25,13,183.950000000008
259,12,4,14,16,50,20,38,7,10,25,16,203.65000000000873
260,12,4,14,16,50,20,38,7,10,30,10,183.950000000008
261,12,4,14,16,50,20,38,7,10,30,13,183.950000000008
262,12,4,14,16,50,20,38,7,10,30,16,203.65000000000873
263,12,4,14,16,50,20,38,7,13,20,10,183.950000000008
264,12,4,14,16,50,20,38,7,13,20,13,183.950000000008
265,12,4,14,16,50,20,38,7,13,20,16,203.65000000000873
266,12,4,14,16,50,20,38,7,13,25,10,183.950000000008
267,12,4,14,16,50,20,38,7,13,25,13,203.65000000000873
268,12,4,14,16,50,20,38,7,13,25,16,233.60000000000582
269,12,4,14,16,50,20,38,7,13,30,10,183.950000000008
270,12,4,14,16,50,20,38,7,13,30,13,203.65000000000873
271,12,4,14,16,50,20,38,7,13,30,16,233.60000000000582
272,12,4,14,16,50,20,38,7,16,20,10,183.950000000008
273,12,4,14,16,50,20,38,7,16,20,13,203.65000000000873
274,12,4,14,16,50,20,38,7,16,20,16,233.60000000000582
275,12,4,14,16,50,20,38,7,16,25,10,203.65000000000873
276,12,4,14,16,50,20,38,7,16,25,13,233.60000000000582
277,12,4,14,16,50,20,38,7,16,25,16,233.60000000000582
278,12,4,14,16,50,20,38,7,16,30,10,203.65000000000873
279,12,4,14,16,50,20,38,7,16,30,13,233.60000000000582
280,12,4,14,16,50,20,38,7,16,30,16,213.9000000000051
281,12,4,14,16,50,20,38,9,10,20,10,257.5500000000029
282,12,4,14,16,50,20,38,9,10,20,13,247.9000000000051
283,12,4,14,16,50,20,38,9,10,20,16,247.9000000000051
284,12,4,14,16,50,20,38,9,10,25,10,207.45000000000437
285,12,4,14,16,50,20,38,9,10,25,13,247.9000000000051
286,12,4,14,16,50,20,38,9,10,25,16,244.35000000000582
287,12,4,14,16,50,20,38,9,10,30,10,224.6500000000051
288,12,4,14,16,50,20,38,9,10,30,13,247.9000000000051
289,12,4,14,16,50,20,38,9,10,30,16,244.35000000000582
290,12,4,14,16,50,20,38,9,13,20,10,224.6500000000051
291,12,4,14,16,50,20,38,9,13,20,13,247.9000000000051
292,12,4,14,16,50,20,38,9,13,20,16,244.35000000000582
293,12,4,14,16,50,20,38,9,13,25,10,247.9000000000051
294,12,4,14,16,50,20,38,9,13,25,13,244.35000000000582
295,12,4,14,16,50,20,38,9,13,25,16,244.35000000000582
296,12,4,14,16,50,20,38,9,13,30,10,247.9000000000051
297,12,4,14,16,50,20,38,9,13,30,13,244.35000000000582
298,12,4,14,16,50,20,38,9,13,30,16,191.85000000000582
299,12,4,14,16,50,20,38,9,16,20,10,247.9000000000051
300,12,4,14,16,50,20,38,9,16,20,13,244.35000000000582
301,12,4,14,16,50,20,38,9,16,20,16,244.35000000000582
302,12,4,14,16,50,20,38,9,16,25,10,267.6000000000058
303,12,4,14,16,50,20,38,9,16,25,13,244.35000000000582
304,12,4,14,16,50,20,38,9,16,25,16,191.85000000000582
305,12,4,14,16,50,20,38,9,16,30,10,244.35000000000582
306,12,4,14,16,50,20,38,9,16,30,13,191.85000000000582
307,12,4,14,16,50,20,38,9,16,30,16,172.1500000000051
308,12,4,14,16,50,20,38,11,10,20,10,155.15000000000146
309,12,4,14,16,50,20,38,11,10,20,13,128.3000000000029
310,12,4,14,16,50,20,38,11,10,20,16,128.3000000000029
