,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,6,14,20,56,16,30,7,13,30,13,243.0500000000029
1,7,6,14,20,56,16,30,7,13,30,16,227.15000000000146
2,7,6,14,20,56,16,30,7,16,20,10,243.0500000000029
3,7,6,14,20,56,16,30,7,16,20,13,243.0500000000029
4,7,6,14,20,56,16,30,7,16,20,16,243.0500000000029
5,7,6,14,20,56,16,30,7,16,25,10,243.0500000000029
6,7,6,14,20,56,16,30,7,16,25,13,243.0500000000029
7,7,6,14,20,56,16,30,7,16,25,16,227.15000000000146
8,7,6,14,20,56,16,30,7,16,30,10,243.0500000000029
9,7,6,14,20,56,16,30,7,16,30,13,243.0500000000029
10,7,6,14,20,56,16,30,7,16,30,16,227.15000000000146
11,7,6,14,20,56,16,30,9,10,20,10,186.9000000000051
12,7,6,14,20,56,16,30,9,10,20,13,219.6500000000051
13,7,6,14,20,56,16,30,9,10,20,16,219.6500000000051
14,7,6,14,20,56,16,30,9,10,25,10,186.9000000000051
15,7,6,14,20,56,16,30,9,10,25,13,219.6500000000051
16,7,6,14,20,56,16,30,9,10,25,16,186.9000000000051
17,7,6,14,20,56,16,30,9,10,30,10,186.9000000000051
18,7,6,14,20,56,16,30,9,10,30,13,219.6500000000051
19,7,6,14,20,56,16,30,9,10,30,16,186.9000000000051
20,7,6,14,20,56,16,30,9,13,20,10,186.9000000000051
21,7,6,14,20,56,16,30,9,13,20,13,219.6500000000051
22,7,6,14,20,56,16,30,9,13,20,16,186.9000000000051
23,7,6,14,20,56,16,30,9,13,25,10,219.6500000000051
24,7,6,14,20,56,16,30,9,13,25,13,186.9000000000051
25,7,6,14,20,56,16,30,9,13,25,16,201.4000000000051
26,7,6,14,20,56,16,30,9,13,30,10,219.6500000000051
27,7,6,14,20,56,16,30,9,13,30,13,186.9000000000051
28,7,6,14,20,56,16,30,9,13,30,16,185.50000000000364
29,7,6,14,20,56,16,30,9,16,20,10,219.6500000000051
30,7,6,14,20,56,16,30,9,16,20,13,186.9000000000051
31,7,6,14,20,56,16,30,9,16,20,16,201.4000000000051
32,7,6,14,20,56,16,30,9,16,25,10,219.6500000000051
33,7,6,14,20,56,16,30,9,16,25,13,186.9000000000051
34,7,6,14,20,56,16,30,9,16,25,16,185.50000000000364
35,7,6,14,20,56,16,30,9,16,30,10,186.9000000000051
36,7,6,14,20,56,16,30,9,16,30,13,201.4000000000051
37,7,6,14,20,56,16,30,9,16,30,16,185.50000000000364
38,7,6,14,20,56,16,30,11,10,20,10,220.20000000000073
39,7,6,14,20,56,16,30,11,10,20,13,238.45000000000073
40,7,6,14,20,56,16,30,11,10,20,16,238.45000000000073
41,7,6,14,20,56,16,30,11,10,25,10,220.20000000000073
42,7,6,14,20,56,16,30,11,10,25,13,238.45000000000073
43,7,6,14,20,56,16,30,11,10,25,16,220.20000000000073
44,7,6,14,20,56,16,30,11,10,30,10,220.20000000000073
45,7,6,14,20,56,16,30,11,10,30,13,238.45000000000073
46,7,6,14,20,56,16,30,11,10,30,16,220.20000000000073
47,7,6,14,20,56,16,30,11,13,20,10,220.20000000000073
48,7,6,14,20,56,16,30,11,13,20,13,238.45000000000073
49,7,6,14,20,56,16,30,11,13,20,16,220.20000000000073
50,7,6,14,20,56,16,30,11,13,25,10,238.45000000000073
51,7,6,14,20,56,16,30,11,13,25,13,220.20000000000073
52,7,6,14,20,56,16,30,11,13,25,16,220.20000000000073
53,7,6,14,20,56,16,30,11,13,30,10,238.45000000000073
54,7,6,14,20,56,16,30,11,13,30,13,220.20000000000073
55,7,6,14,20,56,16,30,11,13,30,16,220.20000000000073
56,7,6,14,20,56,16,30,11,16,20,10,238.45000000000073
57,7,6,14,20,56,16,30,11,16,20,13,220.20000000000073
58,7,6,14,20,56,16,30,11,16,20,16,220.20000000000073
59,7,6,14,20,56,16,30,11,16,25,10,238.45000000000073
60,7,6,14,20,56,16,30,11,16,25,13,220.20000000000073
61,7,6,14,20,56,16,30,11,16,25,16,220.20000000000073
62,7,6,14,20,56,16,30,11,16,30,10,220.20000000000073
63,7,6,14,20,56,16,30,11,16,30,13,220.20000000000073
64,7,6,14,20,56,16,30,11,16,30,16,220.20000000000073
65,7,6,14,20,56,16,34,7,10,20,10,217.25
66,7,6,14,20,56,16,34,7,10,20,13,217.25
67,7,6,14,20,56,16,34,7,10,20,16,217.25
68,7,6,14,20,56,16,34,7,10,25,10,217.25
69,7,6,14,20,56,16,34,7,10,25,13,217.25
70,7,6,14,20,56,16,34,7,10,25,16,217.25
71,7,6,14,20,56,16,34,7,10,30,10,217.25
72,7,6,14,20,56,16,34,7,10,30,13,217.25
73,7,6,14,20,56,16,34,7,10,30,16,217.25
74,7,6,14,20,56,16,34,7,13,20,10,217.25
75,7,6,14,20,56,16,34,7,13,20,13,217.25
76,7,6,14,20,56,16,34,7,13,20,16,217.25
77,7,6,14,20,56,16,34,7,13,25,10,217.25
78,7,6,14,20,56,16,34,7,13,25,13,217.25
79,7,6,14,20,56,16,34,7,13,25,16,217.25
80,7,6,14,20,56,16,34,7,13,30,10,217.25
81,7,6,14,20,56,16,34,7,13,30,13,217.25
82,7,6,14,20,56,16,34,7,13,30,16,217.25
83,7,6,14,20,56,16,34,7,16,20,10,217.25
84,7,6,14,20,56,16,34,7,16,20,13,217.25
85,7,6,14,20,56,16,34,7,16,20,16,217.25
86,7,6,14,20,56,16,34,7,16,25,10,217.25
87,7,6,14,20,56,16,34,7,16,25,13,217.25
88,7,6,14,20,56,16,34,7,16,25,16,217.25
89,7,6,14,20,56,16,34,7,16,30,10,217.25
90,7,6,14,20,56,16,34,7,16,30,13,217.25
91,7,6,14,20,56,16,34,7,16,30,16,217.25
92,7,6,14,20,56,16,34,9,10,20,10,195.79999999999927
93,7,6,14,20,56,16,34,9,10,20,13,228.54999999999927
94,7,6,14,20,56,16,34,9,10,20,16,228.54999999999927
95,7,6,14,20,56,16,34,9,10,25,10,195.79999999999927
96,7,6,14,20,56,16,34,9,10,25,13,228.54999999999927
97,7,6,14,20,56,16,34,9,10,25,16,195.79999999999927
98,7,6,14,20,56,16,34,9,10,30,10,195.79999999999927
99,7,6,14,20,56,16,34,9,10,30,13,228.54999999999927
100,7,6,14,20,56,16,34,9,10,30,16,195.79999999999927
101,7,6,14,20,56,16,34,9,13,20,10,195.79999999999927
102,7,6,14,20,56,16,34,9,13,20,13,228.54999999999927
103,7,6,14,20,56,16,34,9,13,20,16,195.79999999999927
104,7,6,14,20,56,16,34,9,13,25,10,228.54999999999927
105,7,6,14,20,56,16,34,9,13,25,13,195.79999999999927
106,7,6,14,20,56,16,34,9,13,25,16,210.29999999999927
107,7,6,14,20,56,16,34,9,13,30,10,228.54999999999927
108,7,6,14,20,56,16,34,9,13,30,13,195.79999999999927
109,7,6,14,20,56,16,34,9,13,30,16,210.29999999999927
110,7,6,14,20,56,16,34,9,16,20,10,228.54999999999927
111,7,6,14,20,56,16,34,9,16,20,13,195.79999999999927
112,7,6,14,20,56,16,34,9,16,20,16,210.29999999999927
113,7,6,14,20,56,16,34,9,16,25,10,228.54999999999927
114,7,6,14,20,56,16,34,9,16,25,13,195.79999999999927
115,7,6,14,20,56,16,34,9,16,25,16,210.29999999999927
116,7,6,14,20,56,16,34,9,16,30,10,195.79999999999927
117,7,6,14,20,56,16,34,9,16,30,13,210.29999999999927
118,7,6,14,20,56,16,34,9,16,30,16,210.29999999999927
119,7,6,14,20,56,16,34,11,10,20,10,197.39999999999782
120,7,6,14,20,56,16,34,11,10,20,13,215.64999999999782
121,7,6,14,20,56,16,34,11,10,20,16,215.64999999999782
122,7,6,14,20,56,16,34,11,10,25,10,197.39999999999782
123,7,6,14,20,56,16,34,11,10,25,13,215.64999999999782
124,7,6,14,20,56,16,34,11,10,25,16,197.39999999999782
125,7,6,14,20,56,16,34,11,10,30,10,197.39999999999782
126,7,6,14,20,56,16,34,11,10,30,13,215.64999999999782
127,7,6,14,20,56,16,34,11,10,30,16,197.39999999999782
128,7,6,14,20,56,16,34,11,13,20,10,197.39999999999782
129,7,6,14,20,56,16,34,11,13,20,13,215.64999999999782
130,7,6,14,20,56,16,34,11,13,20,16,197.39999999999782
131,7,6,14,20,56,16,34,11,13,25,10,215.64999999999782
132,7,6,14,20,56,16,34,11,13,25,13,197.39999999999782
133,7,6,14,20,56,16,34,11,13,25,16,197.39999999999782
134,7,6,14,20,56,16,34,11,13,30,10,215.64999999999782
135,7,6,14,20,56,16,34,11,13,30,13,197.39999999999782
136,7,6,14,20,56,16,34,11,13,30,16,197.39999999999782
137,7,6,14,20,56,16,34,11,16,20,10,215.64999999999782
138,7,6,14,20,56,16,34,11,16,20,13,197.39999999999782
139,7,6,14,20,56,16,34,11,16,20,16,197.39999999999782
140,7,6,14,20,56,16,34,11,16,25,10,215.64999999999782
141,7,6,14,20,56,16,34,11,16,25,13,197.39999999999782
142,7,6,14,20,56,16,34,11,16,25,16,197.39999999999782
143,7,6,14,20,56,16,34,11,16,30,10,197.39999999999782
144,7,6,14,20,56,16,34,11,16,30,13,197.39999999999782
145,7,6,14,20,56,16,34,11,16,30,16,197.39999999999782
146,7,6,14,20,56,16,38,7,10,20,10,251.9499999999971
147,7,6,14,20,56,16,38,7,10,20,13,251.9499999999971
148,7,6,14,20,56,16,38,7,10,20,16,251.9499999999971
149,7,6,14,20,56,16,38,7,10,25,10,251.9499999999971
150,7,6,14,20,56,16,38,7,10,25,13,251.9499999999971
151,7,6,14,20,56,16,38,7,10,25,16,251.9499999999971
152,7,6,14,20,56,16,38,7,10,30,10,251.9499999999971
153,7,6,14,20,56,16,38,7,10,30,13,251.9499999999971
154,7,6,14,20,56,16,38,7,10,30,16,251.9499999999971
155,7,6,14,20,56,16,38,7,13,20,10,251.9499999999971
156,7,6,14,20,56,16,38,7,13,20,13,251.9499999999971
157,7,6,14,20,56,16,38,7,13,20,16,251.9499999999971
158,7,6,14,20,56,16,38,7,13,25,10,251.9499999999971
159,7,6,14,20,56,16,38,7,13,25,13,251.9499999999971
160,7,6,14,20,56,16,38,7,13,25,16,251.9499999999971
161,7,6,14,20,56,16,38,7,13,30,10,251.9499999999971
162,7,6,14,20,56,16,38,7,13,30,13,251.9499999999971
163,7,6,14,20,56,16,38,7,13,30,16,251.9499999999971
164,7,6,14,20,56,16,38,7,16,20,10,251.9499999999971
165,7,6,14,20,56,16,38,7,16,20,13,251.9499999999971
166,7,6,14,20,56,16,38,7,16,20,16,251.9499999999971
167,7,6,14,20,56,16,38,7,16,25,10,251.9499999999971
168,7,6,14,20,56,16,38,7,16,25,13,251.9499999999971
169,7,6,14,20,56,16,38,7,16,25,16,251.9499999999971
170,7,6,14,20,56,16,38,7,16,30,10,251.9499999999971
171,7,6,14,20,56,16,38,7,16,30,13,251.9499999999971
172,7,6,14,20,56,16,38,7,16,30,16,251.9499999999971
173,7,6,14,20,56,16,38,9,10,20,10,341.79999999999563
174,7,6,14,20,56,16,38,9,10,20,13,360.04999999999563
175,7,6,14,20,56,16,38,9,10,20,16,360.04999999999563
176,7,6,14,20,56,16,38,9,10,25,10,341.79999999999563
177,7,6,14,20,56,16,38,9,10,25,13,360.04999999999563
178,7,6,14,20,56,16,38,9,10,25,16,264.1999999999971
179,7,6,14,20,56,16,38,9,10,30,10,341.79999999999563
180,7,6,14,20,56,16,38,9,10,30,13,282.4499999999971
181,7,6,14,20,56,16,38,9,10,30,16,264.1999999999971
182,7,6,14,20,56,16,38,9,13,20,10,341.79999999999563
183,7,6,14,20,56,16,38,9,13,20,13,360.04999999999563
184,7,6,14,20,56,16,38,9,13,20,16,264.1999999999971
185,7,6,14,20,56,16,38,9,13,25,10,360.04999999999563
186,7,6,14,20,56,16,38,9,13,25,13,264.1999999999971
187,7,6,14,20,56,16,38,9,13,25,16,264.1999999999971
188,7,6,14,20,56,16,38,9,13,30,10,360.04999999999563
189,7,6,14,20,56,16,38,9,13,30,13,264.1999999999971
190,7,6,14,20,56,16,38,9,13,30,16,264.1999999999971
191,7,6,14,20,56,16,38,9,16,20,10,360.04999999999563
