,stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit
0,7,4,16,20,44,20,38,7,16,25,16,248.45000000000437
1,7,4,16,20,44,20,38,7,16,30,10,248.45000000000437
2,7,4,16,20,44,20,38,7,16,30,13,248.45000000000437
3,7,4,16,20,44,20,38,7,16,30,16,248.45000000000437
4,7,4,16,20,44,20,38,9,10,20,10,318.2999999999993
5,7,4,16,20,44,20,38,9,10,20,13,336.5499999999993
6,7,4,16,20,44,20,38,9,10,20,16,336.5499999999993
7,7,4,16,20,44,20,38,9,10,25,10,318.2999999999993
8,7,4,16,20,44,20,38,9,10,25,13,336.5499999999993
9,7,4,16,20,44,20,38,9,10,25,16,258.9500000000007
10,7,4,16,20,44,20,38,9,10,30,10,318.2999999999993
11,7,4,16,20,44,20,38,9,10,30,13,258.9500000000007
12,7,4,16,20,44,20,38,9,10,30,16,258.9500000000007
13,7,4,16,20,44,20,38,9,13,20,10,318.2999999999993
14,7,4,16,20,44,20,38,9,13,20,13,336.5499999999993
15,7,4,16,20,44,20,38,9,13,20,16,258.9500000000007
16,7,4,16,20,44,20,38,9,13,25,10,336.5499999999993
17,7,4,16,20,44,20,38,9,13,25,13,258.9500000000007
18,7,4,16,20,44,20,38,9,13,25,16,258.9500000000007
19,7,4,16,20,44,20,38,9,13,30,10,336.5499999999993
20,7,4,16,20,44,20,38,9,13,30,13,258.9500000000007
21,7,4,16,20,44,20,38,9,13,30,16,232.8000000000029
22,7,4,16,20,44,20,38,9,16,20,10,336.5499999999993
23,7,4,16,20,44,20,38,9,16,20,13,258.9500000000007
24,7,4,16,20,44,20,38,9,16,20,16,258.9500000000007
25,7,4,16,20,44,20,38,9,16,25,10,258.9500000000007
26,7,4,16,20,44,20,38,9,16,25,13,258.9500000000007
27,7,4,16,20,44,20,38,9,16,25,16,232.8000000000029
28,7,4,16,20,44,20,38,9,16,30,10,258.9500000000007
29,7,4,16,20,44,20,38,9,16,30,13,232.8000000000029
30,7,4,16,20,44,20,38,9,16,30,16,232.8000000000029
31,7,4,16,20,44,20,38,11,10,20,10,318.2999999999993
32,7,4,16,20,44,20,38,11,10,20,13,336.5499999999993
33,7,4,16,20,44,20,38,11,10,20,16,336.5499999999993
34,7,4,16,20,44,20,38,11,10,25,10,318.2999999999993
35,7,4,16,20,44,20,38,11,10,25,13,336.5499999999993
36,7,4,16,20,44,20,38,11,10,25,16,258.9500000000007
37,7,4,16,20,44,20,38,11,10,30,10,318.2999999999993
38,7,4,16,20,44,20,38,11,10,30,13,258.9500000000007
39,7,4,16,20,44,20,38,11,10,30,16,258.9500000000007
40,7,4,16,20,44,20,38,11,13,20,10,318.2999999999993
41,7,4,16,20,44,20,38,11,13,20,13,336.5499999999993
42,7,4,16,20,44,20,38,11,13,20,16,258.9500000000007
43,7,4,16,20,44,20,38,11,13,25,10,336.5499999999993
44,7,4,16,20,44,20,38,11,13,25,13,258.9500000000007
45,7,4,16,20,44,20,38,11,13,25,16,258.9500000000007
46,7,4,16,20,44,20,38,11,13,30,10,336.5499999999993
47,7,4,16,20,44,20,38,11,13,30,13,258.9500000000007
48,7,4,16,20,44,20,38,11,13,30,16,232.8000000000029
49,7,4,16,20,44,20,38,11,16,20,10,336.5499999999993
50,7,4,16,20,44,20,38,11,16,20,13,258.9500000000007
51,7,4,16,20,44,20,38,11,16,20,16,258.9500000000007
52,7,4,16,20,44,20,38,11,16,25,10,258.9500000000007
53,7,4,16,20,44,20,38,11,16,25,13,258.9500000000007
54,7,4,16,20,44,20,38,11,16,25,16,232.8000000000029
55,7,4,16,20,44,20,38,11,16,30,10,258.9500000000007
56,7,4,16,20,44,20,38,11,16,30,13,232.8000000000029
57,7,4,16,20,44,20,38,11,16,30,16,232.8000000000029
58,7,4,16,20,44,24,30,7,10,20,10,112.79999999999927
59,7,4,16,20,44,24,30,7,10,20,13,92.79999999999927
60,7,4,16,20,44,24,30,7,10,20,16,92.79999999999927
61,7,4,16,20,44,24,30,7,10,25,10,92.79999999999927
62,7,4,16,20,44,24,30,7,10,25,13,92.79999999999927
63,7,4,16,20,44,24,30,7,10,25,16,92.79999999999927
64,7,4,16,20,44,24,30,7,10,30,10,92.79999999999927
65,7,4,16,20,44,24,30,7,10,30,13,92.79999999999927
66,7,4,16,20,44,24,30,7,10,30,16,92.79999999999927
67,7,4,16,20,44,24,30,7,13,20,10,92.79999999999927
68,7,4,16,20,44,24,30,7,13,20,13,92.79999999999927
69,7,4,16,20,44,24,30,7,13,20,16,92.79999999999927
70,7,4,16,20,44,24,30,7,13,25,10,92.79999999999927
71,7,4,16,20,44,24,30,7,13,25,13,92.79999999999927
72,7,4,16,20,44,24,30,7,13,25,16,92.79999999999927
73,7,4,16,20,44,24,30,7,13,30,10,92.79999999999927
74,7,4,16,20,44,24,30,7,13,30,13,92.79999999999927
75,7,4,16,20,44,24,30,7,13,30,16,92.79999999999927
76,7,4,16,20,44,24,30,7,16,20,10,92.79999999999927
77,7,4,16,20,44,24,30,7,16,20,13,92.79999999999927
78,7,4,16,20,44,24,30,7,16,20,16,92.79999999999927
79,7,4,16,20,44,24,30,7,16,25,10,92.79999999999927
80,7,4,16,20,44,24,30,7,16,25,13,92.79999999999927
81,7,4,16,20,44,24,30,7,16,25,16,92.79999999999927
82,7,4,16,20,44,24,30,7,16,30,10,92.79999999999927
83,7,4,16,20,44,24,30,7,16,30,13,92.79999999999927
84,7,4,16,20,44,24,30,7,16,30,16,92.79999999999927
85,7,4,16,20,44,24,30,9,10,20,10,242.1999999999971
86,7,4,16,20,44,24,30,9,10,20,13,266.74999999999636
87,7,4,16,20,44,24,30,9,10,20,16,266.74999999999636
88,7,4,16,20,44,24,30,9,10,25,10,222.1999999999971
89,7,4,16,20,44,24,30,9,10,25,13,266.74999999999636
90,7,4,16,20,44,24,30,9,10,25,16,92.79999999999927
91,7,4,16,20,44,24,30,9,10,30,10,222.1999999999971
92,7,4,16,20,44,24,30,9,10,30,13,189.14999999999782
93,7,4,16,20,44,24,30,9,10,30,16,92.79999999999927
