stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,net_profit_july,net_profit_overall,percent
14.647310714581522,8.160265603492665,21.00269246889293,31.132807303093635,45.722773497329946,28.9301444248758,30.40167517240707,9.90316336389218,21.89795849001267,28.77469410114307,9.750494426500728,1685.3752999916687,127.51882499791829,1647.44412498959,50421.27871016677
13.360025514486376,8.115836623616506,21.003468336183623,31.80435728024622,45.52820511075157,29.621431559991045,29.341118204023743,11.099236355468436,22.097357251533683,29.69553659782949,9.740456338399504,1479.4993621378744,143.42982139860396,1457.4791835364813,24390.902549783805
16.162883726189158,2.458684311538539,19.228142375149663,33.75901870326207,38.62019396612908,37.88291604727822,25.07940366205678,12.439134006956223,15.835338274008636,30.66038453642932,9.070643709996036,1044.4438603809797,132.03558136905122,990.2923254762209,3836.9960243501887
14.918170277483004,3.292159640643312,19.16549109400288,34.02987305883644,43.14805701031344,39.63319006508756,24.26368660991174,6.681294303070762,10.715456156684969,31.532066013105943,10.68201280426647,812.722935005284,182.3409783350908,931.3957430628907,3001.5568456806104
19.14451066041641,2.571249988707778,19.65132091160116,35.0,38.86534591818008,35.932606403954004,26.25873928296871,13.826521775354882,16.86206937232691,31.65638969345528,6.1797460905678445,982.893318772938,126.9719573583352,926.6597867916898,3025.404356796937
18.302648888790813,2.0161824667070847,20.857614002321817,35.0,40.177381698495225,36.349616548942485,26.71012966820064,13.380319361318335,13.607576933712082,30.660743016006688,8.462578249052656,932.6076177793292,88.04205333362188,836.6023200017444,2115.1900989025617
