time,into,inth,intl,intc
2024-01-30 09:15:00,21775.4,21811.0,21771.6,21805.65
2024-01-30 09:20:00,21804.3,21804.3,21751.15,21768.2
2024-01-30 09:25:00,21766.85,21766.85,21697.2,21702.65
2024-01-30 09:30:00,21704.5,21753.25,21689.85,21712.95
2024-01-30 09:35:00,21715.15,21736.65,21711.5,21716.35
2024-01-30 09:40:00,21715.85,21765.1,21715.75,21761.65
2024-01-30 09:45:00,21761.05,21761.25,21721.15,21723.45
2024-01-30 09:50:00,21721.05,21729.65,21713.7,21717.0
2024-01-30 09:55:00,21716.85,21742.4,21707.1,21741.05
2024-01-30 10:00:00,21741.55,21769.0,21736.35,21769.0
2024-01-30 10:05:00,21768.8,21768.9,21739.75,21753.2
2024-01-30 10:10:00,21753.6,21772.95,21747.35,21762.95
2024-01-30 10:15:00,21763.7,21770.9,21745.3,21751.75
2024-01-30 10:20:00,21752.6,21757.45,21735.8,21754.7
2024-01-30 10:25:00,21755.35,21755.35,21723.55,21735.15
2024-01-30 10:30:00,21734.5,21740.5,21718.8,21724.6
2024-01-30 10:35:00,21725.15,21744.6,21724.0,21737.05
2024-01-30 10:40:00,21737.4,21743.4,21712.9,21717.25
2024-01-30 10:45:00,21717.4,21722.85,21694.6,21702.35
2024-01-30 10:50:00,21701.85,21703.15,21683.05,21697.35
2024-01-30 10:55:00,21697.55,21713.15,21697.55,21705.45
2024-01-30 11:00:00,21705.3,21715.3,21699.95,21702.1
2024-01-30 11:05:00,21702.35,21703.1,21656.2,21661.4
2024-01-30 11:10:00,21660.9,21682.8,21659.5,21681.4
2024-01-30 11:15:00,21681.7,21686.2,21675.3,21681.65
2024-01-30 11:20:00,21681.3,21683.1,21662.7,21663.85
2024-01-30 11:25:00,21663.55,21699.05,21663.35,21698.15
2024-01-30 11:30:00,21698.45,21707.35,21692.35,21707.3
2024-01-30 11:35:00,21707.55,21723.2,21706.95,21711.05
2024-01-30 11:40:00,21711.1,21723.7,21706.35,21718.2
2024-01-30 11:45:00,21718.1,21722.05,21707.2,21711.5
2024-01-30 11:50:00,21710.45,21714.65,21704.4,21708.5
2024-01-30 11:55:00,21707.35,21733.65,21707.35,21731.25
2024-01-30 12:00:00,21731.4,21731.45,21707.4,21716.65
2024-01-30 12:05:00,21715.15,21715.4,21698.05,21700.95
2024-01-30 12:10:00,21699.85,21716.7,21699.25,21710.4
2024-01-30 12:15:00,21710.0,21715.0,21701.85,21711.7
2024-01-30 12:20:00,21711.05,21715.35,21694.15,21694.15
2024-01-30 12:25:00,21693.2,21711.8,21693.2,21710.55
2024-01-30 12:30:00,21711.05,21711.5,21698.1,21704.5
2024-01-30 12:35:00,21703.2,21705.65,21694.9,21703.2
2024-01-30 12:40:00,21702.25,21704.85,21678.25,21683.1
2024-01-30 12:45:00,21683.0,21687.45,21668.05,21672.9
2024-01-30 12:50:00,21672.95,21688.65,21672.8,21683.5
2024-01-30 12:55:00,21682.95,21700.55,21682.95,21699.6
2024-01-30 13:00:00,21699.5,21701.65,21688.05,21693.05
2024-01-30 13:05:00,21692.35,21694.25,21669.55,21675.9
2024-01-30 13:10:00,21675.05,21679.75,21668.5,21675.85
2024-01-30 13:15:00,21675.4,21678.65,21663.2,21678.5
2024-01-30 13:20:00,21677.95,21678.95,21643.6,21677.2
2024-01-30 13:25:00,21675.65,21692.65,21669.95,21690.35
2024-01-30 13:30:00,21690.05,21696.65,21683.05,21689.25
2024-01-30 13:35:00,21689.6,21696.0,21683.35,21690.6
2024-01-30 13:40:00,21689.9,21696.25,21682.85,21687.1
2024-01-30 13:45:00,21686.8,21687.55,21658.2,21671.85
2024-01-30 13:50:00,21672.0,21677.2,21660.25,21662.65
2024-01-30 13:55:00,21662.7,21668.15,21655.0,21658.9
2024-01-30 14:00:00,21658.45,21668.8,21648.65,21667.2
2024-01-30 14:05:00,21666.85,21668.7,21634.6,21641.2
2024-01-30 14:10:00,21642.05,21668.95,21636.45,21665.75
2024-01-30 14:15:00,21671.05,21671.05,21634.9,21643.5
2024-01-30 14:20:00,21643.65,21656.65,21635.85,21642.8
2024-01-30 14:25:00,21641.3,21645.0,21615.9,21616.6
2024-01-30 14:30:00,21615.85,21617.15,21578.95,21589.8
2024-01-30 14:35:00,21589.5,21596.35,21562.7,21591.0
2024-01-30 14:40:00,21590.8,21591.9,21560.3,21566.1
2024-01-30 14:45:00,21565.05,21583.15,21548.9,21578.75
2024-01-30 14:50:00,21579.15,21582.25,21549.3,21551.75
2024-01-30 14:55:00,21551.05,21554.0,21540.95,21548.05
2024-01-30 15:00:00,21547.9,21568.1,21512.05,21523.75
2024-01-30 15:05:00,21522.9,21524.35,21504.55,21505.85
2024-01-30 15:10:00,21505.95,21527.4,21502.3,21527.35
2024-01-30 15:15:00,21527.55,21535.5,21513.5,21519.55
2024-01-30 15:20:00,21519.7,21534.85,21519.7,21529.6
2024-01-30 15:25:00,21528.45,21532.7,21487.25,21487.25
2024-01-31 09:15:00,21501.8,21501.8,21460.55,21479.05
2024-01-31 09:20:00,21477.95,21489.85,21449.65,21482.95
2024-01-31 09:25:00,21483.3,21521.95,21480.05,21521.35
2024-01-31 09:30:00,21522.0,21547.55,21489.95,21547.55
2024-01-31 09:35:00,21545.65,21560.9,21538.9,21549.25
