time,into,inth,intl,intc
2024-02-27 09:15:00,22099.75,22114.95,22092.6,22101.9
2024-02-27 09:18:00,22101.95,22107.0,22086.45,22094.7
2024-02-27 09:21:00,22095.7,22126.8,22095.7,22126.6
2024-02-27 09:24:00,22125.95,22137.75,22124.65,22136.95
2024-02-27 09:27:00,22137.45,22137.45,22124.15,22125.5
2024-02-27 09:30:00,22127.25,22130.65,22109.9,22129.1
2024-02-27 09:33:00,22129.25,22137.2,22124.9,22127.1
2024-02-27 09:36:00,22126.95,22130.0,22121.45,22128.3
2024-02-27 09:39:00,22128.75,22142.75,22128.3,22132.75
2024-02-27 09:42:00,22133.1,22133.1,22121.95,22128.15
2024-02-27 09:45:00,22126.95,22139.6,22126.95,22139.55
2024-02-27 09:48:00,22138.6,22151.4,22135.9,22144.4
2024-02-27 09:51:00,22145.15,22146.45,22132.75,22134.7
2024-02-27 09:54:00,22134.5,22137.65,22120.15,22125.95
2024-02-27 09:57:00,22126.4,22140.45,22126.4,22140.45
2024-02-27 10:00:00,22139.5,22148.95,22137.55,22148.95
2024-02-27 10:03:00,22148.15,22148.75,22134.4,22137.55
2024-02-27 10:06:00,22137.4,22137.4,22109.45,22114.8
2024-02-27 10:09:00,22114.65,22124.55,22109.1,22122.15
2024-02-27 10:12:00,22124.25,22124.25,22102.5,22109.05
2024-02-27 10:15:00,22108.5,22127.85,22105.85,22126.35
2024-02-27 10:18:00,22125.95,22126.95,22117.65,22123.25
2024-02-27 10:21:00,22123.9,22125.15,22111.2,22112.5
2024-02-27 10:24:00,22112.4,22121.3,22104.2,22113.05
2024-02-27 10:27:00,22114.35,22122.5,22108.8,22109.8
2024-02-27 10:30:00,22108.4,22120.95,22103.6,22120.95
2024-02-27 10:33:00,22121.3,22125.75,22116.5,22125.75
2024-02-27 10:36:00,22125.25,22127.2,22114.35,22119.85
2024-02-27 10:39:00,22120.05,22127.9,22118.35,22125.55
2024-02-27 10:42:00,22126.0,22135.05,22123.6,22135.05
2024-02-27 10:45:00,22135.6,22139.95,22131.5,22139.65
2024-02-27 10:48:00,22139.55,22142.4,22134.2,22140.85
2024-02-27 10:51:00,22140.8,22148.15,22133.55,22139.6
2024-02-27 10:54:00,22139.65,22148.95,22137.55,22145.35
2024-02-27 10:57:00,22145.5,22147.65,22142.85,22147.15
2024-02-27 11:00:00,22147.0,22158.55,22146.9,22152.75
2024-02-27 11:03:00,22151.7,22156.8,22151.35,22153.55
2024-02-27 11:06:00,22153.6,22153.95,22146.25,22149.2
2024-02-27 11:09:00,22149.05,22150.1,22142.25,22145.15
2024-02-27 11:12:00,22144.35,22150.7,22143.5,22145.1
2024-02-27 11:15:00,22144.65,22148.0,22136.15,22136.4
2024-02-27 11:18:00,22135.65,22138.5,22125.7,22133.0
2024-02-27 11:21:00,22132.6,22152.8,22132.2,22149.95
2024-02-27 11:24:00,22149.0,22166.1,22144.25,22166.1
2024-02-27 11:27:00,22165.65,22169.85,22155.65,22162.4
2024-02-27 11:30:00,22162.5,22165.05,22160.4,22163.4
2024-02-27 11:33:00,22162.9,22166.6,22162.15,22162.7
2024-02-27 11:36:00,22162.4,22167.05,22161.35,22164.05
2024-02-27 11:39:00,22163.85,22169.05,22147.7,22157.05
2024-02-27 11:42:00,22157.1,22157.1,22150.6,22153.8
2024-02-27 11:45:00,22152.8,22156.95,22143.0,22143.0
2024-02-27 11:48:00,22143.4,22152.65,22143.05,22149.55
2024-02-27 11:51:00,22150.35,22150.55,22137.85,22140.8
2024-02-27 11:54:00,22140.5,22141.6,22131.1,22133.1
2024-02-27 11:57:00,22132.55,22138.3,22125.15,22136.0
2024-02-27 12:00:00,22136.65,22144.8,22131.5,22133.3
2024-02-27 12:03:00,22133.85,22135.7,22114.85,22116.1
2024-02-27 12:06:00,22115.95,22125.25,22115.65,22118.5
2024-02-27 12:09:00,22118.75,22118.8,22111.7,22113.15
2024-02-27 12:12:00,22112.5,22125.5,22109.0,22124.3
2024-02-27 12:15:00,22124.9,22131.5,22116.35,22117.45
2024-02-27 12:18:00,22117.3,22121.65,22115.45,22120.85
2024-02-27 12:21:00,22120.8,22125.45,22119.8,22122.0
2024-02-27 12:24:00,22122.55,22134.9,22122.05,22132.35
2024-02-27 12:27:00,22131.65,22135.95,22130.6,22132.5
2024-02-27 12:30:00,22132.85,22141.7,22132.85,22140.35
2024-02-27 12:33:00,22140.8,22142.85,22126.8,22135.95
2024-02-27 12:36:00,22136.1,22151.25,22135.35,22149.65
2024-02-27 12:39:00,22149.7,22161.95,22149.0,22154.05
2024-02-27 12:42:00,22154.0,22164.5,22153.6,22161.1
2024-02-27 12:45:00,22161.35,22166.5,22159.9,22164.5
2024-02-27 12:48:00,22164.7,22186.3,22163.8,22184.2
2024-02-27 12:51:00,22184.6,22197.95,22184.6,22189.55
2024-02-27 12:54:00,22189.4,22205.6,22189.4,22199.0
2024-02-27 12:57:00,22198.95,22207.6,22195.65,22203.65
2024-02-27 13:00:00,22204.9,22207.65,22193.8,22196.65
2024-02-27 13:03:00,22195.95,22198.35,22189.6,22192.35
2024-02-27 13:06:00,22193.5,22198.8,22179.1,22185.05
2024-02-27 13:09:00,22186.7,22193.55,22182.15,22191.35
2024-02-27 13:12:00,22191.75,22206.25,22190.85,22205.95
2024-02-27 13:15:00,22204.55,22207.25,22194.75,22200.0
2024-02-27 13:18:00,22200.2,22217.35,22200.2,22210.25
2024-02-27 13:21:00,22209.4,22213.05,22200.05,22204.05
2024-02-27 13:24:00,22204.25,22207.0,22195.45,22197.5
2024-02-27 13:27:00,22197.0,22205.1,22187.65,22191.4
2024-02-27 13:30:00,22191.45,22205.1,22191.45,22202.7
2024-02-27 13:33:00,22201.9,22206.1,22193.75,22194.15
2024-02-27 13:36:00,22194.3,22197.85,22187.3,22189.1
2024-02-27 13:39:00,22188.4,22195.35,22179.95,22184.85
2024-02-27 13:42:00,22185.1,22189.6,22166.05,22168.4
2024-02-27 13:45:00,22167.85,22169.85,22159.05,22160.95
2024-02-27 13:48:00,22161.45,22162.55,22143.75,22150.1
2024-02-27 13:51:00,22149.85,22167.5,22149.85,22163.95
2024-02-27 13:54:00,22163.75,22166.1,22140.05,22141.35
2024-02-27 13:57:00,22141.05,22149.8,22132.4,22145.1
2024-02-27 14:00:00,22144.2,22144.85,22134.55,22139.4
2024-02-27 14:03:00,22139.6,22153.2,22138.5,22150.4
2024-02-27 14:06:00,22150.2,22164.8,22150.2,22154.85
2024-02-27 14:09:00,22154.4,22158.35,22148.45,22153.95
2024-02-27 14:12:00,22154.9,22165.75,22154.7,22163.1
2024-02-27 14:15:00,22162.9,22178.55,22162.9,22171.95
2024-02-27 14:18:00,22172.05,22173.9,22165.55,22167.3
2024-02-27 14:21:00,22168.95,22185.9,22168.75,22175.15
2024-02-27 14:24:00,22176.1,22177.85,22156.35,22162.5
2024-02-27 14:27:00,22161.45,22166.35,22151.55,22154.5
2024-02-27 14:30:00,22154.55,22160.6,22149.7,22156.55
2024-02-27 14:33:00,22157.9,22180.4,22157.9,22177.4
2024-02-27 14:36:00,22177.85,22184.5,22173.7,22177.0
2024-02-27 14:39:00,22178.3,22187.4,22174.0,22183.9
2024-02-27 14:42:00,22184.3,22192.7,22179.1,22179.1
2024-02-27 14:45:00,22180.1,22187.45,22178.65,22185.2
2024-02-27 14:48:00,22186.1,22188.55,22170.2,22175.65
2024-02-27 14:51:00,22176.6,22184.0,22176.1,22182.25
2024-02-27 14:54:00,22182.35,22192.65,22181.4,22186.95
2024-02-27 14:57:00,22186.9,22193.05,22182.15,22188.85
2024-02-27 15:00:00,22189.9,22205.25,22186.85,22199.15
2024-02-27 15:03:00,22198.65,22215.0,22195.45,22214.05
2024-02-27 15:06:00,22214.0,22216.6,22200.05,22202.85
2024-02-27 15:09:00,22202.75,22208.95,22201.65,22207.6
2024-02-27 15:12:00,22208.7,22211.15,22202.95,22203.9
2024-02-27 15:15:00,22203.55,22205.0,22187.45,22195.55
2024-02-27 15:18:00,22195.9,22197.15,22178.35,22178.95
2024-02-27 15:21:00,22179.95,22195.3,22179.35,22194.9
2024-02-27 15:24:00,22195.5,22198.9,22191.4,22193.7
2024-02-27 15:27:00,22195.05,22214.1,22187.2,22214.1
2024-02-28 09:15:00,22221.3,22221.3,22188.7,22196.5
2024-02-28 09:18:00,22198.4,22212.65,22196.5,22200.1
2024-02-28 09:21:00,22200.3,22212.35,22198.45,22212.1
2024-02-28 09:24:00,22212.2,22213.95,22202.15,22207.75
2024-02-28 09:27:00,22207.55,22208.2,22192.65,22199.3
2024-02-28 09:30:00,22198.45,22202.0,22184.6,22200.85
2024-02-28 09:33:00,22200.0,22207.1,22198.05,22198.7
2024-02-28 09:36:00,22199.0,22204.75,22195.9,22204.2
2024-02-28 09:39:00,22204.7,22205.35,22185.55,22200.6
2024-02-28 09:42:00,22201.25,22213.15,22199.25,22209.5
2024-02-28 09:45:00,22210.2,22211.9,22203.0,22203.9
2024-02-28 09:48:00,22204.25,22207.3,22196.6,22200.55
2024-02-28 09:51:00,22200.25,22207.2,22189.75,22191.05
2024-02-28 09:54:00,22190.35,22192.5,22184.45,22185.7
2024-02-28 09:57:00,22184.55,22188.4,22175.8,22175.8
2024-02-28 10:00:00,22175.3,22193.25,22169.0,22191.05
2024-02-28 10:03:00,22190.9,22203.3,22188.35,22203.3
2024-02-28 10:06:00,22202.65,22226.4,22202.65,22226.4
2024-02-28 10:09:00,22225.15,22228.45,22221.3,22221.3
2024-02-28 10:12:00,22220.25,22222.6,22211.1,22219.0
2024-02-28 10:15:00,22218.95,22226.3,22214.5,22214.9
2024-02-28 10:18:00,22215.15,22218.05,22209.35,22213.8
2024-02-28 10:21:00,22213.1,22224.5,22210.95,22212.65
2024-02-28 10:24:00,22212.55,22216.85,22207.05,22215.95
