time,into,inth,intl,intc
2024-06-18 09:15:00,50174.7,50184.5,50083.55,50090.6
2024-06-18 09:18:00,50093.45,50093.45,50003.55,50046.7
2024-06-18 09:21:00,50047.6,50058.2,49921.0,49925.25
2024-06-18 09:24:00,49924.5,49971.25,49900.75,49910.35
2024-06-18 09:27:00,49906.95,49964.15,49903.5,49960.35
2024-06-18 09:30:00,49958.65,50022.6,49954.4,50022.6
2024-06-18 09:33:00,50036.25,50094.25,50034.15,50080.55
2024-06-18 09:36:00,50074.35,50077.6,50029.25,50054.35
2024-06-18 09:39:00,50050.15,50077.5,50037.15,50065.9
2024-06-18 09:42:00,50063.15,50140.95,50063.15,50111.55
2024-06-18 09:45:00,50114.2,50165.65,50106.35,50155.1
2024-06-18 09:48:00,50157.2,50202.1,50153.0,50183.05
2024-06-18 09:51:00,50181.45,50228.9,50176.35,50207.95
2024-06-18 09:54:00,50206.55,50242.15,50203.3,50215.4
2024-06-18 09:57:00,50217.15,50234.8,50197.95,50232.8
2024-06-18 10:00:00,50235.3,50235.3,50194.3,50200.65
2024-06-18 10:03:00,50199.65,50240.9,50191.0,50225.85
2024-06-18 10:06:00,50230.35,50236.55,50211.9,50234.15
2024-06-18 10:09:00,50232.75,50246.65,50208.25,50208.25
2024-06-18 10:12:00,50209.9,50227.45,50174.1,50174.65
2024-06-18 10:15:00,50177.6,50225.25,50173.45,50214.35
2024-06-18 10:18:00,50216.05,50216.05,50091.2,50117.25
2024-06-18 10:21:00,50117.2,50141.45,50105.0,50125.95
2024-06-18 10:24:00,50127.9,50129.65,50068.15,50087.05
2024-06-18 10:27:00,50090.7,50137.55,50086.65,50128.75
2024-06-18 10:30:00,50127.9,50176.1,50126.95,50166.8
2024-06-18 10:33:00,50168.8,50184.9,50160.25,50167.05
2024-06-18 10:36:00,50172.2,50221.15,50166.6,50221.15
2024-06-18 10:39:00,50221.3,50248.25,50214.5,50230.55
2024-06-18 10:42:00,50227.05,50233.05,50214.75,50218.2
2024-06-18 10:45:00,50218.8,50229.65,50204.4,50224.15
2024-06-18 10:48:00,50223.45,50236.4,50216.35,50233.8
2024-06-18 10:51:00,50234.55,50264.3,50229.45,50251.85
2024-06-18 10:54:00,50252.1,50252.85,50216.95,50223.6
2024-06-18 10:57:00,50223.15,50233.5,50215.8,50224.25
2024-06-18 11:00:00,50222.15,50232.25,50211.7,50211.7
2024-06-18 11:03:00,50216.4,50218.7,50186.15,50210.1
2024-06-18 11:06:00,50210.35,50222.85,50205.95,50221.0
2024-06-18 11:09:00,50219.55,50242.4,50218.55,50231.35
2024-06-18 11:12:00,50230.35,50244.35,50223.6,50241.6
