time,into,inth,intl,intc
2024-06-18 09:15:00,23561.2,23561.2,23518.9,23536.65
2024-06-18 09:18:00,23536.85,23538.35,23519.25,23534.15
2024-06-18 09:21:00,23533.0,23538.7,23505.25,23507.95
2024-06-18 09:24:00,23508.1,23526.75,23500.4,23503.2
2024-06-18 09:27:00,23501.9,23516.8,23500.5,23516.25
2024-06-18 09:30:00,23515.0,23535.55,23515.0,23534.15
2024-06-18 09:33:00,23538.2,23554.75,23538.2,23543.7
2024-06-18 09:36:00,23542.75,23548.4,23534.9,23545.4
2024-06-18 09:39:00,23544.75,23549.5,23538.0,23542.45
2024-06-18 09:42:00,23542.4,23558.85,23541.1,23553.7
2024-06-18 09:45:00,23553.95,23568.55,23553.65,23567.8
2024-06-18 09:48:00,23568.0,23572.75,23562.45,23564.0
2024-06-18 09:51:00,23562.3,23572.6,23560.35,23563.6
2024-06-18 09:54:00,23565.05,23565.05,23553.9,23555.1
2024-06-18 09:57:00,23555.3,23563.25,23549.25,23562.5
2024-06-18 10:00:00,23562.75,23566.15,23553.95,23554.95
2024-06-18 10:03:00,23555.3,23577.8,23555.3,23576.75
2024-06-18 10:06:00,23577.05,23578.0,23565.8,23565.8
2024-06-18 10:09:00,23566.35,23567.95,23555.85,23558.8
2024-06-18 10:12:00,23559.15,23561.6,23542.35,23542.35
2024-06-18 10:15:00,23540.4,23556.2,23540.4,23554.15
2024-06-18 10:18:00,23553.7,23553.7,23517.2,23523.5
2024-06-18 10:21:00,23522.7,23531.6,23519.05,23525.05
2024-06-18 10:24:00,23526.3,23526.3,23512.85,23520.6
2024-06-18 10:27:00,23520.3,23538.65,23520.3,23535.0
2024-06-18 10:30:00,23534.75,23550.5,23534.35,23547.75
2024-06-18 10:33:00,23547.2,23550.35,23538.05,23538.85
2024-06-18 10:36:00,23538.35,23543.5,23536.3,23540.75
2024-06-18 10:39:00,23541.45,23548.85,23536.7,23538.7
2024-06-18 10:42:00,23539.1,23542.6,23534.55,23536.35
2024-06-18 10:45:00,23535.95,23541.0,23532.75,23539.7
2024-06-18 10:48:00,23541.05,23546.7,23539.5,23542.6
2024-06-18 10:51:00,23542.85,23545.2,23537.85,23539.1
2024-06-18 10:54:00,23539.15,23540.35,23530.75,23534.5
2024-06-18 10:57:00,23534.45,23542.65,23534.15,23538.2
2024-06-18 11:00:00,23537.55,23540.45,23533.45,23535.2
2024-06-18 11:03:00,23535.65,23536.7,23526.95,23536.4
2024-06-18 11:06:00,23536.25,23545.0,23534.7,23542.55
2024-06-18 11:09:00,23543.15,23551.25,23542.9,23544.1
2024-06-18 11:12:00,23544.25,23547.45,23540.25,23540.5
2024-06-18 11:15:00,23541.3,23550.95,23541.3,23549.35
2024-06-18 11:18:00,23549.0,23549.25,23543.55,23546.05
2024-06-18 11:21:00,23546.25,23557.35,23546.25,23547.15
2024-06-18 11:24:00,23547.1,23548.7,23542.65,23542.65
2024-06-18 11:27:00,23543.6,23547.25,23542.05,23544.55
2024-06-18 11:30:00,23544.05,23546.65,23537.3,23541.65
2024-06-18 11:33:00,23542.3,23546.25,23539.55,23543.9
2024-06-18 11:36:00,23543.85,23547.25,23543.6,23545.45
2024-06-18 11:39:00,23545.5,23547.25,23542.15,23543.0
2024-06-18 11:42:00,23543.25,23548.65,23540.95,23542.25
2024-06-18 11:45:00,23542.55,23546.25,23536.8,23537.9
2024-06-18 11:48:00,23538.45,23543.25,23535.6,23539.65
2024-06-18 11:51:00,23539.35,23545.2,23537.65,23541.6
2024-06-18 11:54:00,23542.15,23544.6,23540.95,23542.85
2024-06-18 11:57:00,23542.45,23546.25,23539.9,23540.25
2024-06-18 12:00:00,23540.65,23541.75,23535.4,23537.7
2024-06-18 12:03:00,23537.35,23539.2,23535.25,23536.1
2024-06-18 12:06:00,23537.2,23545.6,23536.95,23544.2
2024-06-18 12:09:00,23544.45,23546.7,23538.05,23538.05
2024-06-18 12:12:00,23538.35,23539.95,23532.05,23533.75
2024-06-18 12:15:00,23533.9,23537.1,23530.0,23534.75
2024-06-18 12:18:00,23534.6,23538.0,23529.3,23532.15
2024-06-18 12:21:00,23531.6,23539.7,23529.35,23538.8
2024-06-18 12:24:00,23539.2,23541.4,23533.1,23536.7
2024-06-18 12:27:00,23535.9,23536.4,23525.25,23525.25
2024-06-18 12:30:00,23525.95,23527.35,23517.05,23517.05
2024-06-18 12:33:00,23516.4,23530.1,23513.7,23529.55
2024-06-18 12:36:00,23529.4,23532.05,23528.8,23530.15
2024-06-18 12:39:00,23531.2,23535.3,23529.35,23533.2
2024-06-18 12:42:00,23532.5,23534.7,23525.45,23527.45
2024-06-18 12:45:00,23526.1,23527.85,23521.15,23521.75
2024-06-18 12:48:00,23521.35,23526.95,23520.2,23526.55
2024-06-18 12:51:00,23526.65,23529.4,23524.25,23524.25
2024-06-18 12:54:00,23524.9,23536.6,23524.05,23533.25
2024-06-18 12:57:00,23532.6,23534.0,23528.75,23528.75
