time,into,inth,intl,intc
2024-05-21 09:15:00,22448.6,22495.75,22440.9,22467.4
2024-05-21 09:18:00,22465.4,22485.55,22443.5,22484.35
2024-05-21 09:21:00,22485.9,22508.85,22482.55,22493.3
2024-05-21 09:24:00,22490.15,22496.1,22464.15,22475.6
2024-05-21 09:27:00,22473.25,22482.0,22462.15,22470.05
2024-05-21 09:30:00,22469.4,22480.7,22465.85,22476.0
2024-05-21 09:33:00,22475.85,22484.3,22469.45,22472.15
2024-05-21 09:36:00,22471.55,22473.25,22454.55,22460.85
2024-05-21 09:39:00,22459.7,22482.95,22459.45,22469.35
2024-05-21 09:42:00,22468.85,22478.85,22467.55,22473.5
2024-05-21 09:45:00,22472.3,22483.2,22470.7,22480.15
2024-05-21 09:48:00,22479.15,22481.55,22465.6,22470.0
2024-05-21 09:51:00,22468.4,22472.9,22457.9,22458.5
2024-05-21 09:54:00,22457.7,22463.05,22449.0,22458.35
2024-05-21 09:57:00,22456.65,22465.75,22454.5,22461.6
2024-05-21 10:00:00,22461.45,22471.8,22457.4,22468.0
2024-05-21 10:03:00,22467.55,22485.75,22467.55,22480.5
2024-05-21 10:06:00,22480.3,22482.95,22471.95,22472.8
2024-05-21 10:09:00,22472.3,22480.05,22467.8,22473.85
2024-05-21 10:12:00,22472.35,22473.7,22465.55,22465.7
2024-05-21 10:15:00,22465.75,22471.2,22460.45,22464.35
2024-05-21 10:18:00,22463.3,22470.1,22461.7,22465.6
2024-05-21 10:21:00,22465.35,22474.05,22465.35,22472.5
2024-05-21 10:24:00,22472.9,22482.75,22472.2,22475.95
2024-05-21 10:27:00,22472.75,22480.55,22472.65,22479.5
2024-05-21 10:30:00,22478.6,22480.45,22469.75,22470.2
2024-05-21 10:33:00,22469.8,22471.0,22462.1,22466.5
2024-05-21 10:36:00,22465.45,22468.95,22461.25,22467.8
2024-05-21 10:39:00,22466.8,22470.65,22463.25,22465.45
2024-05-21 10:42:00,22465.1,22466.65,22457.8,22458.05
2024-05-21 10:45:00,22457.65,22465.75,22454.1,22465.75
2024-05-21 10:48:00,22464.85,22476.75,22464.85,22475.5
2024-05-21 10:51:00,22474.75,22476.2,22468.9,22472.55
2024-05-21 10:54:00,22472.1,22477.2,22470.4,22474.6
2024-05-21 10:57:00,22474.9,22482.75,22474.9,22477.95
2024-05-21 11:00:00,22478.05,22489.95,22476.8,22489.6
2024-05-21 11:03:00,22489.95,22500.9,22488.75,22498.4
2024-05-21 11:06:00,22497.3,22507.75,22497.3,22505.45
2024-05-21 11:09:00,22505.2,22506.35,22497.9,22499.3
2024-05-21 11:12:00,22498.45,22507.15,22497.9,22503.85
