time,into,inth,intl,intc
2024-05-21 09:15:00,48017.15,48149.9,48010.85,48092.5
2024-05-21 09:18:00,48090.15,48151.15,48063.55,48151.15
2024-05-21 09:21:00,48154.7,48217.95,48143.8,48169.85
2024-05-21 09:24:00,48167.65,48179.05,48131.05,48158.0
2024-05-21 09:27:00,48153.55,48184.75,48126.1,48133.6
2024-05-21 09:30:00,48129.0,48142.6,48098.7,48120.8
2024-05-21 09:33:00,48121.35,48142.65,48081.1,48093.35
2024-05-21 09:36:00,48089.95,48110.85,48066.1,48073.15
2024-05-21 09:39:00,48072.7,48136.15,48069.05,48093.0
2024-05-21 09:42:00,48090.95,48105.9,48075.8,48085.4
2024-05-21 09:45:00,48087.2,48113.5,48081.05,48102.1
2024-05-21 09:48:00,48103.45,48110.65,48064.45,48083.15
2024-05-21 09:51:00,48082.8,48094.05,48056.9,48058.7
2024-05-21 09:54:00,48057.15,48070.45,48014.85,48064.1
2024-05-21 09:57:00,48060.9,48063.15,48026.85,48026.85
2024-05-21 10:00:00,48025.5,48054.0,47993.95,48029.2
2024-05-21 10:03:00,48028.7,48062.35,48023.95,48049.4
2024-05-21 10:06:00,48049.85,48064.05,48013.6,48015.6
2024-05-21 10:09:00,48017.75,48029.95,47998.35,48013.65
2024-05-21 10:12:00,48014.0,48017.85,47999.65,48000.55
2024-05-21 10:15:00,48003.2,48025.9,47961.2,48022.65
2024-05-21 10:18:00,48021.8,48040.2,48013.55,48034.65
2024-05-21 10:21:00,48036.35,48060.3,48034.35,48047.4
2024-05-21 10:24:00,48047.25,48080.7,48042.7,48057.2
2024-05-21 10:27:00,48053.25,48085.35,48050.0,48073.85
2024-05-21 10:30:00,48072.25,48074.9,48037.35,48038.2
2024-05-21 10:33:00,48034.75,48042.3,48019.1,48036.25
2024-05-21 10:36:00,48036.6,48038.55,48016.0,48023.35
2024-05-21 10:39:00,48021.85,48038.8,48018.0,48024.2
2024-05-21 10:42:00,48026.2,48040.7,48022.1,48022.1
2024-05-21 10:45:00,48022.95,48045.9,48015.8,48043.35
2024-05-21 10:48:00,48042.9,48058.7,48034.95,48054.7
2024-05-21 10:51:00,48054.0,48073.25,48046.5,48064.35
2024-05-21 10:54:00,48064.75,48078.6,48059.0,48071.3
2024-05-21 10:57:00,48070.9,48089.0,48056.75,48057.2
2024-05-21 11:00:00,48056.9,48088.15,48055.75,48086.4
2024-05-21 11:03:00,48083.5,48126.8,48083.15,48111.15
2024-05-21 11:06:00,48105.5,48119.7,48105.2,48109.75
2024-05-21 11:09:00,48107.95,48112.75,48084.9,48101.15
2024-05-21 11:12:00,48098.95,48115.15,48098.45,48112.55
2024-05-21 11:15:00,48110.8,48156.6,48110.8,48141.65
2024-05-21 11:18:00,48138.15,48157.8,48133.1,48148.75
2024-05-21 11:21:00,48148.4,48151.45,48117.6,48127.7
2024-05-21 11:24:00,48130.15,48155.65,48125.85,48140.5
2024-05-21 11:27:00,48140.7,48146.1,48125.1,48139.35
2024-05-21 11:30:00,48140.9,48147.95,48125.35,48129.75
2024-05-21 11:33:00,48128.8,48131.3,48111.0,48125.8
2024-05-21 11:36:00,48125.9,48136.4,48108.55,48132.75
2024-05-21 11:39:00,48133.5,48143.2,48126.35,48140.25
2024-05-21 11:42:00,48140.35,48162.75,48120.8,48151.3
2024-05-21 11:45:00,48151.45,48152.65,48132.3,48147.4
2024-05-21 11:48:00,48147.6,48159.85,48139.2,48143.85
2024-05-21 11:51:00,48144.05,48160.7,48137.75,48155.65
2024-05-21 11:54:00,48157.3,48185.75,48155.75,48179.35
2024-05-21 11:57:00,48179.0,48185.0,48165.5,48173.5
2024-05-21 12:00:00,48173.6,48204.1,48172.8,48185.35
2024-05-21 12:03:00,48186.35,48186.35,48144.35,48152.95
2024-05-21 12:06:00,48151.65,48160.1,48135.65,48135.65
2024-05-21 12:09:00,48136.05,48165.55,48135.9,48159.85
2024-05-21 12:12:00,48158.5,48183.55,48156.25,48170.75
2024-05-21 12:15:00,48169.1,48173.55,48157.35,48162.1
2024-05-21 12:18:00,48162.8,48166.35,48156.25,48163.45
2024-05-21 12:21:00,48163.1,48163.5,48134.5,48144.75
2024-05-21 12:24:00,48141.45,48153.45,48138.3,48145.05
2024-05-21 12:27:00,48145.15,48145.15,48116.2,48139.7
2024-05-21 12:30:00,48139.75,48161.25,48135.2,48153.75
2024-05-21 12:33:00,48153.65,48174.65,48151.2,48163.4
2024-05-21 12:36:00,48163.55,48179.9,48163.55,48170.2
2024-05-21 12:39:00,48169.55,48182.0,48149.45,48169.65
2024-05-21 12:42:00,48170.85,48181.85,48156.75,48164.7
2024-05-21 12:45:00,48164.5,48194.95,48159.25,48182.4
2024-05-21 12:48:00,48182.35,48199.45,48178.0,48199.45
2024-05-21 12:51:00,48198.9,48209.05,48192.9,48207.35
2024-05-21 12:54:00,48206.35,48255.75,48198.65,48248.1
2024-05-21 12:57:00,48248.6,48254.55,48234.7,48245.75
2024-05-21 13:00:00,48245.9,48259.25,48239.1,48246.85
