stoploss,squee,lookback,ema_length,conv,length,lengthMA,lengthSignal,fast,slow,signal,net_profit,final_net_profit
0.0,8.098090757802412,25.480099172819024,16.41112518150248,66.59479912856685,31.315301398262907,40.38910950028328,12.442511669539634,5.658772516641665,22.931548719485505,15.31586888996938,1449.7999999999956,1449.7999999999956
0.0,7.329789176699835,24.46781579438318,17.1319153683092,66.41822997482461,32.26288994259214,40.31049499442066,11.97054733848631,5.609051742009425,22.560690481489896,14.678551431696988,1436.699999999997,1436.699999999997
0.3382524821455497,7.944992938033494,24.76681429777381,17.666561544924665,66.59571448405282,31.841736567173086,39.78335480791272,12.84999189527082,5.956786993155595,23.82000020865397,14.96044912239761,1435.4168907857163,1435.4168907857165
0.3392653166712984,7.942193880517725,24.768706722723987,17.664125518529737,66.59513147747393,31.84270249087307,39.79266888869428,12.850064960371157,5.961164059757583,23.820349359292777,14.957878614042263,1435.3723260663464,1435.3723260663464
1.653555217131581,7.741106231608525,24.86172404841276,17.073660367814533,66.93897575989743,31.332980763510804,40.40641774636706,12.375250555474963,5.79195283325463,22.552610681709048,14.592590911913891,1396.9864600118526,1396.9864600118526
0.0,7.978788067096996,24.9021709591184,17.864118269542857,66.9566421984381,31.03863317779048,40.14455679718344,11.432712346571462,5.26966936578515,23.32055241148524,14.84453710784193,1394.8500000000058,1394.8500000000058
0.0,7.69682905922829,24.961220115358767,17.391371285220643,67.93666728934892,31.491969809070675,40.69157907599058,12.739432169816942,5.8333854955025854,22.582326601356268,15.147575774991726,1389.75,1389.75
0.0,8.61406885552198,27.779112577852445,14.28762966244922,66.74655723431634,31.632515588173543,41.67421713420426,12.018669442845344,5.481369920485949,24.725012359685547,15.978620190927495,1383.25,1383.25
0.0,8.2402148643529,24.162523328414085,17.610803603940564,67.54580978500425,31.295650526195143,44.36540130055301,7.404697775927038,4.9863436817973845,33.97273722164898,18.90543525997712,1378.6000000000058,1378.6000000000058
0.0031879547277211,8.395034214737334,24.122649144327003,17.726336871723433,66.47232413219189,31.59042217054429,44.77221048995391,7.878457442960888,4.793164791903628,33.41873259707896,18.765167411257497,1374.040602263805,1374.0406022638053
0.0,6.759711055308829,25.873209467137897,16.681468772063326,67.85826571688578,31.399086012423925,40.027449574664175,12.328125992983832,5.568716156195991,24.08669800833999,14.554968662928886,1369.3499999999983,1369.3499999999985
0.0,6.72494087518335,25.823341827904063,16.66667289077723,67.84385429252575,31.429293334129717,40.00253935471918,12.297953071107028,5.521123378265077,24.04127408333433,14.52744736197058,1369.3499999999983,1369.3499999999985
0.350427572239536,6.772251788249486,25.69060230839968,16.46798166507621,67.58622853108781,31.45470755030786,41.59765770819703,11.936222425093444,6.204365997444612,22.56619535677446,13.75363082959417,1364.6328971105104,1364.6328971105104
0.0,7.997570156341922,25.030607807529467,17.263358632748663,66.6929487188467,31.251232085893125,40.24526698697016,12.643335170759038,6.15109515271255,22.24847651100028,13.653529617572325,1363.1000000000058,1363.1000000000058
0.0,7.998405529986663,25.02933400820608,17.265227088626254,66.69185552807099,31.250071406617337,40.24583534564677,12.644734187927426,6.14926702169657,22.24944241317909,13.652568578840269,1363.1000000000058,1363.1000000000058
0.0,8.987340193742915,23.467603330262225,18.03800026879325,66.13312027446707,31.42141141810703,44.813219145999824,7.92526430519596,4.31816870613085,33.71612737763131,18.31631612776204,1361.4500000000044,1361.4500000000044
0.0,8.31250958335644,28.27011405685224,13.815711812776817,66.83071285151546,31.05918360542822,42.885839719457806,11.720332275115172,5.652814175204023,25.91731024508403,16.342927470114258,1358.5999999999983,1358.5999999999985
0.0,8.231748324416271,27.63613671853158,15.136935439316654,65.56144122313641,31.79507297211545,45.682030801203055,8.623117570191042,4.115438898071231,32.01073890044968,20.159439089410977,1350.4500000000044,1350.4500000000044
2.0632739823582216,8.016813967095201,26.314182528359037,15.627975197531669,67.52163341231476,31.832805517742877,41.04323581897133,11.38579433276153,6.316493935098421,23.483187437547382,13.690188367999344,1344.252670793976,1344.252670793976
6.841288321950411,10.0,28.759644209070125,15.341836934338096,58.74669154709429,30.56533200929012,40.2345298407217,5.654941812012243,9.654307609812712,24.619230928380457,7.26785666833918,1333.2117189366545,1333.2117189366545
0.0,7.1134529942828335,26.93172202987416,15.906481964377548,68.69168959554536,32.66812510080415,40.38344011958934,12.28852996855902,5.454888306397215,24.544669219898317,15.168112423113088,1331.4499999999898,1331.4499999999898
0.0,7.527192149882074,24.41892604069484,17.634306812258647,65.58851874920282,31.268303416873216,44.23271633914353,8.058516985252986,5.110750922332928,33.243859540097525,18.72956176921398,1314.9000000000017,1314.9000000000015
0.0,7.118962641511138,27.00088114918876,14.959208319800387,63.19781971307237,31.39742951908812,43.52630344110728,9.372663366743303,4.754346575915583,29.522480084732003,21.059934687998386,1310.9000000000087,1310.9000000000087
0.0,7.676844288360175,24.43537849697046,16.981147632406877,66.67601512727072,30.855616229988463,41.23019196271042,11.322218494966164,5.611206009866771,21.770515349606985,14.42169233355766,1310.5499999999884,1310.5499999999884
0.5975146946195666,7.7215437665362225,24.51209805864856,17.091854029867033,65.32388874993387,30.91864331636662,40.25103964284059,11.87447754639724,5.84137657640983,23.18286222216017,14.180529390525525,1294.0543828258596,1294.0543828258596
0.0,7.528492121575704,27.721966644055545,15.176848838288793,66.50423624491249,31.530763285856363,46.33837875654107,7.831127329806251,5.119927432123989,32.7563953173388,19.715710442745408,1292.550000000003,1292.550000000003
0.0,6.065103872606117,27.7949268122243,14.295732614828458,67.83747944332342,31.438474365117496,43.14384941226786,10.380281826905495,5.582702962234719,27.945124610478512,18.073427986575076,1291.4999999999927,1291.4999999999927
0.0,6.0667838511485535,27.798581108683884,14.2880376119118,67.82629119702663,31.44798733694003,43.14072872228135,10.37111926044033,5.577818833633511,27.95356044926912,18.09256753789559,1291.4999999999927,1291.4999999999927
0.0,8.894633524039978,26.635303431154565,15.50728305405043,65.61616551182867,31.764136664040223,46.1815289043661,7.411475871854797,4.485146215600205,32.61657547444662,19.66999083896048,1288.1500000000087,1259.8000000000102
0.0,7.126344286284774,27.876121782721096,15.031578293056317,66.02022799659457,31.62824837393157,43.7009504024416,9.529217450713574,5.292899906781181,30.99863304734761,19.6569704893863,1286.7500000000073,1286.7500000000073
2.4808706675713874,6.961614876825386,25.68537125217708,16.30536982355449,67.90912066111528,31.4837071446251,41.01838392880147,11.847722407643609,6.893442041972805,22.26487738093039,12.9344591483588,1286.3534319621176,1286.3534319621176
0.4697034241222132,7.553379774276217,26.71174686338985,15.451249790057856,67.3735692327741,32.00212767263944,41.60808969769618,11.95225654458503,5.747996449930696,23.78431624787139,14.566815012114626,1284.613345914353,1284.613345914353
0.4703856092883222,7.551659382017729,26.710833376593413,15.45097446465553,67.37289813417993,32.00116287112055,41.60920487199448,11.953870151372572,5.7470982104632125,23.78524547607014,14.568069493867206,1284.5826475819777,1284.5826475819777
0.5454613046689503,7.30420836987533,25.773603207884356,16.034774032969825,67.75928972261462,32.26471948822973,40.94220226696198,11.277894237457929,6.314201008867618,23.722633448411663,13.021268817367975,1283.1087799852758,1283.1087799852758
0.0,7.801888663302234,24.689337918579582,16.522428708029462,67.52982534813624,31.712014538511006,41.06140099387443,11.223694466215113,5.414724929700149,22.54953215117615,16.008564730362195,1281.5999999999913,1281.5999999999913
0.0,7.348901006181316,26.431595200310323,15.242447328653922,68.12292643513825,32.390950472808214,41.81641582462199,11.845285819721608,5.629106884672645,26.1984478130792,16.983268893969992,1277.199999999997,1277.199999999997
0.0,8.012371436470033,24.96575551799653,16.99871509667504,65.91255263192329,32.97987057330621,45.61654557641812,8.62386789732767,4.591571186384747,32.4378631701959,18.89570976829112,1276.4999999999927,1276.4999999999927
0.0,8.015290840406973,24.963882185984698,16.997001820467098,65.91012742267858,32.9756937789367,45.61268950230168,8.626018143582094,4.587223007923698,32.44005604769775,18.894033772641635,1276.4999999999927,1276.4999999999927
0.0,7.565032534169569,26.523249922391503,15.040604128607615,68.54033713278994,31.72487654393032,40.035325198364575,10.916599125121834,6.5343697486777685,23.730076623179567,13.7787141583259,1275.7499999999927,-10000.0
0.0,5.9109400282929005,26.515557067170057,15.461384414045815,68.44055553507346,31.834786170027176,40.928824481779785,12.162239091551433,6.439227759559058,23.6239030508348,13.61476500450094,1275.4499999999823,1275.4499999999825
0.0,6.339332098542798,26.652822587173823,16.171046901619825,65.10362546516511,31.745979460600147,43.45585706585972,9.492186205441554,4.774286847637123,30.748368472632272,20.044665061401357,1271.949999999997,1271.949999999997
0.0,7.727610217454703,27.311026714683845,15.180138653837892,64.24995402282208,31.15251408949594,42.6677748645587,9.995512472826544,5.282139645898651,30.792285764919875,20.97987598509497,1270.550000000003,1270.550000000003
0.3283457240994196,9.10735479216499,24.47941416508465,17.619854724621092,66.520251496648,31.84424172091554,40.98224278601572,12.025719797096649,5.927643466323417,22.67158279506917,14.97571896590533,1267.124442415603,-10000.0
0.0,8.71052662300915,25.525204342904523,16.38923465164412,67.71555412005034,32.606148398818,40.47446779936632,11.845790317801088,5.864485123087499,23.773089111567693,14.293137159790405,1266.4999999999927,-10000.0
0.0,8.367803189081464,26.04874199006203,15.094047301548896,68.0278450950538,31.964394201304884,42.3822678129784,11.54972630358852,6.113856542040486,23.43549509482317,12.77294512053041,1262.8500000000058,1262.8500000000058
0.0,7.100566010324142,25.500239331804096,15.129191351270082,68.44872593092532,32.014595644727024,40.95878801168461,11.625102689031833,5.953929031551716,24.96334265086964,14.498150766004468,1260.1499999999796,1260.1499999999796
0.0,7.984407648388418,25.225986801171786,16.08534044860292,66.81966239035964,31.906228259532117,41.840533147793856,11.6570817596625,6.74973357745028,23.294582734677928,14.221406285055108,1257.25,1257.25
0.0,8.261083127085927,24.16731657631256,16.822826308967485,67.10817818959057,31.103124045676324,39.94754425453534,11.851988737000916,6.5332191785003415,23.459439926173065,15.30839513256815,1254.9000000000017,1254.9000000000015
1.3491119961502156,7.502652261327888,26.73668808094912,15.827033184359983,64.22439984589126,31.928044888640503,43.580919728624494,9.893694109242883,5.126383827692296,29.89207303546448,20.603657541359727,1249.7461762003368,1249.7461762003368
0.0,5.552723429772186,28.91717665141604,14.014465210111627,68.86691156888739,32.60203144698007,43.57393155422679,10.976977895213649,4.849565901344527,28.446947080399223,18.117156717641212,1247.9000000000017,1247.9000000000015
0.0,6.837620063024351,25.398869239156348,16.013936555274178,67.54972857028899,32.1953679123594,40.571433696912266,12.701117314765437,5.431769302262831,24.07276283594941,16.09967094236472,1247.6999999999898,1247.6999999999898
0.0,6.741963933670599,27.80664424362606,15.140480580747129,65.13486747971871,31.68944062860149,43.78489038265538,9.841689836646417,5.73349619700565,29.14492614749452,20.54946206957513,1246.0,1246.0
0.0,6.739926504476381,27.806055725995225,15.142348559838416,65.13020117635486,31.68758276787207,43.78607760877581,9.84800683652004,5.728953671756507,29.147770018686757,20.558312464857487,1246.0,1246.0
0.0,5.944160498610988,27.03982287357617,14.9619869611616,66.4114277121467,31.72026780635872,43.70606656920644,8.981518390074772,5.098077999276628,29.728987958288183,20.337667328714065,1244.9999999999927,1216.6499999999942
0.0,6.6417368468351645,26.53504343547181,15.859425414243296,63.26500118959945,32.3843128651368,42.739970415912445,10.250766073315877,5.427568274297267,30.136654857899565,21.451726096835724,1242.1500000000017,1242.1500000000015
0.0,6.0498213239257606,24.212381584657138,17.01788102029387,65.69195901682018,34.706426947018244,45.61210028545791,8.55206853594731,4.954091492452854,32.270170458372775,17.201226061464105,1240.300000000003,1211.9500000000044
0.0,8.625212028236298,27.445802957243348,15.106631842698272,66.85018040254865,32.598825235254495,40.06503616503781,11.360611662860642,5.440991455184196,23.17788359328228,15.772322974109438,1240.2499999999927,-10000.0
6.793532190110128,10.0,27.571970198305756,15.740837673128295,60.01048102651849,30.87109167238713,39.35439768113838,5.870454397804973,9.865926659041056,25.70621997703017,7.269232398724053,1239.8863261142978,-10000.0
0.4890702388853453,7.401707869279149,9.492994170039292,31.536876350909697,44.55857535430592,38.980353219144526,50.10943332756594,25.31880610902845,27.0,17.01279244663247,10.528735417898702,1238.0729963834092,1238.0729963834092
0.0,10.0,28.463085245400293,13.780172843095238,66.18275510246553,30.853246556170777,42.61687082875272,12.916950255563265,5.680072870413551,24.817136377282843,15.15644784647193,1233.75,1233.75
0.9538732820829108,7.034125144706869,25.886676511054237,15.925736119603242,67.98002794443721,32.1560288272611,40.5526990642774,11.570908966694988,6.645164787532273,22.92419001622017,14.74433913067357,1231.5679557422263,1231.5679557422263
1.4457795236632376,3.461012889698182,18.098225946294647,16.82020413904302,65.62273009287152,39.460022988092376,38.79466662156854,6.9099843756626775,10.951417226602487,26.67122821295867,16.43508036040143,1231.4201104853346,1231.4201104853346
0.0,7.468699197892153,26.93602713464676,15.110221064011526,69.87611612247665,31.9613655333911,42.90189623307817,11.673262768648678,5.28188912437986,26.008377811780942,16.088252722549438,1227.0,1227.0
0.0,6.894034302690367,27.282793821968003,14.824988431927505,66.6302717744713,32.09803216715832,42.91283481702311,11.672539871559712,5.229845857009582,26.973658774746177,17.493743696252114,1225.5500000000102,1225.5500000000102
0.0,9.582137101909684,23.901122370817383,18.2098393616852,67.04625446301426,32.70973901061291,46.06642513749227,7.390737380510077,4.511343918176905,33.497892667560315,19.158507214320625,1223.6500000000087,1195.3000000000102
0.0,7.894730415523425,28.16383094163013,14.982339392147518,66.82172838300784,31.39942775574783,41.36097606951597,11.474639562865816,4.90611267610633,27.18651885427773,16.64764434384095,1221.5,1221.5
0.0,8.683856415017967,25.10438019064135,17.270042086263775,66.51883320630706,31.45213889041679,45.8237696632662,7.63172233066754,4.879745341830828,32.18635996510987,19.264409036432543,1216.8500000000204,1216.8500000000204
1.4023011322762624,6.983467058055957,26.18257951173876,16.171538953456995,69.13624160567787,32.77161653576542,41.30489946654802,12.294394481838452,5.920325229239266,23.474581595077822,13.309127647298872,1216.0533524442944,1216.0533524442944
0.0,6.374242085449327,26.94456833612464,15.05042274658866,68.32729839122422,31.526187673940807,43.69527540860472,9.91310682709478,6.71546952044156,28.899987519862925,18.90155604992745,1215.2999999999956,1215.2999999999956
0.0,7.614618812504381,26.92877505427348,15.15387599966724,65.6850337122814,31.17750377025814,45.25730993907127,8.355943388939599,4.113562217745117,31.864024867539392,20.66636742969037,1214.8000000000102,-10000.0
0.0,5.880714754176599,28.09189192536072,13.337937828704275,66.95920218106208,32.10231250826648,43.09471665130241,8.990423092822539,4.586740005233428,29.517907369695745,19.339728330090203,1214.7999999999884,1186.4499999999898
0.0,9.416807869705648,28.0794785430343,15.452480219112504,67.78616547066599,31.147608815347983,41.86689616197364,11.883122132816323,6.135205279435629,24.076720416073496,15.284815713262972,1213.100000000013,1213.100000000013
1.1950022704235963,7.182519743448517,25.684762962706387,15.750978027267196,67.00998973811117,31.726455961480248,40.87489600754728,12.907820390471024,6.320116149078756,23.48964081480982,13.45964168741236,1209.109904642115,1209.109904642115
0.0,6.989558899156728,28.038407461709923,13.653464015346923,65.27550429879231,31.067699983319724,42.94184319826144,10.2500374578005,5.61123674483471,28.612883924373904,19.735584750320584,1208.550000000003,1208.550000000003
0.0,7.487942236989812,26.578962130620457,15.45716208049823,67.36311604407736,31.507353278296957,41.1141914198801,11.566645511831451,7.120671889308097,22.45173091265699,13.237918252737265,1207.3499999999983,1207.3499999999985
0.0,7.507920979106368,28.205653522154368,15.409228002052403,68.21790777242553,32.06372027332274,42.80030733605582,11.44408641216989,5.745255012527273,25.38342232364532,17.108515904917265,1202.6500000000087,1202.6500000000087
0.0,7.114521624886172,28.088578701763,13.811485004891878,64.2372286126059,31.12590745818975,44.44835438077253,8.054706256745185,4.171133288503761,32.203128223831406,19.12627455504379,1201.4000000000017,-10000.0
0.0,7.114506234120582,28.08870332264807,13.810954621040882,64.23542605128404,31.125841314109543,44.44897993413952,8.052768600541695,4.171361119773269,32.205455964137315,19.126073299429816,1201.4000000000017,1173.050000000003
1.0500395192780525,7.990337110376648,25.95783869501538,16.27566694992186,67.47284454548073,32.95372561412752,41.52991071186199,12.060472777562849,6.503731827079414,22.319958865736236,13.44880815657272,1200.998103074584,-10000.0
0.0,6.972226086226876,25.907372982138916,16.13258226537231,69.03408643649436,32.942381614128486,39.87456271917339,12.12434294896647,6.846496056286243,24.17038922515708,13.993095433237604,1200.3499999999913,1200.3499999999913
0.0,4.592092264399295,23.68742008032299,17.939686764215658,66.67797570234801,33.91599456874146,45.62406018136408,8.979088302039768,4.641346986421582,30.12458615625109,17.14042925032253,1199.899999999987,1199.899999999987
0.0,8.78042855438253,28.205519165148,14.794296887414912,67.34962687187429,31.201606936018887,42.001604256753474,10.748855246607016,5.429492966488076,25.654144910696772,15.36653650659699,1199.300000000003,1199.300000000003
0.0,8.778579850808406,28.20654070680846,14.790288543913247,67.35163546510077,31.20154666619576,41.99916174995428,10.744554401828486,5.428646229846563,25.65137057005741,15.363145458313504,1199.300000000003,1199.300000000003
0.0,7.547918055269651,26.67243253952228,16.10189822095394,67.73214113250685,32.73038818247894,41.449197777435415,11.941106951441505,7.873173538239826,23.74256213761496,13.76270448014406,1198.300000000003,1198.300000000003
0.0,6.864492310757424,27.126678701849308,15.561569735082813,69.60934391668535,32.63893890813944,41.48110710244945,11.494726915442651,6.233929409824941,24.71081873612134,14.117188925772474,1198.300000000003,1198.300000000003
0.0,5.641607673701008,27.454843232864302,15.476764067053905,65.84015386360372,32.31417113412655,45.20088342708359,8.91236631008438,4.974065819968955,31.7519842813205,19.015835670498404,1195.6999999999823,1195.6999999999825
0.0,9.27754489546818,27.33008683881165,14.87732796298727,66.07061846761398,30.418209459369567,42.936506349175325,11.61971889942421,5.830410019252419,25.077505581568413,16.564965228742494,1192.550000000003,1192.550000000003
0.0,7.299713530658888,27.85751705447515,14.288623905833989,66.80364314960798,30.87367004236141,43.11692373123601,11.838682024025475,4.283248941878695,28.121074809686277,15.89366373646457,1192.3499999999913,1192.3499999999913
0.0,9.037745128001474,28.89571176286302,14.735202777719593,66.50644080999096,31.546403709626123,42.85372797628947,11.869936414542977,5.587055533385082,24.153770390409797,16.228045459358547,1190.449999999997,1190.449999999997
1.1809591649844196,6.83576228201399,26.012836701508256,15.394431567360543,67.81906177096621,31.875685421017657,42.44903258120389,11.570009388982385,6.879968902986093,23.22587258154241,13.707709790241886,1190.349715070537,1190.349715070537
0.0,7.734220633704494,24.220788727808745,16.267059514066936,65.86618900060189,31.89258474897684,40.96805061914548,12.611448266787326,6.644849325742948,21.956322518729365,15.180150403118088,1188.0499999999956,1188.0499999999956
0.0,7.539738490918019,25.587058141204217,15.66611797735521,64.38121372057573,31.788754117002373,44.36460080070001,9.794850149424905,5.05969246238022,30.616391845825767,21.105213986172284,1187.9500000000044,1187.9500000000044
0.0,7.240421915156723,26.65897986444693,16.207616986887825,65.9594237977928,31.491550155189103,46.891261060593074,7.702728642337752,4.593012064380541,31.757174462608425,18.89318648690533,1187.6000000000058,1159.2500000000073
